sample_name	archive	member	size_bytes	md5
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_16.pod5	85006168	3a05925c311e07cc84b95e92eb662878
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_17.pod5	76918848	d0a2ca1833ca55a0a4720c1ca2daf677
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_18.pod5	80181088	ed0d251ee5b33c5077dbf711690da0d5
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_19.pod5	76595040	6c7f3ae8f02e8fcc3e8338110bb2313d
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_2.pod5	116583176	b3dbc3aafe0484219bda3b259724958c
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_20.pod5	68328912	86eb093600c8fd4554a5fa32bdd59916
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_21.pod5	66932728	f411af4b42f4890f1b8a7c5b702f150f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_22.pod5	77433872	e6a8de1fa108029d83067fb5550025a3
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_23.pod5	68358776	07a113b7540b73d7b2ee7153807aa78a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_24.pod5	61987560	6783d349406e89de7c9445272bae9a66
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_25.pod5	61463568	dca29e72a4e260370e736c6e2b2a15d7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_26.pod5	60375824	651fe1e2b740ffd6578afa4a07af7e53
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_27.pod5	54091736	db252fe4dca8fc94569a0d557ca0914e
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_28.pod5	52068608	1372b28c98d9556cf05550c64ad27840
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_29.pod5	45273440	2fe8fde93cb907732ae5a373a09fc671
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_3.pod5	116343568	f7faf1370fd109475336c027a925a882
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_30.pod5	45166320	b2e4f04e2d2b3d8ce448606c6b0eb972
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_31.pod5	39809432	5fa3fab6379944c74ae0df5808502f34
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_32.pod5	35775704	2cd23918be1b6fca9bf798c90a5031cf
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_33.pod5	53838408	e6cd8dc6348b91ca6788b92622a58d4d
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_34.pod5	37966856	cf1acee9ad283d06cec9fd4d45ecf24f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_35.pod5	28104256	1098c38ad15cff89488b8694ae69b2fc
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_36.pod5	41083816	412ad0511933d86e80308e77782e1c3d
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_37.pod5	33965872	4b0832c97700a4b73fd1f3c77e4dc8e0
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_38.pod5	29237608	e1503c50702a084fead5c31a85de51b5
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_39.pod5	33865544	7f372d2d2008846e046616170f60a9b3
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_4.pod5	118841968	9f045520c92a3eb9e4232fb5134fe405
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_40.pod5	27488608	e3bb8eb37a498bb7c4f1d6ecc490be04
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_41.pod5	25196144	3a12d15fc785b5095b8eaabb1d863b2c
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_42.pod5	19947624	7b20001573b9369a2844218ee4fa6b82
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_43.pod5	14999000	c7135b24095566a824e06552c41615ac
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_44.pod5	29134936	765d5c6443ea588ed5d9a6119f1be0b2
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_5.pod5	106874160	3791b863cc9623a0a7f457b9c234f59d
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_6.pod5	105665504	902d3fb4d7532d01cd527110c4004a8f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_7.pod5	93802856	45ae9e9f683c31408acd4a8f26ebbf27
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_8.pod5	104604144	1b0a30d4431730624b3220c8a3b26a30
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_9.pod5	106730600	377801c683cd5998c9947bf85b7f1910
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_0.pod5	90670640	e05596df37bbc596f32ee72f790b290c
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_1.pod5	102209584	b3c32e9d610b445671b82400b6e6acec
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_10.pod5	88344296	9b2caabfd1b860d4be59c1155e54a238
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_11.pod5	96314280	870297b031b50e682e35f52d3bf0bd3f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_12.pod5	89408672	56bb02f6184371fcc59b84de93d4e5a3
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_13.pod5	72590984	e967253b0b321b35e169880462af5c60
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_14.pod5	90067272	49b7e8af310bb2db9f914a12dee02851
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_15.pod5	80492328	7b87a0c5c5eef5dd84c011d78252a859
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_16.pod5	74515560	a8c48a1dd325b57fe43bf2b3b534d847
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_17.pod5	72540152	2d1f108fecd50ad1b5b38fa346bd16a0
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_18.pod5	73180488	2e2b4a6ff233f7f2863a89db9462ce79
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_19.pod5	74543064	c138b4b7aff9a03fff1b5ecaa6e54e12
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_2.pod5	114297736	a0b83950bb3ab07748d376b6772971d7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_20.pod5	24796680	71a72612c9458e8bb977b3729cb56a27
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_3.pod5	108091408	71ccab150767f3961361457b2b37b51a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_4.pod5	108592032	00e24dec108d6b0d6bcc727e3a31c14b
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_5.pod5	102147904	af3e43bb27b4dd40e5f81f548dc85845
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_6.pod5	100613720	0a5dd520917023034f8ce39b05ed7819
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_7.pod5	96326712	d8d967b69f75047d0ea2d9a781c9939e
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_8.pod5	104275944	14e40759a411d27d559b90aaeeb971f1
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251216_1857_MN34111_FBF04840_11eb6215/barcode21/FBF04840_pass_barcode21_11eb6215_3759c368_9.pod5	91539464	c9b408f980a302b8c2c10d99e4a88d45
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_0.pod5	64674520	e57f1b8e8756d9689e5807a05e051dd6
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_1.pod5	60182056	4db89fc9cbce780ae33525d586828887
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_10.pod5	76063456	c9c2b61e0c67935b581fbb0dcb4224d4
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_11.pod5	61389472	a75a757f3a7a72acceba77a3f74670c7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_12.pod5	61325120	396728cd0b4af5b769f0a664b639f5c6
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_13.pod5	70808184	a81b6ad461aac0eeddae4603b5e85613
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_14.pod5	67115264	b149ee05237db8e30e9c9bc9f6440a62
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_15.pod5	69484104	6861647faf52697c6399d44ed1866404
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_16.pod5	67062784	a0c7767aa8b434ca598f20d36ac7fe52
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_17.pod5	68716168	51f556fe1bc59cdcf36a6b2bed23e22f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_18.pod5	51834240	de4525da512a47c7cbac7de1f21aed61
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_19.pod5	74216016	5a10ea065ae5a9014c5a68010c2d3be7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_2.pod5	63241840	6c0f165c709ed998efad59d9e3da813a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_20.pod5	58513096	16a7192c6b59ede657f2f6b2ba2b5ffd
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_21.pod5	63530592	bcb8e0b50192300da8e96a463c0a5c80
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_22.pod5	68000224	b0e8758b81103c69ec047ca30b4345dd
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_23.pod5	61104760	c41a7463d8a232fbf85734e718bae967
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_24.pod5	58851344	98c06b761385eb5224e094f5d252a785
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_25.pod5	56500000	f60e5f46f1941f5f0b338073fd85a951
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_26.pod5	61114056	22302c20ee2bdce3bf53d5374ddf0232
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_27.pod5	16478632	5ff1311eaee2f480d3385b79c05c69ac
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_3.pod5	56861976	663802bcc6cb2737288f2e46d3b129b8
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_4.pod5	61560224	518e2e5784812e5b47e798b336951d20
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_5.pod5	68811328	fdcdd2a2095c9c40d4d669a9950f6943
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_6.pod5	58881928	7f4c52eff4c5283ebc7db5ee70683db7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_7.pod5	69605392	4c2637b6eca51f3541aa88459c0f742f
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_8.pod5	65066504	4248439279c1c75cbcb4180d476cbd4b
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20251215_1528_MN34111_FBF04840_c6cb4347/barcode15/FBF04840_pass_barcode15_c6cb4347_af3697b9_9.pod5	58071968	e1656ba2a471ebcc9a1ab933ddb9588d
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_0.pod5	33299760	459126d35a47295d7e71215b4da41a6a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_1.pod5	41841488	0e2d3b8e3bf9cff057b4d8c0cc37be52
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_2.pod5	37359056	a602577761da2db5919dcbb9da6a6e0a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_3.pod5	31879944	3d3a91aa8219113409d940fbcc20562a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_4.pod5	28357392	b1ad91d62d8fe286e286375af384c6cb
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260216_1609_MN43566_FBF56864_57bb8830/barcode52/FBF56864_pass_barcode52_57bb8830_bc2d275e_5.pod5	17160552	69fb83f9ed96be43b70aac6d4e53a1dc
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_0.pod5	171369976	104df1abe0905e1f1c66168a7bad16f9
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_1.pod5	217354488	4bde75404e2f360db112e7d11f9df4fd
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_10.pod5	206044824	7b585de3a0cb1b51ab07f55a3d22cb98
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_11.pod5	239108336	88b5d43f5cbf5322dd024a4b2e7483ae
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_12.pod5	193886832	22fa9d59176f651e72f47198b1f09f04
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_13.pod5	178548752	e597ebebe0e040fc60074adf46e4e9af
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_14.pod5	197656288	553252e78cfd6b553b2dbea18323c917
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_15.pod5	183785760	1af0f554ca6365f25c4c357b451c30e7
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_16.pod5	175072848	5d31e60fbb49feffb5e959caa8853280
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_17.pod5	175600664	862342dc98eecab7b2b3a8de860d2b04
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_18.pod5	174711128	f3ca33437ea8f89966662a0650693f5e
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_19.pod5	161724000	49e690fec3c2fd79dc1e77c1ae9129de
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_2.pod5	244728720	e767452e792261bb792d131f2f270e33
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_20.pod5	61109384	44b26cd2b24aec34a51225c0647e9a37
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_3.pod5	246160448	00adf3191eaf227cb28500ce79c8a2e6
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_4.pod5	239437800	e7b37ddbb924a2cbe5c3c45711858448
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_5.pod5	233842040	1f7bf176db526a4482a40f1f762cc7cd
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_6.pod5	222488928	69c172ba121c4064fd8d66eba16ecfe9
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_7.pod5	228408696	a39a9f45984cbf3f0f8f7631638ca094
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_8.pod5	238262248	a93bf37da2727eb14ce4082205c63d72
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode22/FBF04840_pass_barcode22_11eb6215_3759c368_9.pod5	220427984	a6933728dabe5fc0b01b3387cc3224c0
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_0.pod5	137027288	40aed02e69961e827ced0fa42e0078ed
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_1.pod5	127280328	c13d6c7764760830c52374cfcfc34266
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_10.pod5	148904952	09dc8d6472c7669d9dca82cfc88da41f
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_11.pod5	130686928	36b2277ea39084c81874e7da515ab588
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_12.pod5	139596544	1129e9f489eb4f614c00fe8aa700b062
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_13.pod5	140159536	fbd5b958de858d4a1b8fe5a034a9ddf3
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_14.pod5	147817056	0d367faf77fbb89a60594ca91c61df4e
M145_3_3	M145_3_3_pod5.tar	M145_3_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode16/FBF04840_pass_barcode16_c6cb4347_af3697b9_15.pod5	146438760	ea9e104ee98e7e2c5fa50113eb8c91ee
