idx	TF_name	TF_SCO	TF_description	TG_name	TG_SCO	experiment	evidence	regulatory_function	evidence_classification	PubMed ID	Reference DOI	Year	Notes	TF_gene_id	TG_gene_id	source
	aor1	SCO2281	Putative two-component system response-regulator		SCO0260	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03220	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0269	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03265	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0270	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03270	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0320	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03515	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0321	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03520	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0381	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03815	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0382	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03820	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0383	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03825	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0384	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03830	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0385	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03835	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0386	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03840	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0387	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03845	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0388	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03850	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0389	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03855	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0390	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03860	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0391	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03865	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0392	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03870	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0393	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03875	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0394	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03880	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0395	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03885	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0396	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03890	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0397	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03895	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0398	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03900	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0399	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03905	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0400	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03910	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0401	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03915	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0409	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS03955	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0532	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS04575	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0548	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS04655	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0554	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS04690	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0595	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS04900	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	sigB	SCO0600	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS04925	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0644	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05140	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0656	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05200	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	catB	SCO0666	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05250	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0678	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05310	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0681	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05325	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0685	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05345	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0686	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05350	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0689	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05365	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0698	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05415	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0718	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05515	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0719	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05520	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0721	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05530	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0722	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05535	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0729	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05575	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0750	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05680	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0752	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05690	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0753	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05695	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0757	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05715	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0758	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05720	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0759	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05725	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0760	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05730	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0761	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05735	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	sti1	SCO0762	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05740	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0776	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05810	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0777	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05815	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0778	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05820	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0779	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05825	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0784	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05850	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0786	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05860	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0790	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05880	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0792	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05890	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0793	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS05895	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0827	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06065	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0834	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06100	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0844	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06150	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0845	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06155	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0870	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06280	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0871	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06285	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0882	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06345	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	trxC	SCO0885	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06360	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0896	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06425	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0897	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06430	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0906	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06480	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0909	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06495	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0919	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06545	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0930	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06600	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0944	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06670	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0973	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06820	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO0991	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS06915	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1053	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430		ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1063	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07270	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1065	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07280	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1072	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430		ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1100	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07450	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1124	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07570	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1125	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07575	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1130	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07600	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1160	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07750	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	thcA	SCO1174	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07820	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1178	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07845	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1204	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS07975	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1223	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08070	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1225	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08080	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1227	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08090	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1266	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08290	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1281	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08365	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1356	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08745	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1357	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08750	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1358	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08755	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1364	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08785	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1366	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08795	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1367	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08800	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1368	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08805	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1369	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08810	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1370	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS08815	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1456	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430		ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1491	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09430	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1492	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09435	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1550	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09765	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1557	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09800	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1573	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09880	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1574	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09885	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1575	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS09890	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1722	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS10620	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1723	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS10625	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1740	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS10710	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1767	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS10845	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1801	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11030	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1802	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11035	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1803	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11040	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1804	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11045	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1839	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11225	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1862	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11340	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	ectA	SCO1864	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11350	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	ectB	SCO1865	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11355	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	ectC	SCO1866	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11360	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator	ectD	SCO1867	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11365	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1868	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11370	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1892	RNA-Seq	GEA	activation	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11490	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1898	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11520	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1899	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11525	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1900	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11530	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1901	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430	SC_RS11535	ZorroAranda2022_Curated
	aor1	SCO2281	Putative two-component system response-regulator		SCO1902	RNA-Seq	GEA	repression	Weak	29312165	10.3389/fmicb.2017.02444	2017		SC_RS13430		ZorroAranda2022_Curated
