pathway_id	pathway_name	gene
sco01120	Microbial metabolism in diverse environments	SCO4921
sco01120	Microbial metabolism in diverse environments	SCO4925
sco01120	Microbial metabolism in diverse environments	SCO4926
sco01120	Microbial metabolism in diverse environments	SCO4945
sco01120	Microbial metabolism in diverse environments	SCO4947
sco01120	Microbial metabolism in diverse environments	SCO4948
sco01120	Microbial metabolism in diverse environments	SCO4950
sco01120	Microbial metabolism in diverse environments	SCO4958
sco01120	Microbial metabolism in diverse environments	SCO4971
sco01120	Microbial metabolism in diverse environments	SCO4972
sco01120	Microbial metabolism in diverse environments	SCO4979
sco01120	Microbial metabolism in diverse environments	SCO4988
sco01120	Microbial metabolism in diverse environments	SCO5042
sco01120	Microbial metabolism in diverse environments	SCO5044
sco01120	Microbial metabolism in diverse environments	SCO5047
sco01120	Microbial metabolism in diverse environments	SCO5059
sco01120	Microbial metabolism in diverse environments	SCO5106
sco01120	Microbial metabolism in diverse environments	SCO5107
sco01120	Microbial metabolism in diverse environments	SCO5139
sco01120	Microbial metabolism in diverse environments	SCO5144
sco01120	Microbial metabolism in diverse environments	SCO5281
sco01120	Microbial metabolism in diverse environments	SCO5353
sco01120	Microbial metabolism in diverse environments	SCO5354
sco01120	Microbial metabolism in diverse environments	SCO5355
sco01120	Microbial metabolism in diverse environments	SCO5356
sco01120	Microbial metabolism in diverse environments	SCO5364
sco01120	Microbial metabolism in diverse environments	SCO5385
sco01120	Microbial metabolism in diverse environments	SCO5398
sco01120	Microbial metabolism in diverse environments	SCO5399
sco01120	Microbial metabolism in diverse environments	SCO5423
sco01120	Microbial metabolism in diverse environments	SCO5424
sco01120	Microbial metabolism in diverse environments	SCO5425
sco01120	Microbial metabolism in diverse environments	SCO5426
sco01120	Microbial metabolism in diverse environments	SCO5459
sco01120	Microbial metabolism in diverse environments	SCO5470
sco01120	Microbial metabolism in diverse environments	SCO5515
sco01120	Microbial metabolism in diverse environments	SCO5525
sco01120	Microbial metabolism in diverse environments	SCO5526
sco01120	Microbial metabolism in diverse environments	SCO5547
sco01120	Microbial metabolism in diverse environments	SCO5557a
sco01120	Microbial metabolism in diverse environments	SCO5576
sco01120	Microbial metabolism in diverse environments	SCO5676
sco01120	Microbial metabolism in diverse environments	SCO5739
sco01120	Microbial metabolism in diverse environments	SCO5744
sco01120	Microbial metabolism in diverse environments	SCO5773
sco01120	Microbial metabolism in diverse environments	SCO5793
sco01120	Microbial metabolism in diverse environments	SCO5799
sco01120	Microbial metabolism in diverse environments	SCO5831
sco01120	Microbial metabolism in diverse environments	SCO5832
sco01120	Microbial metabolism in diverse environments	SCO5852
sco01120	Microbial metabolism in diverse environments	SCO5854
sco01120	Microbial metabolism in diverse environments	SCO5980
sco01120	Microbial metabolism in diverse environments	SCO5983
sco01120	Microbial metabolism in diverse environments	SCO5999
sco01120	Microbial metabolism in diverse environments	SCO6027
sco01120	Microbial metabolism in diverse environments	SCO6097
sco01120	Microbial metabolism in diverse environments	SCO6098
sco01120	Microbial metabolism in diverse environments	SCO6099
sco01120	Microbial metabolism in diverse environments	SCO6100
sco01120	Microbial metabolism in diverse environments	SCO6102
sco01120	Microbial metabolism in diverse environments	SCO6110
sco01120	Microbial metabolism in diverse environments	SCO6195
sco01120	Microbial metabolism in diverse environments	SCO6209
sco01120	Microbial metabolism in diverse environments	SCO6210
sco01120	Microbial metabolism in diverse environments	SCO6211
sco01120	Microbial metabolism in diverse environments	SCO6243
sco01120	Microbial metabolism in diverse environments	SCO6247
sco01120	Microbial metabolism in diverse environments	SCO6248
sco01120	Microbial metabolism in diverse environments	SCO6255
sco01120	Microbial metabolism in diverse environments	SCO6260
sco01120	Microbial metabolism in diverse environments	SCO6269
sco01120	Microbial metabolism in diverse environments	SCO6270
sco01120	Microbial metabolism in diverse environments	SCO6271
sco01120	Microbial metabolism in diverse environments	SCO6339
sco01120	Microbial metabolism in diverse environments	SCO6344
sco01120	Microbial metabolism in diverse environments	SCO6412
sco01120	Microbial metabolism in diverse environments	SCO6438
sco01120	Microbial metabolism in diverse environments	SCO6442
sco01120	Microbial metabolism in diverse environments	SCO6466
sco01120	Microbial metabolism in diverse environments	SCO6472
sco01120	Microbial metabolism in diverse environments	SCO6473
sco01120	Microbial metabolism in diverse environments	SCO6475
sco01120	Microbial metabolism in diverse environments	SCO6497
sco01120	Microbial metabolism in diverse environments	SCO6532
sco01120	Microbial metabolism in diverse environments	SCO6534
sco01120	Microbial metabolism in diverse environments	SCO6535
sco01120	Microbial metabolism in diverse environments	SCO6585
sco01120	Microbial metabolism in diverse environments	SCO6586
sco01120	Microbial metabolism in diverse environments	SCO6658
sco01120	Microbial metabolism in diverse environments	SCO6659
sco01120	Microbial metabolism in diverse environments	SCO6661
sco01120	Microbial metabolism in diverse environments	SCO6662
sco01120	Microbial metabolism in diverse environments	SCO6663
sco01120	Microbial metabolism in diverse environments	SCO6697
sco01120	Microbial metabolism in diverse environments	SCO6698
sco01120	Microbial metabolism in diverse environments	SCO6699
sco01120	Microbial metabolism in diverse environments	SCO6700
sco01120	Microbial metabolism in diverse environments	SCO6730
sco01120	Microbial metabolism in diverse environments	SCO6731
sco01120	Microbial metabolism in diverse environments	SCO6732
sco01120	Microbial metabolism in diverse environments	SCO6782
sco01120	Microbial metabolism in diverse environments	SCO6788
sco01120	Microbial metabolism in diverse environments	SCO6789
sco01120	Microbial metabolism in diverse environments	SCO6818
sco01120	Microbial metabolism in diverse environments	SCO6824
sco01120	Microbial metabolism in diverse environments	SCO6832
sco01120	Microbial metabolism in diverse environments	SCO6833
sco01120	Microbial metabolism in diverse environments	SCO6962
sco01120	Microbial metabolism in diverse environments	SCO6975
sco01120	Microbial metabolism in diverse environments	SCO6976
sco01120	Microbial metabolism in diverse environments	SCO6978
sco01120	Microbial metabolism in diverse environments	SCO6982
sco01120	Microbial metabolism in diverse environments	SCO6984
sco01120	Microbial metabolism in diverse environments	SCO7000
sco01120	Microbial metabolism in diverse environments	SCO7034
sco01120	Microbial metabolism in diverse environments	SCO7035
sco01120	Microbial metabolism in diverse environments	SCO7040
sco01120	Microbial metabolism in diverse environments	SCO7109
sco01120	Microbial metabolism in diverse environments	SCO7117
sco01120	Microbial metabolism in diverse environments	SCO7123
sco01120	Microbial metabolism in diverse environments	SCO7124
sco01120	Microbial metabolism in diverse environments	SCO7139
sco01120	Microbial metabolism in diverse environments	SCO7160
sco01120	Microbial metabolism in diverse environments	SCO7162
sco01120	Microbial metabolism in diverse environments	SCO7205
sco01120	Microbial metabolism in diverse environments	SCO7254
sco01120	Microbial metabolism in diverse environments	SCO7264
sco01120	Microbial metabolism in diverse environments	SCO7343
sco01120	Microbial metabolism in diverse environments	SCO7359
sco01120	Microbial metabolism in diverse environments	SCO7362
sco01120	Microbial metabolism in diverse environments	SCO7436
sco01120	Microbial metabolism in diverse environments	SCO7437
sco01120	Microbial metabolism in diverse environments	SCO7443
sco01120	Microbial metabolism in diverse environments	SCO7469
sco01120	Microbial metabolism in diverse environments	SCO7471
sco01120	Microbial metabolism in diverse environments	SCO7472
sco01120	Microbial metabolism in diverse environments	SCO7473
sco01120	Microbial metabolism in diverse environments	SCO7474
sco01120	Microbial metabolism in diverse environments	SCO7475
sco01120	Microbial metabolism in diverse environments	SCO7499
sco01120	Microbial metabolism in diverse environments	SCO7511
sco01120	Microbial metabolism in diverse environments	SCO7586
sco01120	Microbial metabolism in diverse environments	SCO7601
sco01120	Microbial metabolism in diverse environments	SCO7611
sco01120	Microbial metabolism in diverse environments	SCO7629
sco01120	Microbial metabolism in diverse environments	SCO7638
sco01120	Microbial metabolism in diverse environments	SCP1.240c
sco01120	Microbial metabolism in diverse environments	SCP1.299
sco01120	Microbial metabolism in diverse environments	SCP1.300
sco01120	Microbial metabolism in diverse environments	SCP1.301
sco01120	Microbial metabolism in diverse environments	SCP1.53c
sco01120	Microbial metabolism in diverse environments	SCP1.54c
sco01120	Microbial metabolism in diverse environments	SCP1.55c
sco01200	Carbon metabolism	SCO0208
sco01200	Carbon metabolism	SCO0379
sco01200	Carbon metabolism	SCO0524
sco01200	Carbon metabolism	SCO0546
sco01200	Carbon metabolism	SCO0578
sco01200	Carbon metabolism	SCO0579
sco01200	Carbon metabolism	SCO0666
sco01200	Carbon metabolism	SCO0782
sco01200	Carbon metabolism	SCO0798
sco01200	Carbon metabolism	SCO0851
sco01200	Carbon metabolism	SCO0852
sco01200	Carbon metabolism	SCO0922
sco01200	Carbon metabolism	SCO0923
sco01200	Carbon metabolism	SCO0924
sco01200	Carbon metabolism	SCO0975
sco01200	Carbon metabolism	SCO0982
sco01200	Carbon metabolism	SCO0983
sco01200	Carbon metabolism	SCO0984
sco01200	Carbon metabolism	SCO1028
sco01200	Carbon metabolism	SCO1077
sco01200	Carbon metabolism	SCO1214
sco01200	Carbon metabolism	SCO1224
sco01200	Carbon metabolism	SCO1268
sco01200	Carbon metabolism	SCO1378
sco01200	Carbon metabolism	SCO1464
sco01200	Carbon metabolism	SCO1591
sco01200	Carbon metabolism	SCO1679
sco01200	Carbon metabolism	SCO1705
sco01200	Carbon metabolism	SCO1808
sco01200	Carbon metabolism	SCO1935
sco01200	Carbon metabolism	SCO1936
sco01200	Carbon metabolism	SCO1937
sco01200	Carbon metabolism	SCO1939
sco01200	Carbon metabolism	SCO1942
sco01200	Carbon metabolism	SCO1945
sco01200	Carbon metabolism	SCO1946
sco01200	Carbon metabolism	SCO1947
sco01200	Carbon metabolism	SCO2014
sco01200	Carbon metabolism	SCO2103
sco01200	Carbon metabolism	SCO2119
sco01200	Carbon metabolism	SCO2126
sco01200	Carbon metabolism	SCO2180
sco01200	Carbon metabolism	SCO2181
sco01200	Carbon metabolism	SCO2183
sco01200	Carbon metabolism	SCO2298
sco01200	Carbon metabolism	SCO2371
sco01200	Carbon metabolism	SCO2494
sco01200	Carbon metabolism	SCO2627
sco01200	Carbon metabolism	SCO2726
sco01200	Carbon metabolism	SCO2736
sco01200	Carbon metabolism	SCO2951
sco01200	Carbon metabolism	SCO3079
sco01200	Carbon metabolism	SCO3096
sco01200	Carbon metabolism	SCO3123
sco01200	Carbon metabolism	SCO3127
sco01200	Carbon metabolism	SCO3247
sco01200	Carbon metabolism	SCO3473
sco01200	Carbon metabolism	SCO3474
sco01200	Carbon metabolism	SCO3478
sco01200	Carbon metabolism	SCO3494
sco01200	Carbon metabolism	SCO3495
sco01200	Carbon metabolism	SCO3563
sco01200	Carbon metabolism	SCO3649
sco01200	Carbon metabolism	SCO3834
sco01200	Carbon metabolism	SCO3877
sco01200	Carbon metabolism	SCO4055
sco01200	Carbon metabolism	SCO4209
sco01200	Carbon metabolism	SCO4285
sco01200	Carbon metabolism	SCO4366
sco01200	Carbon metabolism	SCO4388
sco01200	Carbon metabolism	SCO4502
sco01200	Carbon metabolism	SCO4594
sco01200	Carbon metabolism	SCO4595
sco01200	Carbon metabolism	SCO4808
sco01200	Carbon metabolism	SCO4809
sco01200	Carbon metabolism	SCO4824
sco01200	Carbon metabolism	SCO4827
sco01200	Carbon metabolism	SCO4837
sco01200	Carbon metabolism	SCO4855
sco01200	Carbon metabolism	SCO4856
sco01200	Carbon metabolism	SCO4857
sco01200	Carbon metabolism	SCO4858
sco01200	Carbon metabolism	SCO4869
sco01200	Carbon metabolism	SCO4921
sco01200	Carbon metabolism	SCO4925
sco01200	Carbon metabolism	SCO4926
sco01200	Carbon metabolism	SCO4962
sco01200	Carbon metabolism	SCO4988
sco01200	Carbon metabolism	SCO5042
sco01200	Carbon metabolism	SCO5044
sco01200	Carbon metabolism	SCO5047
sco01200	Carbon metabolism	SCO5059
sco01200	Carbon metabolism	SCO5106
sco01200	Carbon metabolism	SCO5107
sco01200	Carbon metabolism	SCO5261
sco01200	Carbon metabolism	SCO5281
sco01200	Carbon metabolism	SCO5364
sco01200	Carbon metabolism	SCO5385
sco01200	Carbon metabolism	SCO5398
sco01200	Carbon metabolism	SCO5399
sco01200	Carbon metabolism	SCO5423
sco01200	Carbon metabolism	SCO5424
sco01200	Carbon metabolism	SCO5425
sco01200	Carbon metabolism	SCO5426
sco01200	Carbon metabolism	SCO5469
sco01200	Carbon metabolism	SCO5470
sco01200	Carbon metabolism	SCO5471
sco01200	Carbon metabolism	SCO5472
sco01200	Carbon metabolism	SCO5515
sco01200	Carbon metabolism	SCO5831
sco01200	Carbon metabolism	SCO5832
sco01200	Carbon metabolism	SCO5852
sco01200	Carbon metabolism	SCO5999
sco01200	Carbon metabolism	SCO6110
sco01200	Carbon metabolism	SCO6195
sco01200	Carbon metabolism	SCO6204
sco01200	Carbon metabolism	SCO6243
sco01200	Carbon metabolism	SCO6260
sco01200	Carbon metabolism	SCO6269
sco01200	Carbon metabolism	SCO6270
sco01200	Carbon metabolism	SCO6271
sco01200	Carbon metabolism	SCO6472
sco01200	Carbon metabolism	SCO6473
sco01200	Carbon metabolism	SCO6475
sco01200	Carbon metabolism	SCO6497
sco01200	Carbon metabolism	SCO6585
sco01200	Carbon metabolism	SCO6586
sco01200	Carbon metabolism	SCO6658
sco01200	Carbon metabolism	SCO6659
sco01200	Carbon metabolism	SCO6661
sco01200	Carbon metabolism	SCO6662
sco01200	Carbon metabolism	SCO6663
sco01200	Carbon metabolism	SCO6731
sco01200	Carbon metabolism	SCO6732
sco01200	Carbon metabolism	SCO6788
sco01200	Carbon metabolism	SCO6789
sco01200	Carbon metabolism	SCO6818
sco01200	Carbon metabolism	SCO6832
sco01200	Carbon metabolism	SCO6833
sco01200	Carbon metabolism	SCO7000
sco01200	Carbon metabolism	SCO7040
sco01200	Carbon metabolism	SCO7109
sco01200	Carbon metabolism	SCO7123
sco01200	Carbon metabolism	SCO7124
sco01200	Carbon metabolism	SCO7292
sco01200	Carbon metabolism	SCO7511
sco01200	Carbon metabolism	SCO7590
sco01200	Carbon metabolism	SCO7638
sco01210	2-Oxocarboxylic acid metabolism	SCO1268
sco01210	2-Oxocarboxylic acid metabolism	SCO1546
sco01210	2-Oxocarboxylic acid metabolism	SCO1577
sco01210	2-Oxocarboxylic acid metabolism	SCO1578
sco01210	2-Oxocarboxylic acid metabolism	SCO1579
sco01210	2-Oxocarboxylic acid metabolism	SCO1580
sco01210	2-Oxocarboxylic acid metabolism	SCO1865
sco01210	2-Oxocarboxylic acid metabolism	SCO2180
sco01210	2-Oxocarboxylic acid metabolism	SCO2181
sco01210	2-Oxocarboxylic acid metabolism	SCO2183
sco01210	2-Oxocarboxylic acid metabolism	SCO2371
sco01210	2-Oxocarboxylic acid metabolism	SCO2528
sco01210	2-Oxocarboxylic acid metabolism	SCO2640
sco01210	2-Oxocarboxylic acid metabolism	SCO2736
sco01210	2-Oxocarboxylic acid metabolism	SCO2769
sco01210	2-Oxocarboxylic acid metabolism	SCO3306
sco01210	2-Oxocarboxylic acid metabolism	SCO3345
sco01210	2-Oxocarboxylic acid metabolism	SCO3376
sco01210	2-Oxocarboxylic acid metabolism	SCO3614
sco01210	2-Oxocarboxylic acid metabolism	SCO3615
sco01210	2-Oxocarboxylic acid metabolism	SCO3815
sco01210	2-Oxocarboxylic acid metabolism	SCO3816
sco01210	2-Oxocarboxylic acid metabolism	SCO3817
sco01210	2-Oxocarboxylic acid metabolism	SCO3829
sco01210	2-Oxocarboxylic acid metabolism	SCO3830
sco01210	2-Oxocarboxylic acid metabolism	SCO3831
sco01210	2-Oxocarboxylic acid metabolism	SCO4388
sco01210	2-Oxocarboxylic acid metabolism	SCO4594
sco01210	2-Oxocarboxylic acid metabolism	SCO4595
sco01210	2-Oxocarboxylic acid metabolism	SCO4645
sco01210	2-Oxocarboxylic acid metabolism	SCO4984
sco01210	2-Oxocarboxylic acid metabolism	SCO5134
sco01210	2-Oxocarboxylic acid metabolism	SCO5281
sco01210	2-Oxocarboxylic acid metabolism	SCO5512
sco01210	2-Oxocarboxylic acid metabolism	SCO5513
sco01210	2-Oxocarboxylic acid metabolism	SCO5514
sco01210	2-Oxocarboxylic acid metabolism	SCO5522
sco01210	2-Oxocarboxylic acid metabolism	SCO5523
sco01210	2-Oxocarboxylic acid metabolism	SCO5529
sco01210	2-Oxocarboxylic acid metabolism	SCO5553
sco01210	2-Oxocarboxylic acid metabolism	SCO5554
sco01210	2-Oxocarboxylic acid metabolism	SCO5799
sco01210	2-Oxocarboxylic acid metabolism	SCO5831
sco01210	2-Oxocarboxylic acid metabolism	SCO5832
sco01210	2-Oxocarboxylic acid metabolism	SCO5999
sco01210	2-Oxocarboxylic acid metabolism	SCO6222
sco01210	2-Oxocarboxylic acid metabolism	SCO6269
sco01210	2-Oxocarboxylic acid metabolism	SCO6270
sco01210	2-Oxocarboxylic acid metabolism	SCO7000
sco01210	2-Oxocarboxylic acid metabolism	SCO7123
sco01210	2-Oxocarboxylic acid metabolism	SCO7124
sco01210	2-Oxocarboxylic acid metabolism	SCO7154
sco01212	Fatty acid metabolism	SCO0330
sco01212	Fatty acid metabolism	SCO0548
sco01212	Fatty acid metabolism	SCO1271
sco01212	Fatty acid metabolism	SCO1324
sco01212	Fatty acid metabolism	SCO1330
sco01212	Fatty acid metabolism	SCO1346
sco01212	Fatty acid metabolism	SCO1690
sco01212	Fatty acid metabolism	SCO1815
sco01212	Fatty acid metabolism	SCO1831
sco01212	Fatty acid metabolism	SCO2131
sco01212	Fatty acid metabolism	SCO2387
sco01212	Fatty acid metabolism	SCO2388
sco01212	Fatty acid metabolism	SCO2390
sco01212	Fatty acid metabolism	SCO2561
sco01212	Fatty acid metabolism	SCO2720
sco01212	Fatty acid metabolism	SCO2774
sco01212	Fatty acid metabolism	SCO3079
sco01212	Fatty acid metabolism	SCO3128
sco01212	Fatty acid metabolism	SCO3246
sco01212	Fatty acid metabolism	SCO3247
sco01212	Fatty acid metabolism	SCO3248
sco01212	Fatty acid metabolism	SCO3502
sco01212	Fatty acid metabolism	SCO4501
sco01212	Fatty acid metabolism	SCO4502
sco01212	Fatty acid metabolism	SCO4503
sco01212	Fatty acid metabolism	SCO4681
sco01212	Fatty acid metabolism	SCO4921
sco01212	Fatty acid metabolism	SCO5399
sco01212	Fatty acid metabolism	SCO5459
sco01212	Fatty acid metabolism	SCO5984
sco01212	Fatty acid metabolism	SCO6027
sco01212	Fatty acid metabolism	SCO6249
sco01212	Fatty acid metabolism	SCO6264
sco01212	Fatty acid metabolism	SCO6271
sco01212	Fatty acid metabolism	SCO6552
sco01212	Fatty acid metabolism	SCO6564
sco01212	Fatty acid metabolism	SCO6717
sco01212	Fatty acid metabolism	SCO6731
sco01212	Fatty acid metabolism	SCO6732
sco01212	Fatty acid metabolism	SCO6787
sco01212	Fatty acid metabolism	SCO6788
sco01212	Fatty acid metabolism	SCO6789
sco01212	Fatty acid metabolism	SCO6968
sco01212	Fatty acid metabolism	SCO7266
sco01212	Fatty acid metabolism	SCO7329
sco01212	Fatty acid metabolism	SCO7810
sco01212	Fatty acid metabolism	SCP1.233B
sco01220	Degradation of aromatic compounds	SCO0199
sco01220	Degradation of aromatic compounds	SCO0524
sco01220	Degradation of aromatic compounds	SCO1308
sco01220	Degradation of aromatic compounds	SCO1705
sco01220	Degradation of aromatic compounds	SCO1871
sco01220	Degradation of aromatic compounds	SCO1923
sco01220	Degradation of aromatic compounds	SCO2106
sco01220	Degradation of aromatic compounds	SCO2225
sco01220	Degradation of aromatic compounds	SCO2469
sco01220	Degradation of aromatic compounds	SCO3084
sco01220	Degradation of aromatic compounds	SCO3415
sco01220	Degradation of aromatic compounds	SCO3871
sco01220	Degradation of aromatic compounds	SCO4492
sco01220	Degradation of aromatic compounds	SCO4682
sco01220	Degradation of aromatic compounds	SCO5773
sco01220	Degradation of aromatic compounds	SCO6339
sco01220	Degradation of aromatic compounds	SCO6442
sco01220	Degradation of aromatic compounds	SCO6697
sco01220	Degradation of aromatic compounds	SCO6698
sco01220	Degradation of aromatic compounds	SCO6699
sco01220	Degradation of aromatic compounds	SCO6700
sco01220	Degradation of aromatic compounds	SCO6782
sco01220	Degradation of aromatic compounds	SCO7117
sco01220	Degradation of aromatic compounds	SCO7362
sco01220	Degradation of aromatic compounds	SCO7436
sco01220	Degradation of aromatic compounds	SCP1.299
sco01220	Degradation of aromatic compounds	SCP1.300
sco01220	Degradation of aromatic compounds	SCP1.301
sco01220	Degradation of aromatic compounds	SCP1.53c
sco01220	Degradation of aromatic compounds	SCP1.54c
sco01220	Degradation of aromatic compounds	SCP1.55c
sco01230	Biosynthesis of amino acids	SCO0315
sco01230	Biosynthesis of amino acids	SCO0386
sco01230	Biosynthesis of amino acids	SCO0420
sco01230	Biosynthesis of amino acids	SCO0435
sco01230	Biosynthesis of amino acids	SCO0546
sco01230	Biosynthesis of amino acids	SCO0578
sco01230	Biosynthesis of amino acids	SCO0579
sco01230	Biosynthesis of amino acids	SCO0731
sco01230	Biosynthesis of amino acids	SCO0782
sco01230	Biosynthesis of amino acids	SCO0985
sco01230	Biosynthesis of amino acids	SCO1028
sco01230	Biosynthesis of amino acids	SCO1087
sco01230	Biosynthesis of amino acids	SCO1214
sco01230	Biosynthesis of amino acids	SCO1224
sco01230	Biosynthesis of amino acids	SCO1438
sco01230	Biosynthesis of amino acids	SCO1439
sco01230	Biosynthesis of amino acids	SCO1464
sco01230	Biosynthesis of amino acids	SCO1476
sco01230	Biosynthesis of amino acids	SCO1494
sco01230	Biosynthesis of amino acids	SCO1495
sco01230	Biosynthesis of amino acids	SCO1496
sco01230	Biosynthesis of amino acids	SCO1546
sco01230	Biosynthesis of amino acids	SCO1570
sco01230	Biosynthesis of amino acids	SCO1577
sco01230	Biosynthesis of amino acids	SCO1578
sco01230	Biosynthesis of amino acids	SCO1579
sco01230	Biosynthesis of amino acids	SCO1580
sco01230	Biosynthesis of amino acids	SCO1613
sco01230	Biosynthesis of amino acids	SCO1657
sco01230	Biosynthesis of amino acids	SCO1761
sco01230	Biosynthesis of amino acids	SCO1762
sco01230	Biosynthesis of amino acids	SCO1808
sco01230	Biosynthesis of amino acids	SCO1859
sco01230	Biosynthesis of amino acids	SCO1865
sco01230	Biosynthesis of amino acids	SCO1889
sco01230	Biosynthesis of amino acids	SCO1912
sco01230	Biosynthesis of amino acids	SCO1916
sco01230	Biosynthesis of amino acids	SCO1935
sco01230	Biosynthesis of amino acids	SCO1936
sco01230	Biosynthesis of amino acids	SCO1945
sco01230	Biosynthesis of amino acids	SCO1946
sco01230	Biosynthesis of amino acids	SCO1947
sco01230	Biosynthesis of amino acids	SCO1961
sco01230	Biosynthesis of amino acids	SCO1977
sco01230	Biosynthesis of amino acids	SCO2014
sco01230	Biosynthesis of amino acids	SCO2019
sco01230	Biosynthesis of amino acids	SCO2025
sco01230	Biosynthesis of amino acids	SCO2026
sco01230	Biosynthesis of amino acids	SCO2036
sco01230	Biosynthesis of amino acids	SCO2037
sco01230	Biosynthesis of amino acids	SCO2039
sco01230	Biosynthesis of amino acids	SCO2043
sco01230	Biosynthesis of amino acids	SCO2044
sco01230	Biosynthesis of amino acids	SCO2048
sco01230	Biosynthesis of amino acids	SCO2050
sco01230	Biosynthesis of amino acids	SCO2051
sco01230	Biosynthesis of amino acids	SCO2052
sco01230	Biosynthesis of amino acids	SCO2053
sco01230	Biosynthesis of amino acids	SCO2054
sco01230	Biosynthesis of amino acids	SCO2115
sco01230	Biosynthesis of amino acids	SCO2119
sco01230	Biosynthesis of amino acids	SCO2147
sco01230	Biosynthesis of amino acids	SCO2198
sco01230	Biosynthesis of amino acids	SCO2210
sco01230	Biosynthesis of amino acids	SCO2241
sco01230	Biosynthesis of amino acids	SCO2528
sco01230	Biosynthesis of amino acids	SCO2585
sco01230	Biosynthesis of amino acids	SCO2587
sco01230	Biosynthesis of amino acids	SCO2627
sco01230	Biosynthesis of amino acids	SCO2640
sco01230	Biosynthesis of amino acids	SCO2736
sco01230	Biosynthesis of amino acids	SCO2769
sco01230	Biosynthesis of amino acids	SCO3077
sco01230	Biosynthesis of amino acids	SCO3096
sco01230	Biosynthesis of amino acids	SCO3123
sco01230	Biosynthesis of amino acids	SCO3210
sco01230	Biosynthesis of amino acids	SCO3211
sco01230	Biosynthesis of amino acids	SCO3212
sco01230	Biosynthesis of amino acids	SCO3213
sco01230	Biosynthesis of amino acids	SCO3214
sco01230	Biosynthesis of amino acids	SCO3221
sco01230	Biosynthesis of amino acids	SCO3337
sco01230	Biosynthesis of amino acids	SCO3345
sco01230	Biosynthesis of amino acids	SCO3376
sco01230	Biosynthesis of amino acids	SCO3478
sco01230	Biosynthesis of amino acids	SCO3614
sco01230	Biosynthesis of amino acids	SCO3615
sco01230	Biosynthesis of amino acids	SCO3649
sco01230	Biosynthesis of amino acids	SCO3658
sco01230	Biosynthesis of amino acids	SCO3920
sco01230	Biosynthesis of amino acids	SCO3944
sco01230	Biosynthesis of amino acids	SCO3962
sco01230	Biosynthesis of amino acids	SCO4209
sco01230	Biosynthesis of amino acids	SCO4293
sco01230	Biosynthesis of amino acids	SCO4366
sco01230	Biosynthesis of amino acids	SCO4388
sco01230	Biosynthesis of amino acids	SCO4645
sco01230	Biosynthesis of amino acids	SCO4784
sco01230	Biosynthesis of amino acids	SCO4837
sco01230	Biosynthesis of amino acids	SCO4958
sco01230	Biosynthesis of amino acids	SCO4962
sco01230	Biosynthesis of amino acids	SCO4984
sco01230	Biosynthesis of amino acids	SCO5134
sco01230	Biosynthesis of amino acids	SCO5139
sco01230	Biosynthesis of amino acids	SCO5208
sco01230	Biosynthesis of amino acids	SCO5212
sco01230	Biosynthesis of amino acids	SCO5353
sco01230	Biosynthesis of amino acids	SCO5354
sco01230	Biosynthesis of amino acids	SCO5355
sco01230	Biosynthesis of amino acids	SCO5356
sco01230	Biosynthesis of amino acids	SCO5364
sco01230	Biosynthesis of amino acids	SCO5423
sco01230	Biosynthesis of amino acids	SCO5426
sco01230	Biosynthesis of amino acids	SCO5469
sco01230	Biosynthesis of amino acids	SCO5470
sco01230	Biosynthesis of amino acids	SCO5512
sco01230	Biosynthesis of amino acids	SCO5513
sco01230	Biosynthesis of amino acids	SCO5514
sco01230	Biosynthesis of amino acids	SCO5515
sco01230	Biosynthesis of amino acids	SCO5522
sco01230	Biosynthesis of amino acids	SCO5523
sco01230	Biosynthesis of amino acids	SCO5529
sco01230	Biosynthesis of amino acids	SCO5553
sco01230	Biosynthesis of amino acids	SCO5554
sco01230	Biosynthesis of amino acids	SCO5739
sco01230	Biosynthesis of amino acids	SCO5744
sco01230	Biosynthesis of amino acids	SCO5793
sco01230	Biosynthesis of amino acids	SCO5799
sco01230	Biosynthesis of amino acids	SCO5831
sco01230	Biosynthesis of amino acids	SCO5832
sco01230	Biosynthesis of amino acids	SCO5852
sco01230	Biosynthesis of amino acids	SCO5976
sco01230	Biosynthesis of amino acids	SCO5999
sco01230	Biosynthesis of amino acids	SCO6222
sco01230	Biosynthesis of amino acids	SCO6438
sco01230	Biosynthesis of amino acids	SCO6497
sco01230	Biosynthesis of amino acids	SCO6662
sco01230	Biosynthesis of amino acids	SCO6663
sco01230	Biosynthesis of amino acids	SCO6818
sco01230	Biosynthesis of amino acids	SCO6819
sco01230	Biosynthesis of amino acids	SCO6962
sco01230	Biosynthesis of amino acids	SCO7000
sco01230	Biosynthesis of amino acids	SCO7036
sco01230	Biosynthesis of amino acids	SCO7040
sco01230	Biosynthesis of amino acids	SCO7154
sco01230	Biosynthesis of amino acids	SCO7292
sco01230	Biosynthesis of amino acids	SCO7511
sco01230	Biosynthesis of amino acids	SCO7638
sco01232	Nucleotide metabolism	SCO0689
sco01232	Nucleotide metabolism	SCO0690
sco01232	Nucleotide metabolism	SCO0691
sco01232	Nucleotide metabolism	SCO1132
sco01232	Nucleotide metabolism	SCO1133
sco01232	Nucleotide metabolism	SCO1134
sco01232	Nucleotide metabolism	SCO1254
sco01232	Nucleotide metabolism	SCO1461
