gene_id	M145_1_mean	M145_2_mean	M145_3_mean
SC_RS08065	86.79542986623345	5382.157818420345	418.77561758523046
SC_RS08070	107.01273727281998	8160.888692576723	718.8451332066526
SC_RS08075	108.42387706608889	474.2034058607094	92.75844331887276
SC_RS08080	188.45399724328277	307.57622912414683	147.34067665354144
SC_RS08085	15.809120814948571	31.798421443739894	188.66124077361758
SC_RS08090	11.04499961774567	279.4638454280423	281.39914518945193
SC_RS08095	152.1784202172781	331.19794692765026	165.01291449168
SC_RS08100	88.32363358767245	268.4677900136827	198.75221749895837
SC_RS08105	525.1768828902757	3061.3027445042794	1782.9387350917284
SC_RS08110	146.5612464631376	50.01784195441905	49.84950487131003
SC_RS08115	102.68051091079991	48.828819885058024	38.35712140302648
SC_RS08120	155.78851300443097	69.59776268565724	38.56306608109701
SC_RS08125	841.4900258234146	544.5229972988999	188.81915810536782
SC_RS08130	216.8763472556242	112.1443116802009	38.40004730895376
SC_RS08135	427.0809231368526	244.49943988427745	73.67268211410038
SC_RS08140	227.3872167102435	237.4300957538558	96.62384250932378
SC_RS08145	31.180542373448386	45.54358937125594	267.21489523872594
SC_RS08150	6.7822939699541385	23.490115633449598	78.35900882834801
SC_RS08155	3.674606518671614	107.6068602626669	61.3555649174393
SC_RS08160	13.239847361493744	1367.2528624765514	469.0798837892308
SC_RS08165	96.7925655442384	211.3778271999846	115.23185229581486
SC_RS08170	20.667162545805517	51.41311672709887	31.23904390226642
SC_RS08175	131.8117907783644	174.30562169440512	130.25687437414183
SC_RS08180	1081.9077740807177	923.5091686313011	237.5913621738347
SC_RS08185	866.4473812531693	600.2074083996933	172.45074657611582
SC_RS08190	476.88815309420283	270.78534213765147	110.81767254149467
SC_RS08195	371.13005467879407	408.430080628569	851.7312308381332
SC_RS08200	15.793302428263068	26.530190839615024	32.806597037857124
SC_RS08205	24.630412927049235	74.15950616030611	80.86994817681024
SC_RS08210	17.378782927275335	168.19045442898144	69.55513557175576
SC_RS08215	49.80969656356634	278.8026852549327	160.9581680340255
SC_RS08220	26.841521803703415	140.29094858029117	81.14869274358782
SC_RS08225	122.99809031254478	33.053973587513035	59.264133191118326
SC_RS08230	1990.9395830933647	763.0928161923642	242.16850091408182
SC_RS08235	617.9868795071023	145.48574432894944	69.18475145645894
SC_RS08240	650.3580940466816	154.38701670438564	108.29414691887258
SC_RS08245	89.56533536389001	31.585021658394584	53.46718942450371
SC_RS08250	84.84732484794911	57.995099362836854	63.9914896389031
SC_RS08255	129.7865433961004	76.12123322334345	106.83001373725668
SC_RS08260	165.57519502071742	119.6418067046529	75.74785079243269
SC_RS08265	407.1636318003896	319.04986204078574	202.55468131712882
SC_RS08270	694.186455510138	1438.6720631561368	761.2854503835491
SC_RS08275	44.386965736556014	59.230799711904034	73.77263022637264
SC_RS08280	23.978597504966704	6.003938828006881	54.703812509022306
SC_RS08285	22.03995941186358	8.871739070818402	58.06078628654626
SC_RS08290	9.389998404504862	6.748774050616905	66.06965465163084
SC_RS08300	7.448140553707061	6.009734586693676	66.32172650215036
SC_RS08305	12.8043780762807	11.508752252224234	59.20664533578575
SC_RS08310	3.5453867077312813	7.169223351436884	61.12914512402785
SC_RS08315	11.96785329069969	12.697219810401418	57.84680762138476
SC_RS08320	0.7760282503130767	2.6486046987794207	15.999098001002043
SC_RS08325	1.7503542795744242	10.019081807004184	72.60669606772524
SC_RS08330	6.112430189950394	3.3611298879142546	40.003727812976535
SC_RS08335	6.163902546257722	27.368070411425567	105.50337670142812
SC_RS08340	4.154753952467091	8.71962811238226	103.9746628336834
SC_RS08345	21.308166563912334	23.31482164026628	119.90946458353817
SC_RS08350	4.42757942835369	13.103058564018388	128.2713137843482
SC_RS08355	1.709693327242813	5.992347310633291	48.887404427897295
SC_RS08360	2.1135258390848533	1.7696003049774771	59.528460954400536
SC_RS08365	1.6441898092650922	6.292995686492319	50.77432199955025
SC_RS08370	1.4775288036878254	1.2936579359351281	26.911680834215687
SC_RS08380	17.843111974385312	15.812952089706975	85.40388057762974
SC_RS08385	9.137008511554585	12.65911401823943	66.58502374796304
SC_RS08390	1.0488537261996755	17.88344307151552	56.040859213120264
SC_RS08395	1.1391998098235057	2.105577744141112	45.457300400269105
SC_RS08400	2.1491798087066787	3.5334048512681595	28.77879387164158
SC_RS08405	118.0885762253805	525.4617006368162	520.5026638897416
SC_RS08410	23.469590309274295	7400.015303991342	600.5695534713142
SC_RS08415	649.3795884767366	247.81087246265614	160.454014474667
SC_RS08420	707.4801094931925	358.09427293147036	311.221468460044
SC_RS08425	200.58010869138513	22412.652634010712	2706.8627190267107
SC_RS08430	44.95745925397532	3686.681642112326	498.47759614193154
SC_RS08435	104.33363684514056	112.2884046622767	45.17297302895308
SC_RS08440	753.82875242335	2601.162437971125	756.8362434228022
SC_RS08445	128.8996240945561	220.36960949673602	87.94312409639758
SC_RS08450	298.45182025639974	331.64428608283504	177.13414660050378
SC_RS08455	25.65263686258769	24.842597877648313	32.382596914863285
SC_RS08460	52.41819843667321	22.38643214714056	35.012879045572326
SC_RS08465	424.03599219554377	257.2533684406996	223.34216510748658
SC_RS08470	302.6396435149174	136.01454860463497	137.79385455898387
SC_RS08475	170.7118666487269	104.95881007507131	74.48653066690143
SC_RS08480	45.71409466757268	80.97505258630717	59.437832206711846
SC_RS08485	98.4688348730951	935.2151159075598	319.99226646733473
SC_RS08490	134.02146712233903	658.8550622850468	221.29971759893843
SC_RS08495	19.607497415630128	27.45309678426575	73.30338830248942
SC_RS08500	65.39710956660011	60.48635185567718	90.08060749379344
SC_RS08505	151.2534246269734	100.98812315810662	144.454791044394
SC_RS08510	19.387931521065966	12.59480616150085	23.825833357469143
SC_RS08515	93.64743689831896	109.70147090985802	79.26089965869477
SC_RS08520	64.1823922733793	121.81478124460176	52.43194887266723
SC_RS08525	64.52751547496852	33.74609247075807	42.80735888124292
SC_RS08530	138.70283388219912	93.96632820172495	60.0926789809151
SC_RS08535	271.7876085178166	569.0077860259771	163.15218427065852
SC_RS08540	234.29873049113797	127.60198904722213	68.88308059178789
SC_RS08545	567.496241121106	979.7641352574768	309.5549182267952
SC_RS08550	182.20045799807232	43.3303567307113	67.89886957750547
SC_RS08555	145.6419672402138	72.9585803633597	72.31270911210898
SC_RS08560	1509.8446310799995	400.9309220705655	465.25928632415884
SC_RS08565	1038.2911807543042	376.0223486296889	302.7481113887901
SC_RS08570	232.1343673898692	117.07767386752981	97.27243589787477
SC_RS08575	18.106913271311303	85.407383535323	69.7856420032485
SC_RS08580	174.12267187047252	261.15242385422874	228.81451756837498
SC_RS08585	108.06893224698291	113.5064055250717	169.0423531134243
SC_RS08590	86.61349751420903	59.06765174727814	49.97551090346163
SC_RS08595	192.18435995296304	396.4473700969421	125.79928334826775
SC_RS08600	60.8741770719128	108.47451544006728	114.5204030378386
SC_RS08605	27.29003246412789	27.689679604358236	55.86485416088413
SC_RS08610	19.347270568734352	16.484594757822446	21.80182950428134
SC_RS08615	4.698617679225181	28.45467883188602	60.142482927192894
SC_RS08620	91.42953381393987	496.92414774052384	381.4654672115992
SC_RS08625	7.729990208554268	9.105302861081471	40.80601075076772
SC_RS08630	39.95947436208739	8.684853560261491	60.88305608397977
SC_RS08635	91.72755654780812	70.83894658319943	40.75355068981114
SC_RS08640	650.4117963742245	304.95192065542045	115.02917452732065
SC_RS08645	428.3209557454102	301.2449552537602	231.8851923008187
SC_RS08650	104.11371625824084	97.94749344075736	66.62564361724769
SC_RS08655	103.4298213165667	51.89787388465742	78.06686226038676
SC_RS08660	51.436280761130824	25.0319479068508	42.54426656755648
SC_RS08665	273.8102412330392	618.3064403111789	223.2583348972931
SC_RS08670	202.67952907825196	166.683396707701	65.0154949371269
SC_RS08675	470.5947503352169	71.00844481769595	57.14719455359922
SC_RS08680	1234.922779610787	186.2395798930082	114.60830602631269
SC_RS08685	114.03096256426214	72.90062277649176	168.99935170612292
SC_RS08690	170.62562581523895	222.43343799846213	130.49105757946336
SC_RS08695	170.2217933033969	169.43014718470437	128.25654690281664
SC_RS08700	93.02216321301258	25.899360783279153	50.29861189956901
SC_RS08705	86.95449922552967	43.891325472593834	45.5660883683366
SC_RS08710	300.2129859399499	144.84054602638258	135.0762802346983
SC_RS08715	0	0.8235113255795738	28.902893873083556
SC_RS08720	49.49120315263835	42.620296060222046	163.07477631014743
SC_RS08725	85.37572488035724	113.5410076854602	124.36549965673876
SC_RS08730	40.163133816080986	56.2757508785788	57.08255808273526
SC_RS08735	7.823910742208315	4.648992065162588	29.1936795621781
SC_RS08740	7.729990208554268	5.600876803247286	99.31032126103452
SC_RS08745	49.48539873137241	77.32795477897666	96.7817539842357
SC_RS08750	41.67086686046025	55.73248162296844	81.8694015799313
SC_RS08755	85.17340990515814	44.749611350294174	84.52811731169813
SC_RS08760	47.15731398043319	34.29546969526701	67.47228298436866
SC_RS08765	131.86004337697707	158.50741997038068	132.4286644689537
SC_RS08770	67.65102131293655	208.89615373456365	181.74195533391548
SC_RS08775	42.154234051950404	69.14778008021946	77.360450655106
SC_RS08780	36.72069182096436	105.31581824054834	85.84488397426192
SC_RS08785	117.99278041282629	56.10656485429407	541.439366300483
SC_RS08790	30.608261631013967	3.4721160243589946	39.90113344434499
SC_RS08795	637.0759746156111	173.06443779686293	1637.1942531813766
SC_RS08800	0.6608396010431373	2.7098935256885857	37.02320632091442
SC_RS08805	14.979832983313058	11.123077503525023	68.37287857890334
SC_RS08810	31.224423083474676	34.40312459167053	84.0560839855457
SC_RS08815	10.554040779974477	13.681414581961304	30.67114910192304
SC_RS08820	85.04785259813309	49.83921672119451	58.92565451858186
SC_RS08825	257.6224851642303	158.36374168100917	113.43903531355315
SC_RS08830	30.06439790425588	143.739881569903	303.4073693056336
SC_RS08835	155.3613585135074	315.0874395740916	288.57740672980066
SC_RS08840	96.5952575517491	1732.4709624836482	2632.522671945417
SC_RS08845	144.4030424754703	586.7835374548981	395.8041527940533
SC_RS08850	95.63584817659934	52.41247655704559	43.01296333959677
SC_RS08855	4453.869120730265	4192.048043442416	991.6484823524147
SC_RS08860	52.87493583750215	12.644503471036424	33.03921443218574
SC_RS08865	939.3633622690115	208.22114249041994	251.8242561226168
SC_RS08870	673.6169640557869	1265.6054398877914	554.9696095584492
SC_RS08875	709.7967477460326	1082.3291691054408	491.45404480997297
SC_RS08880	1035.4621232001741	531.0803835817665	215.36873966991953
SC_RS08885	2427.8000255831057	1597.7874169513495	637.2404153248779
SC_RS08890	305.2401109955226	240.32028221925862	141.36819348367828
SC_RS08895	108.41262291589256	71.20112608693965	47.45932897017765
SC_RS08900	548.1359291771602	291.46912291986916	171.3278834693056
SC_RS08905	1575.3593053714053	3415.2970975511685	2812.258237494681
SC_RS08910	388.1200260423567	317.37816521306013	158.33557967069075
SC_RS08920	332.32347283599773	1507.4639733038143	554.4364260992353
SC_RS08925	227.63325005103616	848.7256881511647	497.18870221342485
SC_RS08930	851.4768971376823	1000.096531241172	285.6622021480359
SC_RS08935	2785.4739005268743	2720.0272849200355	766.4298034847063
SC_RS08940	61.0023190425091	27.275026062225052	73.47973357444224
SC_RS08945	181.9005599853039	187.55041537728442	176.97556454447798
SC_RS08950	97.82015115482218	1580.9594144522357	405.6634455691649
SC_RS08955	113.29317294714215	219.9190024708746	86.44305862015638
SC_RS08960	12.951203498921645	22.351345384807992	51.9762482390393
SC_RS08965	67.66906967085777	2256.311209767582	1047.813696427
SC_RS08970	193.40220894999342	226.0530481541779	153.92370595301318
SC_RS08975	231.20392207063412	202.41790290801708	167.29735454387546
SC_RS08980	309.0849529698017	290.8222569108126	166.72068553079143
SC_RS08985	347.5241999525368	387.1124217700754	280.27694680691724
SC_RS08990	890.8534717012623	1599.2175278395134	1205.079799712032
SC_RS08995	828.3714519342446	1112.3976322702517	556.0388960908402
SC_RS09000	170.59632330712142	231.23983009941404	129.10638753645932
SC_RS09005	757.936259803796	414.77801487209985	136.97986086027294
SC_RS09010	865.6059075352935	362.76266893558574	327.8217315844977
SC_RS09015	236.05230452840706	82.48766376530237	70.48940735216996
SC_RS09020	280.4928102480734	109.09868301632072	116.00977841231006
SC_RS09025	163.8293006836144	49.61200320080207	52.84737971504667
SC_RS09030	54.05881379590809	12.495966053613538	78.91894914445574
SC_RS09035	36.95062637328363	9.58124523012382	52.65020924971678
SC_RS09040	874.1173757230912	572.3304611653266	341.05365224558136
SC_RS09045	330.51519044459394	185.0049885663087	70.65256141190365
SC_RS09050	3.9225894289121035	9.105302861081471	16.61802233889948
SC_RS09055	143.34953645889638	66.2719618610476	111.0172285463225
SC_RS09060	526.5957766742583	419.7909240567322	155.35899967080002
SC_RS09065	36.97269192745568	56.6675335961766	41.27206126644872
SC_RS09070	150.3975070046767	1142.0540952746035	488.6246263970081
SC_RS09075	208.58623218740576	312.73663244013585	163.38950895628545
SC_RS09080	4072.551255861974	8163.113394269285	5363.839929680808
SC_RS09085	355.71887390053655	465.3705693942088	1136.7628832470455
SC_RS09090	1419.7854418095092	1139.2071984584404	480.48472420539593
SC_RS09095	422.6993800992132	383.6475269099209	249.78282341638035
SC_RS09100	126.34715881424573	57.62767861159367	56.203187687510685
SC_RS09105	104.55017532991285	1013.0362611029558	995.4781246054082
SC_RS09110	54.420198130403406	31.807236232256102	61.282289521425135
SC_RS09115	283.5918282127309	101.41294698503393	218.13985450052803
SC_RS09120	24.951136309212945	13.982062957820334	68.64264400081404
SC_RS09125	155.2423150124194	158.6470027808078	115.51175280933289
SC_RS09130	44.905986897668	211.1143479856522	169.2680924674024
SC_RS09135	49.64669806190435	386.64414842099063	318.47600758764065
SC_RS09140	24.554098005095796	12.8926778085025	56.44261347765399
SC_RS09145	223.6671346044333	365.94461490615345	446.9893934184915
SC_RS09150	251.96857960012395	200.10479104645722	169.53438604761055
SC_RS09155	291.3422010444598	296.8455629315814	244.42974995004127
SC_RS09160	174.51068599562907	80.34096119916985	55.19809169363485
SC_RS09165	616.1863230594674	281.48783469481515	148.11682216859796
SC_RS09170	481.1314359018086	297.1475668037183	137.28921563399877
SC_RS09175	120.54078575066522	125.62287470812439	142.83674366477268
SC_RS09180	271.5919834563246	269.5421125871062	290.49445900109475
SC_RS09185	160.72876213239232	161.46201677501458	134.31944402992272
SC_RS09190	680.0972343357546	817.6414429112967	586.1960172586588
SC_RS09195	20.682980932491024	21.51044678316803	152.66301048218017
SC_RS09200	28.302789474485134	29.73674525044756	66.8605072620026
SC_RS09205	50.945764669580235	20.835715175983385	27.514477411714868
SC_RS09210	410.9542244068873	110.89566431748223	103.25253333225689
SC_RS09215	736.1415200540363	40.5070125499324	70.77094332121676
SC_RS09220	204.84718622776305	12.05455593571992	28.731986259759253
SC_RS09225	513.3741537784559	211.00867300595016	144.88062169672335
SC_RS09230	459.5140967478494	239.9285694109006	342.50820134427113
SC_RS09235	35.73153719147648	64.12463487449148	53.96882215677386
SC_RS09240	352.44343136320003	2210.003471418898	131.6796474608234
SC_RS09245	806.402016786406	346.4987608636146	138.6043764159923
SC_RS09250	357.37520335243914	34.28332366670958	61.589612835170435
SC_RS09260	31.467399011005377	21.85221998101846	68.91764214922702
SC_RS09265	168.12284566622083	25.353314798811432	32.89075760944779
SC_RS09270	139.4176562125732	25.140469524649962	106.31858613309586
SC_RS09275	176.67032251597593	92.83939177142896	54.70639897916528
SC_RS09280	1762.9344177056455	775.2491897568757	423.4327106865543
SC_RS09285	452.60024870170145	1098.3767324444152	227.87872990486468
SC_RS09290	2081.436870599717	7544.7735642173475	1295.6418702469737
SC_RS09295	463.7279147029049	241.99732694991786	123.39019814278741
SC_RS09300	24.79886115764161	179.39578157648927	179.6318947367469
SC_RS09305	2.9658690113513666	113.34246074828994	109.82366665532159
SC_RS09310	8.077343381379194	146.51075171228894	141.02169068237035
SC_RS09315	13.975214659475212	212.30861130251617	276.56123003048043
SC_RS09320	67.16363692519556	586.5860338037941	599.3902586001182
SC_RS09325	28.459436514642828	272.6349740418764	306.7108025768346
SC_RS09330	14.983407433343276	6.988133599566769	11.981429926393835
SC_RS09335	1042.24574540879	366.7075317344872	217.49887937797723
SC_RS09340	220.93566008787263	112.27299730291783	91.08040111663118
SC_RS09345	63.562656370888384	377.5001894295015	243.28523606451068
SC_RS09350	922.964355099928	294.2861126578392	293.8007631774203
SC_RS09355	3774.788024647905	8878.17503323747	1870.103823993817
SC_RS09360	711.8551224847622	488.677861832997	246.0618541968023
SC_RS09365	4389.954386223335	2157.007820634987	1122.2541301327103
SC_RS09370	1987.2665901687333	1753.0803060434625	867.9527257821629
SC_RS09375	1370.9029845708205	16590.700450627104	6579.035290078675
SC_RS09380	319.37305053549954	139.72935541798503	161.47101630326935
SC_RS09385	360.5671520642917	76.2172966023734	121.3031236297286
SC_RS09390	3215.3248054084565	704.1199090740291	679.5871055643332
SC_RS09395	960.6646603346513	179.9635893631247	175.3609890065592
SC_RS09400	521.3481097009999	114.9925024292785	94.97723609937374
SC_RS09405	867.4179404844976	68.78275393838209	180.10501836658514
SC_RS09410	571.5235624876478	23.227330748780517	77.51896706807719
SC_RS09415	474.1055609136704	72.27256944901326	86.00994406470522
SC_RS09420	3895.135013852105	1820.4524719864219	1014.2866472681795
SC_RS09425	4147.191953109714	1093.126899829164	445.70600864850616
SC_RS09430	3713.4128191991813	1149.6311823884262	496.7146294243294
SC_RS09435	514.5523896600287	210.9827132423456	141.75055307823746
SC_RS09440	232.22149371579837	131.79846407906157	137.49258370024583
SC_RS09445	1180.7977204319648	939.3045977994063	322.28418949793996
SC_RS09450	862.0000823427091	643.170763244804	187.8454125440899
SC_RS09455	3121.9501782661614	2690.5167798131542	859.0816511565598
SC_RS09460	93.62116179999326	133.49580846017992	63.94902938196343
SC_RS09465	327.9150776563243	140.89797118145626	147.38877549975464
SC_RS09470	1361.568049212786	514.4748089673756	364.03814860696764
SC_RS09475	429.8631606250495	179.0517861609653	83.23488188508705
SC_RS09480	4277.696800799013	2882.4603065621905	1057.403008989755
SC_RS09485	424.93452033961995	228.27034311061803	117.40900054639994
SC_RS09490	2151.7873311967005	1089.2322805051056	504.89108856526514
SC_RS09495	190.39076005748575	580.7337213322792	537.0442292827441
SC_RS09500	34153.483360762926	6427.597021740782	3348.4051236499076
SC_RS09505	579.6827748139286	228.81066324563872	230.8430080655771
SC_RS09510	340.3043690705666	541.8265685518556	483.94972015186045
SC_RS09515	1216.5767290236304	401.4064823201563	200.84282363993609
SC_RS09520	996.767035022467	331.6258596936467	176.0149504092029
SC_RS09525	512.1012742152207	579.9923240051411	227.95207494541464
SC_RS09530	3069.5467198555593	2863.507905881277	1268.5578367799312
SC_RS09535	1309.7062088378439	1149.0066368656592	688.6537564883726
SC_RS09540	1253.9216166895571	466.4637745584501	294.5710513112764
SC_RS09545	2551.0233538705183	1038.5192716475015	672.273964559598
SC_RS09550	4286.322671484067	1659.1030842371695	992.2401475335761
SC_RS09555	1626.0441500495515	650.5960390915877	423.66047564367466
SC_RS09560	471.3490514835608	186.15417140071645	145.45723092359106
SC_RS09565	251.17772274958432	78.7819839506803	60.336997277844
SC_RS09570	866.7005034870822	145.9293766645166	109.46749441139393
SC_RS09575	2351.41444198138	2081.3770668355073	1202.4762507200965
SC_RS09580	1067.1529104772962	326.359917043497	97.06567149129926
SC_RS09585	2314.5674647517917	940.5279429819929	188.62899110965938
SC_RS09590	99.40750693273463	49.4891832460117	53.792671958627814
SC_RS09595	297.1754542970193	171.89821664279754	151.5682965414462
SC_RS09600	249.50090638048925	179.22597113178094	90.12279317407102
SC_RS09605	296.0674485143462	241.94214609190726	121.74902939146587
SC_RS09610	28.4997427746389	59.09996178075333	276.7456092895242
SC_RS09615	1151.0239622033314	3530.2771002327527	2466.8005603030256
SC_RS09620	526.7047181560417	445.8472549264988	228.70374406674256
SC_RS09625	3912.6458890860663	1490.088140932844	769.7805679476364
SC_RS09630	81.217484531745	88.28122183779335	446.14420028993084
SC_RS09635	15.518246981140758	53.951532101589414	339.37499124547986
SC_RS09640	57.9831904498353	158.382550189649	721.1083736330153
SC_RS09650	14.214616136975696	54.76900536751016	68.602089774584
SC_RS09655	19.147185564770975	14.980868276583227	163.640434718384
SC_RS09660	7.740801612529984	9.53734367927504	24.954484200944027
SC_RS09665	6.516262701792433	10.769712788301003	48.92387201604604
SC_RS09670	2.97990017302176	8.480268563432396	47.95578876216188
SC_RS09675	6.615632964376871	9.978511496196619	76.8494230568782
SC_RS09680	20.144566934663324	20.648829665426472	9.138539867709486
SC_RS09685	1174.6557235722416	805.7134860261615	611.6238103049284
SC_RS09690	45.32786776743125	117.3437899922401	352.56644118467
SC_RS09695	108.75103996364194	154.0211937503924	115.47637552487
SC_RS09700	33.4517050391499	148.26050022256044	72.15227681010869
SC_RS09705	292.372547426385	551.5120591832257	870.9429324320025
SC_RS09710	575.9968098510429	304.9642065024574	186.6580482540062
SC_RS09715	509.69838136555524	260.3085062227594	147.22541650789472
SC_RS09720	773.3995180290143	711.8253161624132	335.0204143108093
SC_RS09725	261.1832475124264	107.82050234898423	129.36730910109355
SC_RS09735	63.848627516004164	18.470371577002606	4.345601791284851
SC_RS09740	23.55492941018834	14.303117639569162	3.070605087907884
SC_RS09755	391.2745335595723	926.1623244208583	813.0162262342761
SC_RS09760	38.82519348108861	46.197602462338985	93.51466872875078
SC_RS09765	230.2892813747472	593.6863692176039	3691.9425851201186
SC_RS09770	3705.5703292989465	1407.578366408971	1001.7634836822972
SC_RS09775	308.45019611918144	138.54755033989028	85.85781046813847
SC_RS09780	672.1562596653762	353.86646124298204	166.78409055354084
SC_RS09785	4766.413649654628	3332.4901860392906	1436.579575078622
SC_RS09790	146.49788486251052	65.4094780219104	87.45013028927764
SC_RS09795	232.36644385953912	139.53920857662666	86.27269615867499
SC_RS09800	2147.565332744843	593.7517902696484	104.82763508931195
SC_RS09805	307.40205177765284	91.82590599622331	54.96901578554462
SC_RS09810	391.9902276190502	99.67208317251838	80.19360562811603
SC_RS09815	313.2559680551749	88.62577176450117	78.88948502592844
SC_RS09820	304.7788093582045	149.88291860639293	84.86781171719137
SC_RS09825	413.3773818223723	189.0297431459781	106.18427153719124
SC_RS09830	174.73839057671262	455.9638912543522	263.93726502738116
SC_RS09835	14.56876351752552	177.7755854103303	32.41906450301203
SC_RS09840	29.281132699997304	9349.99328000977	721.5300960752672
SC_RS09845	474.68274434479684	238.0247300254914	114.97467314806403
SC_RS09850	782.68692641324	100.33879680334269	156.78273363041527
SC_RS09855	1006.8615613901385	176.97852262323755	234.80230877013142
SC_RS09860	117.19879185847705	235.82475660881005	138.0853804737281
SC_RS09865	161.1537609426278	240.47166627477864	249.63354100829912
SC_RS09870	103.85233728045338	718.3071115398624	353.4649856025851
SC_RS09875	75.39047844667202	209.54083009919938	167.79258874458338
SC_RS09880	23.757244385387434	33.36954472078687	161.701667880672
SC_RS09885	12.123702892301242	26.81067521055629	104.68993401139838
SC_RS09890	11.994483081360908	10.109903938531161	58.999815286155616
SC_RS09895	180.1799672002003	115.72914728379591	186.20485858914708
SC_RS09900	213.61298878730557	169.56396739949358	405.6796291142982
SC_RS09905	97.32588450547125	66.65708209856297	162.04394289946993
SC_RS09910	123.30361663880902	93.88518758010983	168.94661121166598
SC_RS09915	120.63263865751628	49.32603528138581	114.4147368334375
SC_RS09920	72.8139680392717	36.31904009639736	44.20488977506892
SC_RS09925	110.23874507718206	100.16072608130199	41.87832968565047
SC_RS09930	15.18393518352726	24.430408854160707	142.6682314492658
SC_RS09935	81.59281197402564	64.3383468700486	54.0601214855764
SC_RS09940	34.52182688096546	18.823736292226627	39.605990541988284
SC_RS09945	34.61574741461951	36.631279989629974	41.82437345823677
SC_RS09950	39.790938077609944	34.98148060961345	73.17983345289036
SC_RS09955	124.17437662466969	44.98015611072783	55.96445219512021
SC_RS09960	21.145522754585887	61.11471739336747	72.051793404313
SC_RS09965	30.30880636446615	223.3180657592186	142.1048192914555
SC_RS09970	990.2670196902433	792.3121778686282	202.79096562696674
SC_RS09975	296.72452131745627	109.48529439565533	48.27161171198575
SC_RS09980	151.65269290232627	46.95156468367702	144.38328639149904
SC_RS09985	5441.745297780235	5188.9063008624935	2038.063792725287
SC_RS09990	3451.4499802729542	2701.2876383700136	1001.8219370483441
SC_RS09995	431.6622402529273	270.20882621793055	207.23964715250975
SC_RS10000	913.4604244710628	106.75183571576801	133.25195781560925
SC_RS10005	8580.942438259028	1968.9063313365934	1258.0764729660777
SC_RS10010	3552.783499143126	796.1899270918229	546.7238322288283
SC_RS10015	33207.051006431575	7839.9668996271175	5747.872764930841
SC_RS10020	367.6498910872526	214.70053908552507	124.69145769816996
SC_RS10025	445.37078855011737	268.9369300841631	133.21862184944638
SC_RS10040	25.544242421042647	20.7979215940332	51.93889527933096
SC_RS10045	224.13611594191752	134.65380608310386	133.31136155997095
SC_RS10050	336.46800423500974	197.89419531629048	156.41941277095623
SC_RS10055	198.73539113193607	202.47100136683366	225.16117529721805
SC_RS10060	156.12434538860907	230.7528507241819	180.0127640216872
SC_RS10065	16.35119731669155	39.96922684279705	69.20053899714053
SC_RS10070	16.948320624772077	30.241666412923884	99.94339768408479
SC_RS10075	16.29427523145383	37.852057581282345	113.73356742101232
SC_RS10080	67.02905543920991	44.38163608786715	68.35831662949803
SC_RS10085	155.49530490536966	54.760987391149825	85.15826704488875
SC_RS10090	630.9665880755854	124.12352275299249	141.08761253072691
SC_RS10095	36.19809620982216	30.954191602058717	78.65320071609051
SC_RS10100	78.6164862510341	117.2521011393175	128.14265163751782
SC_RS10105	161.8391021803189	269.12794364691706	290.1012240892786
SC_RS10110	4053.170764929298	116.13429170774953	166.84037253423614
SC_RS10115	2676.135649403349	83.04228223731427	76.08707954893832
SC_RS10120	234.28747634094165	295.2938026743581	166.47853798291473
SC_RS10125	1019.7856205384259	11546.924291720075	5354.0703901389215
SC_RS10130	189.05942158231542	733.6164570442418	302.13027735457854
SC_RS10135	93.94223987449251	4154.2688987343045	942.6041871087555
SC_RS10140	46.39075265530132	20159.282621487204	3878.4802570535344
SC_RS10145	5.7971565367170745	4485.0749556991295	1161.394915461
SC_RS10150	3.1714037442451364	3212.952288298296	750.9211029623617
SC_RS10155	3.6655823397110066	3406.4331915461635	903.4587681351845
SC_RS10160	10.049050780532891	14358.654939959317	2610.2230698428248
SC_RS10165	2725.2229757570676	4302.580314937544	1808.5316079450802
SC_RS10170	1163.3426968732836	2697.722572722866	662.2550934237302
SC_RS10175	1418.3254443269743	3952.4107808738277	1376.5104889752329
SC_RS10180	114.99849438579861	101.20596737879902	47.578186386797874
SC_RS10185	104.88930176233332	166.10361528424042	66.13326060502528
SC_RS10190	661.1485088943646	1171.1434241777488	520.1716641941337
SC_RS10195	693.588697107934	1029.081737869798	405.6999190141519
SC_RS10200	4031.9608170173487	3159.9966407951943	933.6704760419534
SC_RS10205	376.70791195939745	531.1679443824919	207.22331445998523
SC_RS10210	1015.9773155494145	11185.742034746934	8160.061207368259
SC_RS10215	199.9862051409993	97.48012355925918	215.84431448231032
SC_RS10220	195.2984869196349	340.72560909701343	167.03889402011322
SC_RS10225	1177.9392723158321	7877.938227629097	3468.9091575518632
SC_RS10230	1179.6580198255056	6552.996521597827	2840.5282558753593
SC_RS10235	561.8373285742899	4859.405468313347	2304.5291809524756
SC_RS10240	484.9020168175998	4178.514401184357	2722.952700291117
SC_RS10245	424.00856496632645	4901.896535578891	2457.1471348492537
SC_RS10250	1552.4449072296331	23477.608748179777	8871.288956785003
SC_RS10255	635.1748820111627	447.97625383342097	229.59345448570073
SC_RS10260	214.9275190893314	85.22986732446614	73.12139058146236
SC_RS10265	2358.0039016646538	851.751037219024	472.1145762991523
SC_RS10270	872.4452696947853	515.2896778961713	358.1191560155305
SC_RS10275	1405.202751424331	394.12283493680275	247.6071614739329
