site_type	timepoint	gene_category	bin_center_bp	density_per_kb_per_gene	ci_low	ci_high	n_genes	n_sites
All_methylation	T2	non_regulatory	-1100.0	0.5234812580784144	0.4796782995835128	0.562993680884676	6963	4566
All_methylation	T2	non_regulatory	-900.0	0.5170185264971995	0.4760878931495045	0.5593853224184977	6963	4566
All_methylation	T2	non_regulatory	-700.0	0.5062473071951744	0.4674350136435444	0.5500502656900761	6963	4566
All_methylation	T2	non_regulatory	-500.0	0.4854229498779261	0.4444923165302312	0.5270896165445927	6963	4566
All_methylation	T2	non_regulatory	-300.0	0.5170185264971995	0.4760878931495045	0.5615395662789027	6963	4566
All_methylation	T2	non_regulatory	-100.0	0.45885394226626447	0.4229319258940112	0.4998025276461295	6963	4566
All_methylation	T2	non_regulatory	100.0	0.4990664943271578	0.45813586097946285	0.5400150797070228	6963	4566
All_methylation	T2	non_regulatory	300.0	0.554358753410886	0.5069653884819761	0.5960254200775527	6963	4566
All_methylation	T2	non_regulatory	500.0	0.5127100387763894	0.4724795346833261	0.5572490305902628	6963	4566
All_methylation	T2	non_regulatory	700.0	0.5644118914261094	0.5205730288668677	0.6118052563550194	6963	4566
All_methylation	T2	non_regulatory	900.0	0.5234812580784144	0.48255062473071947	0.5680202498922877	6963	4566
All_methylation	T2	non_regulatory	1100.0	0.5478960218296711	0.5062114031308343	0.5895447364641677	6963	4566
All_methylation	T2	non_regulatory	1300.0	0.5435875341088611	0.5019388194743645	0.5873904926037626	6963	4566
All_methylation	T2	non_regulatory	1500.0	0.545741777969266	0.5004847048685911	0.5902807697831394	6963	4566
All_methylation	T2	non_regulatory	1700.0	0.5443056153956627	0.49978457561395945	0.586672411316961	6963	4566
All_methylation	T2	non_regulatory	1900.0	0.5234812580784144	0.48326870601752114	0.5651299727129111	6963	4566
All_methylation	T2	non_regulatory	2100.0	0.5550768346976878	0.5091196323423811	0.5995978744793911	6963	4566
All_methylation	T2	non_regulatory	2300.0	0.4983484130403561	0.45885394226626447	0.5407331609938244	6963	4566
All_methylation	T2	non_regulatory	2500.0	0.49978457561395945	0.45813586097946285	0.5421513715352577	6963	4566
All_methylation	T2	non_regulatory	2700.0	0.5055292259083728	0.46170831538130114	0.5507862990090477	6963	4566
All_methylation	T2	non_regulatory	2900.0	0.5270716645124227	0.48466896452678443	0.5708925750394944	6963	4566
All_methylation	T2	non_regulatory	3100.0	0.522045095504811	0.4818325434439178	0.5665661352865143	6963	4566
All_methylation	T2	non_regulatory	3300.0	0.539279046388051	0.49330389200057445	0.5859543300301594	6963	4566
All_methylation	T2	non_regulatory	3500.0	0.4983484130403561	0.4552455838000861	0.539296998420221	6963	4566
All_methylation	T2	non_regulatory	3700.0	0.5019388194743645	0.45885394226626447	0.5450236966824644	6963	4566
All_methylation	T2	non_regulatory	3900.0	0.5313801522332328	0.4897314375987361	0.5759191440471061	6963	4566
All_methylation	T2	non_regulatory	4100.0	0.5328163148068361	0.4882952750251328	0.5759191440471061	6963	4566
All_methylation	T2	non_regulatory	4300.0	0.5464598592560678	0.5048111446215711	0.5902807697831394	6963	4566
All_methylation	T2	non_regulatory	4500.0	0.49978457561395945	0.46099023409449946	0.5443415194600028	6963	4566
All_methylation	T2	non_regulatory	4700.0	0.5529225908372827	0.5105378428838144	0.5967614533965244	6963	4566
All_methylation	T2	non_regulatory	4900.0	0.545741777969266	0.5033749820479678	0.5931530949303461	6963	4566
All_4mC	T1	all	-4900.0	0.22511255627813906	0.20135067533766882	0.2482647573786893	7996	1987
All_4mC	T1	all	-4700.0	0.21823411705852927	0.19634817408704353	0.24074537268634316	7996	1987
All_4mC	T1	all	-4500.0	0.20947973986993496	0.18695285142571286	0.23325725362681338	7996	1987
All_4mC	T1	all	-4300.0	0.21635817908954477	0.19447223611805903	0.23886943471735866	7996	1987
All_4mC	T1	all	-4100.0	0.21885942971485742	0.19695785392696347	0.2432466233116558	7996	1987
All_4mC	T1	all	-3900.0	0.21698349174587292	0.19447223611805903	0.24137068534267134	7996	1987
All_4mC	T1	all	-3700.0	0.2176088044022011	0.19384692346173085	0.24199599799899948	7996	1987
All_4mC	T1	all	-3500.0	0.2157328664332166	0.19259629814907453	0.23761880940470234	7996	1987
All_4mC	T1	all	-3300.0	0.2194847423711856	0.19634817408704353	0.24138631815907952	7996	1987
All_4mC	T1	all	-3100.0	0.2351175587793897	0.21196535767883942	0.2576288144072036	7996	1987
All_4mC	T1	all	-2900.0	0.19509754877438718	0.1719609804902451	0.21635817908954477	7996	1987
All_4mC	T1	all	-2700.0	0.2194847423711856	0.19634817408704353	0.243262256128064	7996	1987
All_4mC	T1	all	-2500.0	0.2244872436218109	0.201975987993997	0.2469984992496248	7996	1987
All_4mC	T1	all	-2300.0	0.22573786893446723	0.20260130065032517	0.24951538269134563	7996	1987
All_4mC	T1	all	-2100.0	0.2038519259629815	0.18259129564782392	0.22698849424712356	7996	1987
All_4mC	T1	all	-1900.0	0.2595047523761881	0.23574287143571784	0.28453289144572286	7996	1987
All_4mC	T1	all	-1700.0	0.2138569284642321	0.19195535267633815	0.23636818409204602	7996	1987
All_4mC	T1	all	-1500.0	0.21823411705852927	0.19634817408704353	0.243262256128064	7996	1987
All_4mC	T1	all	-1300.0	0.21073036518259128	0.1882191095547774	0.23386693346673337	7996	1987
All_4mC	T1	all	-1100.0	0.23386693346673337	0.20946410705352675	0.25825412706353174	7996	1987
All_4mC	T1	all	-900.0	0.2226113056528264	0.2001000500250125	0.24513819409704848	7996	1987
All_4mC	T1	all	-700.0	0.21823411705852927	0.19634817408704353	0.24263694347173584	7996	1987
All_4mC	T1	all	-500.0	0.20447723861930964	0.18196598299149574	0.2276294397198599	7996	1987
All_4mC	T1	all	-300.0	0.22573786893446723	0.201975987993997	0.25014069534767386	7996	1987
All_4mC	T1	all	-100.0	0.18196598299149574	0.15945472736368183	0.2032422461230615	7996	1987
All_4mC	T1	all	100.0	0.20822911455727863	0.18509254627313657	0.23388256628314155	7996	1987
All_4mC	T1	all	300.0	0.2157328664332166	0.1913456728364182	0.23824412206103052	7996	1987
All_4mC	T1	all	500.0	0.22386193096548274	0.20070972986493246	0.24824912456228113	7996	1987
All_4mC	T1	all	700.0	0.2294897448724362	0.20635317658829413	0.25325162581290644	7996	1987
All_4mC	T1	all	900.0	0.22636318159079538	0.20260130065032517	0.25012506253126565	7996	1987
All_4mC	T1	all	1100.0	0.23011505752876438	0.20758816908454225	0.2538925712856428	7996	1987
All_4mC	T1	all	1300.0	0.23386693346673337	0.21073036518259128	0.25887943971985994	7996	1987
All_4mC	T1	all	1500.0	0.2176088044022011	0.19508191595797897	0.24012006003001501	7996	1987
All_4mC	T1	all	1700.0	0.24137068534267134	0.2176088044022011	0.2676338169084542	7996	1987
All_4mC	T1	all	1900.0	0.21448224112056027	0.19259629814907453	0.2363838169084542	7996	1987
All_4mC	T1	all	2100.0	0.23386693346673337	0.20947973986993496	0.2557685092546273	7996	1987
All_4mC	T1	all	2300.0	0.20135067533766882	0.18005877938969483	0.22386193096548274	7996	1987
All_4mC	T1	all	2500.0	0.2213606803401701	0.19883379189594796	0.243262256128064	7996	1987
All_4mC	T1	all	2700.0	0.20760380190095046	0.18509254627313657	0.22950537768884438	7996	1987
All_4mC	T1	all	2900.0	0.2194847423711856	0.19758316658329164	0.24387193596798398	7996	1987
All_4mC	T1	all	3100.0	0.2194847423711856	0.19509754877438718	0.24074537268634316	7996	1987
All_4mC	T1	all	3300.0	0.22823911955977988	0.2051025512756378	0.25512756378189094	7996	1987
All_4mC	T1	all	3500.0	0.201975987993997	0.18195035017508754	0.22511255627813906	7996	1987
All_4mC	T1	all	3700.0	0.2244872436218109	0.201975987993997	0.2469984992496248	7996	1987
All_4mC	T1	all	3900.0	0.22573786893446723	0.2038519259629815	0.24951538269134563	7996	1987
All_4mC	T1	all	4100.0	0.23074037018509255	0.20760380190095046	0.25700350175087544	7996	1987
All_4mC	T1	all	4300.0	0.21448224112056027	0.19259629814907453	0.23700912956478237	7996	1987
All_4mC	T1	all	4500.0	0.2244872436218109	0.2001000500250125	0.24762381190595298	7996	1987
All_4mC	T1	all	4700.0	0.22323661830915456	0.20135067533766882	0.24701413206603298	7996	1987
All_4mC	T1	all	4900.0	0.22573786893446723	0.20322661330665331	0.25014069534767386	7996	1987
All_4mC	T1	regulatory	-4900.0	0.18877057115198448	0.13068731848983542	0.25653436592449175	1033	1987
All_4mC	T1	regulatory	-4700.0	0.2226524685382381	0.15972894482090996	0.2904162633107454	1033	1987
All_4mC	T1	regulatory	-4500.0	0.18877057115198448	0.1355275895450145	0.24685382381413357	1033	1987
All_4mC	T1	regulatory	-4300.0	0.17909002904162633	0.12572604065827686	0.24201355275895448	1033	1987
All_4mC	T1	regulatory	-4100.0	0.2226524685382381	0.15972894482090996	0.2904162633107454	1033	1987
All_4mC	T1	regulatory	-3900.0	0.19361084220716357	0.1403678606001936	0.25169409486931266	1033	1987
All_4mC	T1	regulatory	-3700.0	0.24201355275895448	0.17909002904162633	0.31461761858664083	1033	1987
All_4mC	T1	regulatory	-3500.0	0.20813165537270084	0.15004840271055178	0.271055179090029	1033	1987
All_4mC	T1	regulatory	-3300.0	0.17909002904162633	0.12584704743465633	0.23717328170377538	1033	1987
All_4mC	T1	regulatory	-3100.0	0.2274927395934172	0.16940948693126814	0.2952565343659245	1033	1987
All_4mC	T1	regulatory	-2900.0	0.20813165537270084	0.1452081316553727	0.2758954501452081	1033	1987
All_4mC	T1	regulatory	-2700.0	0.17424975798644723	0.12100677637947724	0.23717328170377538	1033	1987
All_4mC	T1	regulatory	-2500.0	0.26137463697967084	0.1983301064859632	0.3339787028073572	1033	1987
All_4mC	T1	regulatory	-2300.0	0.19361084220716357	0.1355275895450145	0.25653436592449175	1033	1987
All_4mC	T1	regulatory	-2100.0	0.21297192642787993	0.15004840271055178	0.2758954501452081	1033	1987
All_4mC	T1	regulatory	-1900.0	0.2226524685382381	0.16444820909970959	0.2904162633107454	1033	1987
All_4mC	T1	regulatory	-1700.0	0.17424975798644723	0.11616650532429815	0.23717328170377538	1033	1987
All_4mC	T1	regulatory	-1500.0	0.25169409486931266	0.18877057115198448	0.3194578896418199	1033	1987
All_4mC	T1	regulatory	-1300.0	0.20329138431752175	0.1403678606001936	0.271055179090029	1033	1987
All_4mC	T1	regulatory	-1100.0	0.2323330106485963	0.16456921587608905	0.30493707647628265	1033	1987
All_4mC	T1	regulatory	-900.0	0.2226524685382381	0.15972894482090996	0.2904162633107454	1033	1987
All_4mC	T1	regulatory	-700.0	0.19845111326234266	0.1355275895450145	0.25665537270087113	1033	1987
All_4mC	T1	regulatory	-500.0	0.17909002904162633	0.13068731848983542	0.23717328170377538	1033	1987
All_4mC	T1	regulatory	-300.0	0.20813165537270084	0.1452081316553727	0.2807357212003872	1033	1987
All_4mC	T1	regulatory	-100.0	0.1839303000968054	0.12100677637947724	0.24685382381413357	1033	1987
All_4mC	T1	regulatory	100.0	0.15972894482090996	0.10648596321393997	0.21297192642787993	1033	1987
All_4mC	T1	regulatory	300.0	0.1355275895450145	0.08700387221684415	0.18877057115198448	1033	1987
All_4mC	T1	regulatory	500.0	0.17424975798644723	0.12088576960309777	0.2323330106485963	1033	1987
All_4mC	T1	regulatory	700.0	0.21297192642787993	0.14992739593417231	0.2807357212003872	1033	1987
All_4mC	T1	regulatory	900.0	0.19845111326234266	0.1403678606001936	0.26137463697967084	1033	1987
All_4mC	T1	regulatory	1100.0	0.20329138431752175	0.1452081316553727	0.26621490803484993	1033	1987
All_4mC	T1	regulatory	1300.0	0.21781219748305902	0.1547676669893514	0.2808567279767666	1033	1987
All_4mC	T1	regulatory	1500.0	0.17909002904162633	0.12584704743465633	0.23729428848015474	1033	1987
All_4mC	T1	regulatory	1700.0	0.2807357212003872	0.20813165537270084	0.3630203291384317	1033	1987
All_4mC	T1	regulatory	1900.0	0.20329138431752175	0.1452081316553727	0.26621490803484993	1033	1987
All_4mC	T1	regulatory	2100.0	0.25653436592449175	0.19361084220716357	0.3291384317521781	1033	1987
All_4mC	T1	regulatory	2300.0	0.2226524685382381	0.15972894482090996	0.2855759922555663	1033	1987
All_4mC	T1	regulatory	2500.0	0.271055179090029	0.20329138431752175	0.3388189738625363	1033	1987
All_4mC	T1	regulatory	2700.0	0.19361084220716357	0.13540658276863504	0.25169409486931266	1033	1987
All_4mC	T1	regulatory	2900.0	0.19845111326234266	0.14024685382381413	0.26621490803484993	1033	1987
All_4mC	T1	regulatory	3100.0	0.23717328170377538	0.17896902226524686	0.30493707647628265	1033	1987
All_4mC	T1	regulatory	3300.0	0.19361084220716357	0.1355275895450145	0.25653436592449175	1033	1987
All_4mC	T1	regulatory	3500.0	0.2226524685382381	0.15972894482090996	0.2904162633107454	1033	1987
All_4mC	T1	regulatory	3700.0	0.23717328170377538	0.16456921587608905	0.31461761858664083	1033	1987
All_4mC	T1	regulatory	3900.0	0.24201355275895448	0.17909002904162633	0.3194578896418199	1033	1987
All_4mC	T1	regulatory	4100.0	0.2323330106485963	0.15972894482090996	0.30493707647628265	1033	1987
All_4mC	T1	regulatory	4300.0	0.17909002904162633	0.12572604065827686	0.23717328170377538	1033	1987
All_4mC	T1	regulatory	4500.0	0.2855759922555663	0.20813165537270084	0.3678606001936108	1033	1987
All_4mC	T1	regulatory	4700.0	0.19361084220716357	0.1355275895450145	0.25181510164569204	1033	1987
All_4mC	T1	regulatory	4900.0	0.21297192642787993	0.15488867376573087	0.2760164569215875	1033	1987
All_4mC	T1	non_regulatory	-4900.0	0.23050409306333475	0.20391713341950307	0.2563550193881947	6963	1987
All_4mC	T1	non_regulatory	-4700.0	0.21757862990090476	0.19460002872325144	0.24271147493896306	6963	1987
All_4mC	T1	non_regulatory	-4500.0	0.2125520608932931	0.1874192158552348	0.2362666953899181	6963	1987
All_4mC	T1	non_regulatory	-4300.0	0.22188711762171476	0.1981904351572598	0.24560175211833976	6963	1987
All_4mC	T1	non_regulatory	-4100.0	0.21829671118770644	0.19100962228924312	0.2419933936521614	6963	1987
All_4mC	T1	non_regulatory	-3900.0	0.22045095504811144	0.19531811001005311	0.2463018813729714	6963	1987
All_4mC	T1	non_regulatory	-3700.0	0.21398822346689644	0.19100962228924312	0.2398391497917564	6963	1987
All_4mC	T1	non_regulatory	-3500.0	0.2168605486141031	0.19314591411747808	0.24129326439752977	6963	1987
All_4mC	T1	non_regulatory	-3300.0	0.22547752405572308	0.19890851644406146	0.25348269424098807	6963	1987
All_4mC	T1	non_regulatory	-3100.0	0.23624874335774806	0.20896165445928477	0.26425391354301303	6963	1987
All_4mC	T1	non_regulatory	-2900.0	0.19316386614964812	0.16946718368519315	0.21757862990090476	6963	1987
All_4mC	T1	non_regulatory	-2700.0	0.22619560534252475	0.20248097084589975	0.25061036909378137	6963	1987
All_4mC	T1	non_regulatory	-2500.0	0.21901479247450809	0.19531811001005311	0.2441476375125664	6963	1987
All_4mC	T1	non_regulatory	-2300.0	0.23050409306333475	0.20465316673847478	0.2570731006749964	6963	1987
All_4mC	T1	non_regulatory	-2100.0	0.20249892287806978	0.1788022404136148	0.22691368662932643	6963	1987
All_4mC	T1	non_regulatory	-1900.0	0.2649719948298147	0.2398391497917564	0.2936952463018813	6963	1987
All_4mC	T1	non_regulatory	-1700.0	0.21973287376130976	0.1960361912968548	0.24558380008616973	6963	1987
All_4mC	T1	non_regulatory	-1500.0	0.21327014218009477	0.19100962228924312	0.2362666953899181	6963	1987
All_4mC	T1	non_regulatory	-1300.0	0.21183397960649145	0.1874192158552348	0.2362666953899181	6963	1987
All_4mC	T1	non_regulatory	-1100.0	0.23409449949734307	0.20967973574608645	0.25850926324859974	6963	1987
All_4mC	T1	non_regulatory	-900.0	0.22260519890851643	0.19675427258365646	0.24917420652017805	6963	1987
All_4mC	T1	non_regulatory	-700.0	0.22116903633491308	0.19675427258365646	0.2484561252333764	6963	1987
All_4mC	T1	non_regulatory	-500.0	0.2082435731724831	0.18524701996265977	0.2341124515295131	6963	1987
All_4mC	T1	non_regulatory	-300.0	0.22834984920292975	0.20321700416487146	0.25850926324859974	6963	1987
All_4mC	T1	non_regulatory	-100.0	0.18167456556082145	0.15941404566996983	0.2032349561970415	6963	1987
All_4mC	T1	non_regulatory	100.0	0.21542438604049977	0.1895734597156398	0.24059313514289812	6963	1987
All_4mC	T1	non_regulatory	300.0	0.22763176791612807	0.20249892287806978	0.2535006462731581	6963	1987
All_4mC	T1	non_regulatory	500.0	0.23122217435013642	0.20752549188568145	0.25922734453540136	6963	1987
All_4mC	T1	non_regulatory	700.0	0.23194025563693807	0.20678945856670974	0.2592452965675714	6963	1987
All_4mC	T1	non_regulatory	900.0	0.23050409306333475	0.2060893293120781	0.25563693810139304	6963	1987
All_4mC	T1	non_regulatory	1100.0	0.23409449949734307	0.20822562114031307	0.2606635071090047	6963	1987
All_4mC	T1	non_regulatory	1300.0	0.23624874335774806	0.21111589831968977	0.2613815883958064	6963	1987
All_4mC	T1	non_regulatory	1500.0	0.22332328019531808	0.1996265977308631	0.24773804394657473	6963	1987
All_4mC	T1	non_regulatory	1700.0	0.23553066207094642	0.21183397960649145	0.2606635071090047	6963	1987
All_4mC	T1	non_regulatory	1900.0	0.21614246732730144	0.1917277035760448	0.2419933936521614	6963	1987
All_4mC	T1	non_regulatory	2100.0	0.23050409306333475	0.20465316673847478	0.25779118196179807	6963	1987
All_4mC	T1	non_regulatory	2300.0	0.1981904351572598	0.17521183397960646	0.22260519890851643	6963	1987
All_4mC	T1	non_regulatory	2500.0	0.21398822346689644	0.19100962228924312	0.24129326439752977	6963	1987
All_4mC	T1	non_regulatory	2700.0	0.20967973574608645	0.18598305328163145	0.23481258078414474	6963	1987
All_4mC	T1	non_regulatory	2900.0	0.22260519890851643	0.1974723538704581	0.24917420652017805	6963	1987
All_4mC	T1	non_regulatory	3100.0	0.2168605486141031	0.19100962228924312	0.24342955622576473	6963	1987
All_4mC	T1	non_regulatory	3300.0	0.23337641821054142	0.20465316673847478	0.2563550193881947	6963	1987
All_4mC	T1	non_regulatory	3500.0	0.19890851644406146	0.17736607784001146	0.2219050696538848	6963	1987
All_4mC	T1	non_regulatory	3700.0	0.22260519890851643	0.19960864569869308	0.2484561252333764	6963	1987
All_4mC	T1	non_regulatory	3900.0	0.22332328019531808	0.1974723538704581	0.24989228780697972	6963	1987
All_4mC	T1	non_regulatory	4100.0	0.23050409306333475	0.2060893293120781	0.2570731006749964	6963	1987
All_4mC	T1	non_regulatory	4300.0	0.21973287376130976	0.19675427258365646	0.24558380008616973	6963	1987
All_4mC	T1	non_regulatory	4500.0	0.21542438604049977	0.1909916702570731	0.23985710182392644	6963	1987
All_4mC	T1	non_regulatory	4700.0	0.22763176791612807	0.20106276030446646	0.2527646129541864	6963	1987
All_4mC	T1	non_regulatory	4900.0	0.22763176791612807	0.2039350854516731	0.2556548901335631	6963	1987
All_4mC	T2	all	-4900.0	0.29889944972486243	0.27013506753376687	0.32642883941970985	7996	2446
All_4mC	T2	all	-4700.0	0.28951975987993994	0.26388194097048523	0.3170491495747874	7996	2446
All_4mC	T2	all	-4500.0	0.270760380190095	0.2451069284642321	0.29702351175587793	7996	2446
All_4mC	T2	all	-4300.0	0.27513756878439216	0.24762381190595298	0.30204164582291143	7996	2446
All_4mC	T2	all	-4100.0	0.29139569784892444	0.2651169334667334	0.32016008004002	7996	2446
All_4mC	T2	all	-3900.0	0.2688844422211105	0.2432466233116558	0.2945378939469735	7996	2446
All_4mC	T2	all	-3700.0	0.2713856928464232	0.24449724862431216	0.29516320660330164	7996	2446
All_4mC	T2	all	-3500.0	0.2851425712856428	0.2594891195597799	0.31203101550775386	7996	2446
All_4mC	T2	all	-3300.0	0.2732616308154077	0.24948411705852924	0.2995247623811906	7996	2446
All_4mC	T2	all	-3100.0	0.2926463231615808	0.2663831915957979	0.3182841420710355	7996	2446
All_4mC	T2	all	-2900.0	0.26388194097048523	0.23886943471735866	0.28828476738369185	7996	2446
All_4mC	T2	all	-2700.0	0.2657578789394697	0.23949474737368684	0.29016070535267635	7996	2446
All_4mC	T2	all	-2500.0	0.28951975987993994	0.2657578789394697	0.31765882941470736	7996	2446
All_4mC	T2	all	-2300.0	0.2982741370685343	0.2695097548774387	0.3270385192596298	7996	2446
All_4mC	T2	all	-2100.0	0.27013506753376687	0.24574787393696848	0.2976488244122061	7996	2446
All_4mC	T2	all	-1900.0	0.32453726863431714	0.2976488244122061	0.3533016508254127	7996	2446
All_4mC	T2	all	-1700.0	0.28639319659829915	0.2594891195597799	0.31203101550775386	7996	2446
All_4mC	T2	all	-1500.0	0.28764382191095544	0.26263131565782893	0.31390695347673836	7996	2446
All_4mC	T2	all	-1300.0	0.2732616308154077	0.2482178589294647	0.3020260130065032	7996	2446
All_4mC	T2	all	-1100.0	0.270760380190095	0.24637318659329663	0.2976488244122061	7996	2446
All_4mC	T2	all	-900.0	0.2838919459729865	0.25698786893446723	0.3114057028514257	7996	2446
All_4mC	T2	all	-700.0	0.282016008004002	0.25700350175087544	0.30702851425712857	7996	2446
All_4mC	T2	all	-500.0	0.26075537768884444	0.23449224612306152	0.28453289144572286	7996	2446
All_4mC	T2	all	-300.0	0.28764382191095544	0.26013006503251623	0.3132816408204102	7996	2446
All_4mC	T2	all	-100.0	0.22386193096548274	0.20135067533766882	0.24451288144072034	7996	2446
All_4mC	T2	all	100.0	0.27701350675337666	0.2520010005002501	0.3051525762881441	7996	2446
All_4mC	T2	all	300.0	0.27951475737868936	0.2538769384692346	0.3051525762881441	7996	2446
All_4mC	T2	all	500.0	0.2938969484742371	0.267618184092046	0.32078539269634815	7996	2446
All_4mC	T2	all	700.0	0.28826913456728365	0.2632409954977489	0.31765882941470736	7996	2446
All_4mC	T2	all	900.0	0.2870185092546273	0.2613806903451726	0.31390695347673836	7996	2446
All_4mC	T2	all	1100.0	0.29327163581790894	0.2670085042521261	0.3214419709854927	7996	2446
All_4mC	T2	all	1300.0	0.29702351175587793	0.2707447473736868	0.32453726863431714	7996	2446
All_4mC	T2	all	1500.0	0.27388694347173587	0.24948411705852924	0.2995403951975988	7996	2446
All_4mC	T2	all	1700.0	0.3051525762881441	0.2782484992496248	0.33391695847923963	7996	2446
All_4mC	T2	all	1900.0	0.282016008004002	0.2576131815907954	0.3095453976988494	7996	2446
All_4mC	T2	all	2100.0	0.2832666333166583	0.25823849424712353	0.3101863431715857	7996	2446
All_4mC	T2	all	2300.0	0.2645072536268134	0.2401044272136068	0.29141133066533265	7996	2446
All_4mC	T2	all	2500.0	0.27013506753376687	0.24635755377688842	0.296413831915958	7996	2446
All_4mC	T2	all	2700.0	0.2695097548774387	0.24387193596798398	0.2963981990995498	7996	2446
All_4mC	T2	all	2900.0	0.2838919459729865	0.25825412706353174	0.3132816408204102	7996	2446
All_4mC	T2	all	3100.0	0.2851425712856428	0.25823849424712353	0.3114057028514257	7996	2446
All_4mC	T2	all	3300.0	0.28076538269134566	0.2545022511255628	0.3070441470735368	7996	2446
All_4mC	T2	all	3500.0	0.26263131565782893	0.23824412206103052	0.28828476738369185	7996	2446
All_4mC	T2	all	3700.0	0.28076538269134566	0.2544866183091546	0.3076538269134567	7996	2446
All_4mC	T2	all	3900.0	0.2963981990995498	0.270760380190095	0.32453726863431714	7996	2446
All_4mC	T2	all	4100.0	0.28826913456728365	0.2613806903451726	0.3170335167583792	7996	2446
All_4mC	T2	all	4300.0	0.28264132066033015	0.2576131815907954	0.3070441470735368	7996	2446
All_4mC	T2	all	4500.0	0.282016008004002	0.25512756378189094	0.3095297648824412	7996	2446
All_4mC	T2	all	4700.0	0.27513756878439216	0.25012506253126565	0.3014007003501751	7996	2446
All_4mC	T2	all	4900.0	0.27888944472236116	0.25323599299649824	0.3057778889444722	7996	2446
All_4mC	T2	regulatory	-4900.0	0.25653436592449175	0.18877057115198448	0.3291384317521781	1033	2446
All_4mC	T2	regulatory	-4700.0	0.26137463697967084	0.19845111326234266	0.3339787028073572	1033	2446
All_4mC	T2	regulatory	-4500.0	0.2758954501452081	0.20813165537270084	0.34378025169409476	1033	2446
All_4mC	T2	regulatory	-4300.0	0.21781219748305902	0.15488867376573087	0.2808567279767666	1033	2446
All_4mC	T2	regulatory	-4100.0	0.2952565343659245	0.2226524685382381	0.37270087124878987	1033	2446
All_4mC	T2	regulatory	-3900.0	0.23717328170377538	0.17424975798644723	0.30493707647628265	1033	2446
All_4mC	T2	regulatory	-3700.0	0.2904162633107454	0.2226524685382381	0.3630203291384317	1033	2446
All_4mC	T2	regulatory	-3500.0	0.26621490803484993	0.19845111326234266	0.3339787028073572	1033	2446
All_4mC	T2	regulatory	-3300.0	0.2274927395934172	0.16456921587608905	0.30009680542110356	1033	2446
All_4mC	T2	regulatory	-3100.0	0.271055179090029	0.20329138431752175	0.3388189738625363	1033	2446
All_4mC	T2	regulatory	-2900.0	0.2952565343659245	0.2226524685382381	0.37282187802516925	1033	2446
All_4mC	T2	regulatory	-2700.0	0.21297192642787993	0.1452081316553727	0.2758954501452081	1033	2446
All_4mC	T2	regulatory	-2500.0	0.2904162633107454	0.21781219748305902	0.36314133591481107	1033	2446
All_4mC	T2	regulatory	-2300.0	0.26621490803484993	0.1983301064859632	0.3388189738625363	1033	2446
All_4mC	T2	regulatory	-2100.0	0.2807357212003872	0.20813165537270084	0.35346079380445294	1033	2446
All_4mC	T2	regulatory	-1900.0	0.26137463697967084	0.1983301064859632	0.3388189738625363	1033	2446
All_4mC	T2	regulatory	-1700.0	0.2807357212003872	0.20329138431752175	0.35818005808325265	1033	2446
All_4mC	T2	regulatory	-1500.0	0.3339787028073572	0.25653436592449175	0.41638431752178107	1033	2446
All_4mC	T2	regulatory	-1300.0	0.30977734753146174	0.2323330106485963	0.4067037754114229	1033	2446
All_4mC	T2	regulatory	-1100.0	0.2904162633107454	0.22253146176185865	0.3678606001936108	1033	2446
All_4mC	T2	regulatory	-900.0	0.2855759922555663	0.21781219748305902	0.3630203291384317	1033	2446
All_4mC	T2	regulatory	-700.0	0.26137463697967084	0.19361084220716357	0.3339787028073572	1033	2446
All_4mC	T2	regulatory	-500.0	0.24201355275895448	0.17909002904162633	0.30977734753146174	1033	2446
All_4mC	T2	regulatory	-300.0	0.2807357212003872	0.20813165537270084	0.35818005808325265	1033	2446
All_4mC	T2	regulatory	-100.0	0.2226524685382381	0.15488867376573087	0.2856969990319457	1033	2446
All_4mC	T2	regulatory	100.0	0.24201355275895448	0.17909002904162633	0.30505808325266204	1033	2446
All_4mC	T2	regulatory	300.0	0.16456921587608905	0.11132623426911906	0.2226524685382381	1033	2446
All_4mC	T2	regulatory	500.0	0.24201355275895448	0.17424975798644723	0.3147386253630202	1033	2446
All_4mC	T2	regulatory	700.0	0.2758954501452081	0.20329138431752175	0.34862052274927385	1033	2446
All_4mC	T2	regulatory	900.0	0.26621490803484993	0.19845111326234266	0.33893998063891567	1033	2446
All_4mC	T2	regulatory	1100.0	0.24685382381413357	0.18877057115198448	0.31461761858664083	1033	2446
All_4mC	T2	regulatory	1300.0	0.2904162633107454	0.21781219748305902	0.3678606001936108	1033	2446
All_4mC	T2	regulatory	1500.0	0.2226524685382381	0.15972894482090996	0.2904162633107454	1033	2446
All_4mC	T2	regulatory	1700.0	0.3339787028073572	0.25157308809293316	0.4211035818005808	1033	2446
All_4mC	T2	regulatory	1900.0	0.2807357212003872	0.21297192642787993	0.35818005808325265	1033	2446
All_4mC	T2	regulatory	2100.0	0.26137463697967084	0.19361084220716357	0.3291384317521781	1033	2446
All_4mC	T2	regulatory	2300.0	0.2274927395934172	0.16456921587608905	0.2904162633107454	1033	2446
All_4mC	T2	regulatory	2500.0	0.3194578896418199	0.24685382381413357	0.4017424975798644	1033	2446
All_4mC	T2	regulatory	2700.0	0.271055179090029	0.19845111326234266	0.3436592449177154	1033	2446
