gene_id	old_locus_tag	gene_name	product	regulator_name	regulator_type	known_name	is_known	corr_act	corr_red	corr_cda	corr_cpk	abs_corr_act	abs_corr_red	abs_corr_cda	abs_corr_cpk	n_high_corr	mean_abs_corr	log2FC_3_vs_1	padj_3_vs_1	mean_rlog_1	mean_rlog_2	mean_rlog_3	delta_2_vs_1	delta_3_vs_2	delta_3_vs_1	phase_preference	abs_log2FC_3_vs_1	max_abs_corr	act_specificity	mid_mean_corr	is_SARP	SARP_subtype
SC_RS14455	SCO2481	NA	winged helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	0.12979266058738	0.7174153191178655	0.9136802763890686	0.972103535086122	0.12979266058738	0.7174153191178655	0.9136802763890686	0.972103535086122	2	0.683247947795109	2.3947031682953623	1.3080723270602974e-14	4.119430318739585	7.82681644282142	6.3356773526808965	3.707386124081835	-1.491139090140524	2.216247033941311	early_mid	2.3947031682953623	0.972103535086122	-0.842310874498742	0.8677330435310188	FALSE	NA
SC_RS14495	SCO2489	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.4622942384808786	-0.06436928458721902	0.1254353815298209	0.33827930888485536	0.4622942384808786	0.06436928458721902	0.1254353815298209	0.33827930888485536	0	0.24759455337069347	-0.2858178620353691	0.2076920965387047	7.00504676982663	7.212364274014714	6.712158124087915	0.20731750418808392	-0.5002061499267993	-0.2928886457387154	late	0.2858178620353691	0.4622942384808786	0.12401492959602324	0.17602799166729843	FALSE	NA
SC_RS14555	SCO2501	NA	helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	-0.20548699726465192	0.4182654158906828	0.691443064483708	0.8552691388026971	0.20548699726465192	0.4182654158906828	0.691443064483708	0.8552691388026971	0	0.542616154110435	0.22863814297757645	0.3073656657361728	7.417780756774601	8.648431929740745	7.638587475220036	1.2306511729661445	-1.0098444545207093	0.2208067184454352	both	0.22863814297757645	0.8552691388026971	-0.6497821415380451	0.654992539725696	FALSE	NA
SC_RS14590	SCO2508	NA	Fur family transcriptional regulator	NA	NA	NA	FALSE	-0.8222676033770107	-0.4824716257631299	-0.2085611351345985	0.05697713209568175	0.8222676033770107	0.4824716257631299	0.2085611351345985	0.05697713209568175	0	0.3925693740926053	-1.2530436141881485	3.739526376045359e-11	8.851872946127184	9.125036527617771	7.615541462018442	0.2731635814905875	-1.5094950655993298	-1.2363314841087425	late	1.2530436141881485	0.8222676033770107	0.33979597761388075	0.24933663099780343	FALSE	NA
SC_RS14635	SCO2517	NA	response regulator	NA	NA	NA	FALSE	0.6171049840531809	0.948083023651994	0.9599842178189772	0.8652890890279551	0.6171049840531809	0.948083023651994	0.9599842178189772	0.8652890890279551	2	0.8476153286380267	4.70711739702578	6.48838851926573e-65	5.459428872525468	9.226438410559522	9.918529575836038	3.7670095380340545	0.6920911652765156	4.45910070331057	early_mid	4.70711739702578	0.9599842178189772	-0.3428792337657963	0.9244521101663088	FALSE	NA
SC_RS14640	SCO2518	NA	sensor histidine kinase	NA	NA	NA	FALSE	0.6538625038143131	0.9577655241626156	0.9512303936685632	0.8438880447166511	0.6538625038143131	0.9577655241626156	0.9512303936685632	0.8438880447166511	2	0.8516866165905357	4.157825422496734	8.476451778443317e-70	7.016757471748107	10.198962002460645	11.012927080526232	3.1822045307125375	0.8139650780655874	3.996169608778125	early_mid	4.157825422496734	0.9577655241626156	-0.3039030203483025	0.9176279875159432	FALSE	NA
SC_RS14735	SCO2537	NA	helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	-0.01274116718955922	0.5680111695301451	0.7579514377439199	0.8694936920409441	0.01274116718955922	0.5680111695301451	0.7579514377439199	0.8694936920409441	0	0.552049366626142	0.31543442151169837	0.16493891182812903	7.137975009019475	8.006844542137332	7.466444774461863	0.8688695331178566	-0.5403997676754688	0.3284697654423878	early_mid	0.31543442151169837	0.8694936920409441	-0.8567525248513849	0.7318187664383363	FALSE	NA
SC_RS14770	SCO2544	NA	IclR family transcriptional regulator	NA	NA	NA	FALSE	-0.1018714841382216	-0.5261937173765069	-0.6107593361852891	-0.6780601106452824	0.1018714841382216	0.5261937173765069	0.6107593361852891	0.6780601106452824	0	0.479221162086325	-0.06035603439862145	0.7771766265903776	6.739356638258495	6.58655193428294	6.671833086390734	-0.1528047039755549	0.08528115210779408	-0.06752355186776082	stable	0.06035603439862145	0.6780601106452824	-0.5761886265070608	0.6050043880690261	FALSE	NA
SC_RS14825	SCO2555	hrcA	heat-inducible transcriptional repressor HrcA	NA	NA	NA	FALSE	-0.6453272519879614	-0.7612775794278097	-0.7031872548322377	-0.5364078424899493	0.6453272519879614	0.7612775794278097	0.7031872548322377	0.5364078424899493	0	0.6615499821844896	-1.900747543476363	2.756998384157466e-15	11.591239481204449	10.539324039638815	9.644637126128211	-1.051915441565631	-0.8946869135106041	-1.9466023550762357	both	1.900747543476363	0.7612775794278097	-0.11595032743984834	0.6669575589166655	FALSE	NA
SC_RS15140	SCO2614	folC	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	NA	NA	NA	FALSE	-0.6527381350232125	-0.782761718517947	-0.72737645428801	-0.5646084967897631	0.6527381350232125	0.782761718517947	0.72737645428801	0.5646084967897631	0	0.6818712011547332	-1.8826759215594064	1.408256778096178e-17	11.57504453472542	10.51019334594722	9.668364257360642	-1.0648511887782028	-0.8418290885865769	-1.9066802773647795	both	1.8826759215594064	0.782761718517947	-0.13002358349473442	0.6915822231985734	FALSE	NA
SC_RS15270	SCO2639	NA	RNA polymerase sigma factor	NA	NA	NA	FALSE	-0.22244054649185355	-0.7415148744820836	-0.8765343860119746	-0.8923361957303587	0.22244054649185355	0.7415148744820836	0.8765343860119746	0.8923361957303587	0	0.6832065006790676	-1.28534328878955	1.536662176317604e-6	6.607770368540957	4.921764455978768	5.355647222022476	-1.6860059125621891	0.4338827660437081	-1.252123146518481	early_mid	1.28534328878955	0.8923361957303587	-0.6698956492385052	0.8367951520748057	FALSE	NA
SC_RS15295	SCO2644	NA	LysR family transcriptional regulator	NA	NA	NA	FALSE	-0.4508917306950608	-0.8353826159692807	-0.9121732818167144	-0.8507511634400942	0.4508917306950608	0.8353826159692807	0.9121732818167144	0.8507511634400942	1	0.7622996979802875	-1.982010456473929	1.0564404238804675e-25	8.69293491246195	6.813777341652615	6.771461098791861	-1.879157570809336	-0.0423162428607533	-1.9214738136700893	early_mid	1.982010456473929	0.9121732818167144	-0.4612815511216536	0.8661023537420297	FALSE	NA
SC_RS15310	SCO2647	NA	MarR family winged helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	-0.25576228745389135	-0.7757911336975376	-0.9179106511846444	-0.9381352333175668	0.25576228745389135	0.7757911336975376	0.9179106511846444	0.9381352333175668	2	0.72189982641341	-1.2710693903917574	1.2038286862140201e-9	7.412758718523217	5.6995122269787375	6.171089221668076	-1.7132464915444796	0.4715769946893386	-1.241669496855141	early_mid	1.2710693903917574	0.9381352333175668	-0.6823729458636754	0.8772790060665829	FALSE	NA
SC_RS15335	SCO2652	NA	Rrf2 family transcriptional regulator	NA	NA	NA	FALSE	-0.6475114920078682	-0.8856135201815514	-0.8571168071259209	-0.7265206068766151	0.6475114920078682	0.8856135201815514	0.8571168071259209	0.7265206068766151	0	0.7791906065479889	-2.243959053623726	6.102225813362812e-36	8.75778098096327	7.230030100820667	6.5900605715197145	-1.5277508801426034	-0.6399695293009522	-2.1677204094435556	early_mid	2.243959053623726	0.8856135201815514	-0.2381020281736832	0.8230836447280291	FALSE	NA
SC_RS15360	SCO2657	NA	ROK family transcriptional regulator	NA	NA	NA	FALSE	-0.12623344783533705	-0.712780812906518	-0.916463433200892	-0.978458131499462	0.12623344783533705	0.712780812906518	0.916463433200892	0.978458131499462	2	0.6834839563605524	-0.8926308285467408	1.4195978320673027e-5	7.709160734016323	6.163023500842493	6.81786358285843	-1.5461372331738303	0.6548400820159372	-0.8912971511578931	early_mid	0.8926308285467408	0.978458131499462	-0.852224683664125	0.8692341258689572	FALSE	NA
SC_RS15485	SCO2681	fxsT	FxSxx-COOH system tetratricopeptide repeat protein	NA	NA	NA	FALSE	-0.21822041562311512	-0.7527931352083765	-0.9068115428239628	-0.9619946651268728	0.21822041562311512	0.7527931352083765	0.9068115428239628	0.9619946651268728	2	0.7099549396955819	-0.8112210531302011	0.00308590182312731	8.06020461206017	6.448182406350455	7.142114051950109	-1.6120222057097155	0.6939316455996547	-0.9180905601100608	early_mid	0.8112210531302011	0.9619946651268728	-0.7437742495037577	0.8738664477197374	FALSE	NA
SC_RS15725	NA	NA	helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	0.8861951999922578	0.639011978760868	0.4122598096406278	0.15553998712123776	0.8861951999922578	0.639011978760868	0.4122598096406278	0.15553998712123776	0	0.5232517438787478	2.6047541995235464	2.8736854177048495e-4	1.536791916307206	1.547394103370947	3.6033502851297214	0.01060218706374094	2.0559561817587744	2.0665583688225153	late	2.6047541995235464	0.8861951999922578	0.2471832212313898	0.4022705918409112	FALSE	NA
SC_RS15755	SCO2734	NA	LysR family transcriptional regulator	NA	NA	NA	FALSE	0.3026550574075491	0.6325467665322987	0.7165715875576216	0.6541960718796129	0.3026550574075491	0.6325467665322987	0.7165715875576216	0.6541960718796129	0	0.5764923708442706	0.448276174577196	0.0321018614206524	6.445238416631863	6.853013470636789	6.869914061492952	0.40777505400492586	0.0169005908561628	0.42467564486108866	stable	0.448276174577196	0.7165715875576216	-0.4139165301500725	0.6677714753231777	FALSE	NA
SC_RS15795	SCO2742	NA	RNA polymerase sigma-70 factor	NA	NA	NA	FALSE	0.692814723338111	0.6595407859057781	0.515326617116409	0.32057201294660426	0.692814723338111	0.6595407859057781	0.515326617116409	0.32057201294660426	0	0.5470635348267255	1.040034848378357	1.9515146819133297e-4	5.167950030554924	5.488019712311947	6.140419467334136	0.32006968175702255	0.6523997550221896	0.9724694367792122	late	1.040034848378357	0.692814723338111	0.03327393743233287	0.49847980532293046	FALSE	NA
SC_RS15810	SCO2745	NA	LacI family DNA-binding transcriptional regulator	NA	NA	NA	FALSE	0.6117048538475255	0.07516304083150278	-0.252248529166894	-0.48715926194932313	0.6117048538475255	0.07516304083150278	0.252248529166894	0.48715926194932313	0	0.35656892144881136	0.7850321083004397	0.02000164483876548	5.704445128009056	4.314552660536278	6.535669350471859	-1.3898924674727775	2.221116689935581	0.8312242224628035	late	0.7850321083004397	0.6117048538475255	0.12454559189820236	0.27152361064923997	FALSE	NA
SC_RS15850	SCO2753	NA	LacI family DNA-binding transcriptional regulator	NA	NA	NA	FALSE	-0.7051549221037072	-0.9482625370738076	-0.90370245217372	-0.7718171244353865	0.7051549221037072	0.9482625370738076	0.90370245217372	0.7718171244353865	2	0.8322342589466553	-1.226961921224731	1.6596356374485037e-12	8.117443250698818	7.281464740768944	6.919428889017049	-0.8359785099298742	-0.36203585175189446	-1.198014361681769	early_mid	1.226961921224731	0.9482625370738076	-0.24310761497010036	0.8745940378943047	FALSE	NA
SC_RS15870	SCO2757	NA	LysR family transcriptional regulator	NA	NA	NA	FALSE	-0.5207680221457087	-0.8994787564620452	-0.934458158862992	-0.9084019521725084	0.5207680221457087	0.8994787564620452	0.934458158862992	0.9084019521725084	2	0.8157767224108136	-0.6874407708364342	0.0061112453463734	7.26294217595284	6.455336745532345	6.508415745142838	-0.8076054304204945	0.05307899961049323	-0.7545264308100013	early_mid	0.6874407708364342	0.934458158862992	-0.4136901367172833	0.9141129558325152	FALSE	NA
SC_RS15920	SCO2767	NA	tetratricopeptide repeat protein	NA	NA	NA	FALSE	0.472001884893107	0.9145898208093032	0.9867174827368989	0.9561263208749152	0.472001884893107	0.9145898208093032	0.9867174827368989	0.9561263208749152	3	0.8323588773285561	1.594174545525192	4.9458079703527135e-12	7.47115427274107	9.164950404654991	9.006351489900291	1.6937961319139214	-0.1585989147547	1.5351972171592214	early_mid	1.594174545525192	0.9867174827368989	-0.5147155978437918	0.9524778748070392	FALSE	NA
SC_RS15960	SCO2775	NA	SACE_7040 family transcriptional regulator	NA	NA	NA	FALSE	-0.18471113722135185	-0.7391435379974483	-0.9251880324389018	-0.9600550021639064	0.18471113722135185	0.7391435379974483	0.9251880324389018	0.9600550021639064	2	0.702274427455402	-0.9678360718244836	1.3459760104939624e-6	7.379281448341587	5.96961808070141	6.439686522315815	-1.409663367640177	0.470068441614405	-0.939594926025772	early_mid	0.9678360718244836	0.9600550021639064	-0.7753438649425546	0.8747955242000854	FALSE	NA
SC_RS16060	SCO2794	NA	LacI family DNA-binding transcriptional regulator	NA	NA	NA	FALSE	-0.7396583841216617	-0.7670476320337485	-0.6493176520335798	-0.4568602467434713	0.7396583841216617	0.7670476320337485	0.6493176520335798	0.4568602467434713	0	0.6532209787331154	-1.6364304760804471	8.913024322872768e-17	9.712354908766455	9.014002133205386	8.08579039323822	-0.6983527755610694	-0.928211739967166	-1.6265645155282351	both	1.6364304760804471	0.7670476320337485	-0.02738924791208674	0.6244085102702664	FALSE	NA
SC_RS16090	SCO2800	NA	sensor histidine kinase	NA	NA	NA	FALSE	0.142790616841145	0.6814203341310963	0.8431342738808065	0.8753863458386888	0.142790616841145	0.6814203341310963	0.8431342738808065	0.8753863458386888	0	0.6356828926729341	0.7507773718523268	5.517871749109154e-4	6.657370921367934	7.732096677243362	7.392092320575775	1.074725755875428	-0.34000435666758744	0.7347213992078405	early_mid	0.7507773718523268	0.8753863458386888	-0.7325957289975438	0.7999803179501971	FALSE	NA
SC_RS16095	SCO2801	NA	response regulator transcription factor	NA	NA	NA	FALSE	0.2221631975502311	0.7275513874389455	0.9008056993997569	0.9189018327884612	0.2221631975502311	0.7275513874389455	0.9008056993997569	0.9189018327884612	2	0.6923555292943486	0.8671293521525472	4.20440254793665e-4	5.450632223751323	6.632014004566384	6.296399766266386	1.1813817808150606	-0.33561423829999715	0.8457675425150635	early_mid	0.8671293521525472	0.9189018327884612	-0.6967386352382301	0.8490863065423878	FALSE	NA
SC_RS16165	SCO2815	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.4112196179594305	-0.8617882151924429	-0.9535778430561548	-0.93410622564084	0.4112196179594305	0.8617882151924429	0.9535778430561548	0.93410622564084	2	0.7901729754622171	-1.1859246198780466	2.9578579782984863e-6	6.9625485865713275	5.5615267729785565	5.777583994132552	-1.401021813592771	0.21605722115399573	-1.1849645924387753	early_mid	1.1859246198780466	0.9535778430561548	-0.5423582250967243	0.9164907612964792	FALSE	NA
SC_RS16255	SCO2832	NA	IclR family transcriptional regulator	NA	NA	NA	FALSE	0.4058366601769618	0.8839759288594129	0.9863156301630056	0.969675059958818	0.4058366601769618	0.8839759288594129	0.9863156301630056	0.969675059958818	2	0.8114508197895496	2.2364630798813243	1.0558274296502601e-21	7.829916797480003	10.376498531542138	9.983906225193572	2.5465817340621353	-0.39259230634856657	2.1539894277135687	early_mid	2.2364630798813243	0.9863156301630056	-0.5804789699860438	0.9466555396604122	FALSE	NA
SC_RS16305	SCO2840	NA	LysR family transcriptional regulator	NA	NA	NA	FALSE	0.01690554394756798	0.40634115363755774	0.5727978153620032	0.5805126212985243	0.01690554394756798	0.40634115363755774	0.5727978153620032	0.5805126212985243	0	0.3941392835614133	0.5114349861874024	0.06027391844568395	5.678838948079471	6.268963073057454	6.138148074732364	0.59012412497798294	-0.13081499832509014	0.4593091266528928	early_mid	0.5114349861874024	0.5805126212985243	-0.5636070773509564	0.5198838634326951	FALSE	NA
SC_RS16325	SCO2845	NA	GntR family transcriptional regulator	NA	NA	NA	FALSE	0.3737245217757372	-0.2363529033219042	-0.5508468948216277	-0.745312400711828	0.3737245217757372	0.2363529033219042	0.5508468948216277	0.745312400711828	0	0.4765591801577743	0.1881578048190809	0.6460473153725353	4.487315734690129	2.291210482334749	4.5981875016239915	-2.19610525235538	2.3069770192892425	0.11087176693386258	both	0.1881578048190809	0.745312400711828	-0.37158787893609085	0.5108373996184533	FALSE	NA
SC_RS16330	SCO2846	NA	ROK family transcriptional regulator	NA	NA	NA	FALSE	-0.3829887041669408	-0.8435378841094205	-0.957069600456441	-0.9492453584120324	0.3829887041669408	0.8435378841094205	0.957069600456441	0.9492453584120324	2	0.7832103867862087	-1.2370130463725415	1.8183705157863902e-5	7.588764036972042	5.892318977412756	6.26876019777808	-1.6964450595592862	0.376441220365324	-1.320003839193962	early_mid	1.2370130463725415	0.957069600456441	-0.5740808962895001	0.9166176143259648	FALSE	NA
SC_RS16365	SCO2853	NA	winged helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	0.06430525138424505	-0.45924238704887527	-0.6699569412086651	-0.8004814684233796	0.06430525138424505	0.45924238704887527	0.6699569412086651	0.8004814684233796	0	0.4984965120162913	-0.07560475176480248	0.7998917689131967	5.641503643028185	5.037972329210983	5.526251212168442	-0.6035313138172018	0.48827888295745936	-0.11525243085974246	both	0.07560475176480248	0.8004814684233796	-0.7361762170391346	0.6432269322269734	FALSE	NA
SC_RS16395	SCO2859	NA	PadR family transcriptional regulator	NA	NA	NA	FALSE	-0.4681832452786397	-0.8699104380281396	-0.9260363311694644	-0.8769763638708886	0.4681832452786397	0.8699104380281396	0.9260363311694644	0.8769763638708886	1	0.7852765945867831	-1.7139570138750468	3.5522570305244624e-13	7.219169223048939	5.525098124680599	5.558548839267232	-1.6940710983683402	0.03345071458663273	-1.6606203837817075	early_mid	1.7139570138750468	0.9260363311694644	-0.4578530858908247	0.8909743776894975	FALSE	NA
SC_RS16475	SCO2875	NA	MerR family transcriptional regulator	NA	NA	NA	FALSE	-0.7336591294659751	-0.4645500270230734	-0.2194961139864383	0.02064974605009356	0.7336591294659751	0.4645500270230734	0.2194961139864383	0.02064974605009356	0	0.3595887541313951	-0.25948677077815274	0.2000497683887584	6.799308306878177	6.849214561472015	6.548839591810748	0.04990625459383757	-0.30037496966126653	-0.25046871506742896	stable	0.25948677077815274	0.7336591294659751	0.2691091024429017	0.23489862901986844	FALSE	NA
SC_RS16730	SCO2926	NA	tetratricopeptide repeat protein	NA	NA	NA	FALSE	0.782980728882814	0.49728536174499416	0.27513810495352803	0.01735360495333393	0.782980728882814	0.49728536174499416	0.27513810495352803	0.01735360495333393	0	0.39318945013366746	2.210637570437638	9.543821869459761e-9	4.233649444604023	4.047686921782554	6.264126130445914	-0.18596252282146877	2.21643920866336	2.030476685841891	late	2.210637570437638	0.782980728882814	0.28569536713781984	0.263259023883952	FALSE	NA
SC_RS16740	SCO2928	NA	Lrp/AsnC family transcriptional regulator	NA	NA	NA	FALSE	0.3627787108657841	-0.24467632757895236	-0.5144698765567981	-0.7152796261768802	0.3627787108657841	0.24467632757895236	0.5144698765567981	0.7152796261768802	0	0.4593011352946037	0.02455067558455399	0.9404324303133954	5.614229216302956	4.467467447912736	5.6369766977869675	-1.1467617683902196	1.1695092498742312	0.02274748148401162	both	0.02455067558455399	0.7152796261768802	-0.3525009153110961	0.49147527677087693	FALSE	NA
SC_RS16775	SCO2935	NA	IclR family transcriptional regulator	NA	NA	NA	FALSE	-0.1142595527601396	-0.6542406220271989	-0.8009930343494315	-0.8589159864748358	0.1142595527601396	0.6542406220271989	0.8009930343494315	0.8589159864748358	0	0.6071022989029015	-0.4303036776123939	0.03248711837293861	7.317380152293349	6.634806146123744	6.895603959968999	-0.6825740061696042	0.26079781384525447	-0.4217761923243497	early_mid	0.4303036776123939	0.8589159864748358	-0.7446564337146961	0.7713832142838221	FALSE	NA
SC_RS16870	SCO2953	rsuA	anti-sigma U factor RsuA	NA	NA	NA	FALSE	0.6913598303877893	0.9817914574904928	0.9572172914156272	0.8531235433674452	0.6913598303877893	0.9817914574904928	0.9572172914156272	0.8531235433674452	2	0.8708730306653386	1.5695413540350536	1.0948187502499824e-9	7.572966675374488	8.7733772843738	9.07908519550736	1.2004106089993112	0.30570791113356144	1.5061185201328726	early_mid	1.5695413540350536	0.9817914574904928	-0.29043162710270354	0.9307107640911884	FALSE	NA
SC_RS16875	SCO2954	NA	sigma-70 family RNA polymerase sigma factor	NA	NA	NA	FALSE	0.7720695478461249	0.9663177535003408	0.8986852986853002	0.7506809943649742	0.7720695478461249	0.9663177535003408	0.8986852986853002	0.7506809943649742	1	0.8469383985991852	3.13004533177038	1.89247249618401e-26	5.431589986394326	7.342717454220161	8.413574785665308	1.9111274678258352	1.0708573314451462	2.9819847992709816	early_mid	3.13004533177038	0.9663177535003408	-0.19424820565421583	0.8718946821835383	FALSE	NA
SC_RS16920	SCO2964	stgR	LysR family transcriptional regulator StgR	NA	NA	NA	FALSE	0.445844920087598	-0.1770345449043	-0.4768031553183405	-0.698280539247772	0.445844920087598	0.1770345449043	0.4768031553183405	0.698280539247772	0	0.44949078988950264	0.40239289076982887	0.20256822543296907	5.804129006902291	3.8296697891367257	6.1233060201571625	-1.9744592177655655	2.2936362310204372	0.3191770132548717	both	0.40239289076982887	0.698280539247772	-0.252435619160174	0.4507060798234708	FALSE	NA
SC_RS17040	SCO2987	NA	MarR family winged helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	-0.836773319518826	-0.8812793987840043	-0.7513327173111206	-0.5527955868043856	0.836773319518826	0.8812793987840043	0.7513327173111206	0.5527955868043856	0	0.7555452556045842	-2.1532942359633225	2.4805277960645903e-28	8.327261848438807	7.438155412905805	6.249764374602105	-0.8891064355330025	-1.1883910383037	-2.0774974738367025	both	2.1532942359633225	0.8812793987840043	-0.04450607926517824	0.7284692342998369	FALSE	NA
SC_RS17075	SCO2994	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.28223345273201583	-0.797965070292401	-0.9375752667657848	-0.94399900808754	0.28223345273201583	0.797965070292401	0.9375752667657848	0.94399900808754	2	0.7404431994694354	-2.2141303478950123	3.051660956651501e-31	8.45118321892093	5.702403276060569	6.310860251544914	-2.7487799428603603	0.6084569754843443	-2.140322967376016	early_mid	2.2141303478950123	0.94399900808754	-0.6617655553555242	0.8931797817152419	FALSE	NA
SC_RS17140	SCO3008	NA	response regulator	NA	NA	NA	FALSE	-0.02203371185651539	0.6014911055210582	0.8325573081944615	0.9512294522426924	0.02203371185651539	0.6014911055210582	0.8325573081944615	0.9512294522426924	1	0.6018278944536819	0.6355089530968789	0.00210929597674322	9.862788726234472	11.444069630412066	10.459567039321536	1.5812809041775946	-0.9845025910905304	0.5967783130870643	early_mid	0.6355089530968789	0.9512294522426924	-0.929195740386177	0.7950926219860707	FALSE	NA
SC_RS17160	SCO3012	mtrB	two-component system sensor histidine kinase MtrB	NA	NA	NA	FALSE	-0.7247971241097225	-0.7495254538759909	-0.6394439080041936	-0.4443665211643793	0.7247971241097225	0.7495254538759909	0.6394439080041936	0.4443665211643793	0	0.6395332517885716	-1.607341057837588	1.0055307022015424e-15	11.437632230728775	10.766871066550808	9.816888588474866	-0.6707611641779678	-0.9499824780759418	-1.6207436422539097	both	1.607341057837588	0.7495254538759909	-0.02472832976626837	0.6111119610148545	FALSE	NA
SC_RS17165	SCO3013	mtrA	two-component system response regulator MtrA	NA	NA	NA	FALSE	-0.73763961237229	-0.5423517010200343	-0.34771515103013145	-0.11005132367732978	0.73763961237229	0.5423517010200343	0.34771515103013145	0.11005132367732978	0	0.4344394470249464	-1.202774875772149	5.6319727521628664e-8	11.84981895868581	11.751668028402522	10.596492959278136	-0.09815093028328904	-1.155175069124386	-1.253325999407675	late	1.202774875772149	0.73763961237229	0.19528791135225576	0.3333727252424985	FALSE	NA
SC_RS17285	SCO3034	NA	WhiB family transcriptional regulator	NA	NA	NA	FALSE	-0.7592998266433633	-0.8274666153925304	-0.7148680560930578	-0.5287498851387787	0.7592998266433633	0.8274666153925304	0.7148680560930578	0.5287498851387787	0	0.7075960958169325	-2.1731640950607525	3.585836625144926e-31	10.49709730865954	9.50606237020516	8.358062133320828	-0.9910349384543816	-1.1480002368843305	-2.139035175338712	both	2.1731640950607525	0.8274666153925304	-0.06816678874916715	0.690361518874789	FALSE	NA
SC_RS17425	SCO3062	draK	two-component system sensor histidine kinase DraK	NA	NA	NA	FALSE	-0.8036820966313196	-0.5054659777973749	-0.2542926066966612	0.00717216083287478	0.8036820966313196	0.5054659777973749	0.2542926066966612	0.00717216083287478	0	0.3926532104895576	-1.132350578895084	7.28344794267412e-10	9.76715913731002	9.901207310410449	8.629126066658982	0.1340481731004299	-1.272081243751467	-1.138033070651037	late	1.132350578895084	0.8036820966313196	0.2982161188339447	0.25564358177563695	FALSE	NA
SC_RS17430	SCO3063	NA	response regulator transcription factor	NA	NA	NA	FALSE	-0.6634826609589299	-0.219559513891541	0.05858194564506868	0.31526707830652256	0.6634826609589299	0.219559513891541	0.05858194564506868	0.31526707830652256	0	0.31422279970051553	-0.6508592634966578	0.00128868411557413	10.48427953949225	10.953976340342862	9.798464685250648	0.4696968008506115	-1.155511655092214	-0.6858148542416025	late	0.6508592634966578	0.6634826609589299	0.3482155826524074	0.19780284594771072	FALSE	NA
SC_RS17455	SCO3068	NA	RNA polymerase sigma factor SigF	NA	NA	NA	FALSE	-0.7798662588915656	-0.8416016966963704	-0.7318414500931123	-0.5373011180439055	0.7798662588915656	0.8416016966963704	0.7318414500931123	0.5373011180439055	0	0.7226526309312384	-2.610296401870956	4.138606379765137e-50	11.064730731462284	9.891093834758552	8.506314498010356	-1.1736368967037318	-1.3847793367481955	-2.5584162334519274	both	2.610296401870956	0.8416016966963704	-0.06173543780480484	0.7035814216111294	FALSE	NA
SC_RS17490	SCO3075	NA	MurR/RpiR family transcriptional regulator	NA	NA	NA	FALSE	-0.20718407572225028	-0.7621127549996691	-0.9312698820265484	-0.9683179042883556	0.20718407572225028	0.7621127549996691	0.9312698820265484	0.9683179042883556	2	0.7172211542592059	-0.9505815321921564	4.778764008924341e-7	7.772686091381902	6.372827955428728	6.841781965703542	-1.399858135953174	0.468954010274814	-0.93090412567836	early_mid	0.9505815321921564	0.9683179042883556	-0.7611338285661053	0.8872335137715245	FALSE	NA
SC_RS17725	SCO3119	NA	sensor histidine kinase	NA	NA	NA	FALSE	0.5611618036622461	0.32605220374128413	0.0824734622344516	-0.04018215574731421	0.5611618036622461	0.32605220374128413	0.0824734622344516	0.04018215574731421	0	0.25246740634632403	0.14282289018309335	0.5794692109607215	9.426526371705284	9.180998804929644	9.528650327433136	-0.2455275667756407	0.34765152250349196	0.10212395572785128	stable	0.14282289018309335	0.5611618036622461	0.235109599920962	0.1495692739076833	FALSE	NA
SC_RS17770	SCO3129	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.6962865642310576	-0.4388321877368471	-0.21860319524927607	0.0144916403065249	0.6962865642310576	0.4388321877368471	0.21860319524927607	0.0144916403065249	0	0.34205339688092645	-0.6264190885172303	9.004736743795089e-4	8.61586275357541	8.646185178660355	7.981877388274943	0.03032242508494498	-0.6643077903854122	-0.6339853653004672	late	0.6264190885172303	0.6962865642310576	0.2574543764942105	0.22397567443088273	FALSE	NA
SC_RS17790	SCO3133	tamR	MarR family transcriptional regulator TamR	NA	NA	NA	FALSE	-0.4723301444799255	-0.6021763024454706	-0.589424051437117	-0.4560378470171594	0.4723301444799255	0.6021763024454706	0.589424051437117	0.4560378470171594	0	0.5299920863449181	-0.699382931288424	5.473827049577857e-4	9.082275345043003	8.651964200990562	8.3677936641486	-0.4303111440524407	-0.2841705368419625	-0.7144816808944032	stable	0.699382931288424	0.6021763024454706	-0.1298461579655451	0.549212733633249	FALSE	NA
