gene_id	baseMean	LFC_T2vsT1	padj_T2vsT1	LFC_T3vsT1	padj_T3vsT1	category	exclusive_group	temporal_class
SC_RS06920	978.1157324467168	8.352988043839192	3.988391580683957e-99	7.019985465219278	2.3517226510117555e-70	Secondary metabolism	AAGCCCG-only	Sustained up
SC_RS06925	1550.7715146402106	8.04128604637414	3.318713788908382e-154	6.637902061932004	2.2003730235386452e-105	Other	Background	Sustained up
SC_RS06930	858.3421816993294	7.610778281685538	5.653143015757999e-111	6.236556389886394	8.217305948902041e-75	Transport	Background	Sustained up
SC_RS06935	789.9981167056868	6.724504338366041	2.990182815529864e-106	5.497482603503692	2.8032518712857274e-71	DNA/RNA metabolism	Background	Sustained up
SC_RS06940	810.897539369855	1.3575165081224696	4.431274499382838e-13	-0.2603815553179575	0.1755750617228112	Transport	Background	T2-up (transient)
SC_RS06945	394.1929271719141	0.756198340918381	2.5890535367176215e-06	-0.6520697790007919	6.584665076012879e-05	Transport	Background	Constitutive
SC_RS06950	192.29582666831183	0.8163374416397094	6.608817719354148e-05	0.181352318452432	0.3862482913261642	Transport	Background	Constitutive
SC_RS06955	9341.328907539164	2.404708628906735	6.274976220283286e-23	3.4698334529867503	7.189276453898665e-46	Stress/Defense	Background	Monotonic increasing
SC_RS06960	121.6471136199088	-0.4707141643199141	0.0373065127244055	-1.2350475182010625	2.994858711523399e-08	DNA/RNA metabolism	Background	T3-down (late)
SC_RS06965	9.619995741842438	0.1672699914304314	0.7644530217795625	0.9200685118576122	0.0724378387228436	Hypothetical	Background	Constitutive
SC_RS06970	29.442523441773005	0.0820098019962187	0.8335312877376412	-0.0298790422675771	0.93061890413195	Other	Background	Constitutive
SC_RS06975	103.62773170706446	0.9924824920592038	3.4020370396722316e-05	0.1856273717633633	0.4513206193327992	Regulatory/TF	Background	Constitutive
SC_RS06980	17.949954962494942	0.9257969379709516	0.0480699004741176	1.4803195073227111	0.0011578435505469	Hypothetical	Background	T3-up (late)
SC_RS06995	22.174940039943536	0.9104594039778502	0.0699366786975884	2.3744932956099425	3.086777354486054e-06	Other	GCCGGC-only	T3-up (late)
SC_RS07000	216.13347473910852	0.0924621478190691	0.7011306550014702	-1.1975473018234468	4.0473301064871396e-08	Regulatory/TF	GCCGGC-only	T3-down (late)
SC_RS07005	10.092655769102244	-1.128293733805504	0.0732824768252632	1.1008047061880282	0.0326014066778953		Background	T3-up (late)
SC_RS07010	18.061971171977262	-0.0747873564158049	0.900861090001885	3.1146169354022857	1.042955230211766e-07	Transport	GCCGGC-only	T3-up (late)
SC_RS07015	69.2831106753521	1.5176383723941849	1.0318338000494661e-07	1.6246421828106865	5.593614675563297e-09	Other	GCCGGC-only	Monotonic increasing
SC_RS07020	126.21801334960143	2.421481501800353	7.011749897319928e-27	0.1818280185761497	0.4598157513765889	Primary metabolism	Background	T2-up (transient)
SC_RS07025	441.4562072442949	3.456495100499068	3.035207975402448e-54	0.9724448040072324	1.719765855691416e-05	Primary metabolism	Background	T2-up (transient)
SC_RS07030	206.90929565851684	-1.2546116065102075	6.698512274235979e-11	-0.889577742839407	1.3948177061634933e-06	Primary metabolism	Background	T2-down (transient)
SC_RS07035	67.35419287636232	-0.2605112139045849	0.3577976197262958	0.2918419648863458	0.2523375859381424	DNA/RNA metabolism	AAGCCCG-only	Constitutive
SC_RS07040	186.175323382923	1.6123436247238323	1.7088615151822178e-11	0.8588835745856935	0.00031636804890344664	Other	AAGCCCG-only	T2-up (transient)
SC_RS07045	191.65006564560932	0.4695056818106624	0.0340431536866667	-0.7622923925314896	0.0004971143252537388	Other	AAGCCCG-only	Constitutive
SC_RS07050	184.20395974511615	2.8219862537393015	9.556287912101421e-35	1.960338203619524	1.845327900945137e-17	Primary metabolism	AAGCCCG-only	Sustained up
SC_RS07055	289.3895758161828	1.021256095858216	5.812565041850598e-08	0.3656179507877271	0.0542434143812542	Other	AAGCCCG-only	T2-up (transient)
SC_RS07060	300.07678729442273	1.2563753919512926	2.1720201778878614e-09	0.086529415982756	0.697385622603684	Other	Background	T2-up (transient)
SC_RS07065	338.49399071180227	0.7254466391406426	0.0006441449824765979	0.1968118128271413	0.3609865736464854	Other	Background	Constitutive
SC_RS07070	865.2547508181983	1.2926310633195068	1.2483456631845112e-09	1.8298333980056345	4.1824911582255955e-18	Other	Background	Monotonic increasing
SC_RS07075	1215.563531142324	0.3787375623124001	0.034561393565293	-0.1992027997041566	0.260047826505341	Other	Background	Constitutive
SC_RS07080	200.6555987914672	2.113890287133347	2.710722921556169e-23	1.848446642345116	1.958406297970247e-18	Hypothetical	Background	Sustained up
SC_RS07085	491.94317392348944	-1.5656492148957462	7.738483828023444e-20	-1.5089467379615011	5.027166357080126e-19	Regulatory/TF	Background	Sustained down
SC_RS07090	46.44031030804368	-0.6860003861292401	0.0243137217645703	0.3048546593098105	0.2640133700205601	Other	GCCGGC-only	Constitutive
SC_RS07095	97.7838792184946	-3.3938435640082423	1.07267757744001e-28	-1.4497168295025271	1.2814864503084416e-09	Secondary metabolism	GCCGGC-only	Sustained down
SC_RS07100	308.24403409894626	3.067599255333206	2.50343819325001e-27	5.005517238749293	9.165389790447577e-73		Background	Monotonic increasing
SC_RS07105	200.9899865902489	4.30853345907662	6.071102404869076e-27	5.883659717843345	9.336456333156849e-50	Other	GCCGGC-only	Monotonic increasing
SC_RS07110	45.47052057614633	2.647018117691958	9.60797441749285e-07	4.788284951113768	1.4680495613454458e-19	Transport	GCCGGC-only	Monotonic increasing
SC_RS07115	11.488548517111404	1.337552911231118	0.0898031619599784	5.130676975121212	1.4892849349802497e-06	Transport	GCCGGC-only	T3-up (late)
SC_RS07120	6.31441795949279	-0.0487984636566458	0.9383080021143984	2.824168691407003	0.0003732143343934924	Other	GCCGGC-only	T3-up (late)
SC_RS07125	59.90945761606093	-0.3074996038188972	0.365904400435074	1.3634050528133277	4.135862601338676e-06	Regulatory/TF	GCCGGC-only	T3-up (late)
SC_RS07130	39.67532468622685	-1.2176895920583504	0.0005768996741042018	0.4928473543765911	0.0958682785327875	Other	Background	T2-down (transient)
SC_RS07135	54.65302357617881	-0.9867548463164154	0.0015468212902254	0.6308761991710126	0.0189124187734195	Primary metabolism	Background	Constitutive
SC_RS07140	8.726936834166274	-0.7491453428344439	0.1876451527521465	0.4512401461007363	0.3552415564573093	Other	Background	Constitutive
SC_RS07145	121.158421809754	0.460671601067343	0.0390961995898526	-0.6633676781106319	0.0028291609628438	Other	Background	Constitutive
SC_RS07150	349.1146321153341	0.7641708251312823	8.17500279160312e-06	-0.1524412061126222	0.3890257732938088	Other	GCCGGC-only	Constitutive
SC_RS07155	15.67022031620008	0.1565340963233322	0.7649797373269988	1.0292262529731089	0.0296522022819857	Other	GCCGGC-only	T3-up (late)
SC_RS07160	325.66836527644136	-1.7731736623572565	2.299263247453005e-24	-2.5010795320438888	1.1992507004085941e-45	DNA/RNA metabolism	GCCGGC-only	Monotonic decreasing
SC_RS07165	15.77523369701117	-2.5830883434200356	1.2190030439555765e-05	-0.6352327944738991	0.1221244045603017		Background	T2-down (transient)
SC_RS07170	88.39403726346245	-1.0813352188145344	1.0340811202386152e-05	-0.7257275492901347	0.001617947272029	Regulatory/TF	GCCGGC-only	T2-down (transient)
SC_RS07175	20.624397191336413	-1.0278103012942723	0.046000225806215	1.4372675810818023	0.00091699456443934	Hypothetical	GCCGGC-only	Trough at T2
SC_RS07185	37.036146492372175	1.287593860019043	0.0058567042392282	3.243718940097233	2.252375107981217e-12	Other	Background	Monotonic increasing
SC_RS07190	127.26821062436024	5.987328821149277	3.54975573115228e-38	3.7903820545310896	3.8634288119511846e-16	Primary metabolism	Background	Sustained up
SC_RS07195	1083.4143130188272	9.725887743008515	4.1948395926654025e-73	7.536483020692656	1.4150786065376766e-44	Other	Background	Sustained up
SC_RS07200	16.143181021395883	0.1486718042777911	0.7960094880814103	2.9805223924394855	1.3047023160472614e-07	Other	Dual-targeted	T3-up (late)
SC_RS07205	30.460087193076877	2.196595067414592	4.771984725498681e-07	2.1785761016413705	3.440283650036768e-07	Other	Dual-targeted	Sustained up
SC_RS07210	27.43046286270906	1.0757360035935293	0.014675379354373	2.1015213585203067	1.1513495071963937e-06	Hypothetical	Dual-targeted	Monotonic increasing
SC_RS07215	9.372650156199088	-0.4278173498979656	0.4869021347174306	3.667213510345267	5.0651250908907485e-06	Other	Dual-targeted	T3-up (late)
SC_RS07225	186.01835358975683	0.7793213464128768	0.0003292478143851662	0.1950199406858976	0.3768420463756171	Other	GCCGGC-only	Constitutive
SC_RS07230	90.58951337182276	-1.9004117457579952	1.450379865573362e-08	-1.1851390183278387	0.00015150730237851822	Other	GCCGGC-only	Sustained down
SC_RS07235	26.017260849784677	-2.131339070011421	6.393204567987286e-05	0.6202070960095896	0.1098190925711707	Transport	Background	T2-down (transient)
SC_RS07240	13.295003190139369	-0.535820277852853	0.3163886540678051	1.306773773071655	0.0071370218960079	Transport	Background	T3-up (late)
SC_RS07245	9.977494965242885	-1.0569798346189792	0.0900027165737016	1.1401259931950132	0.0283967498034066	Transport	Background	T3-up (late)
SC_RS07250	32.984562068641395	-1.2590777093816623	0.001490382303714	0.2139393019369138	0.5368114356971291	Other	Background	T2-down (transient)
SC_RS07255	65.19174724819588	-0.3494286010351697	0.2486866573496365	-0.1941151503313359	0.4963153977462894	Other	Background	Constitutive
SC_RS07260	22.56758188727047	-0.3554191318248155	0.5151720613375176	2.7826399959163717	1.6683631994100428e-07	Other	Background	T3-up (late)
SC_RS07265	26.97300649851537	-0.5079498924176128	0.3408831799695102	3.0660328342929164	3.0183344021700577e-10	Primary metabolism	GCCGGC-only	T3-up (late)
SC_RS07275	10.648678624275725	-0.6726302237274417	0.280608377171027	2.3920563853232597	9.712631637769278e-05	Transport	GCCGGC-only	T3-up (late)
SC_RS07280	15.967063210250544	-0.3850055974900269	0.4836838039429885	2.1925689802983	3.370212105871596e-05	Transport	GCCGGC-only	T3-up (late)
SC_RS07285	28.45562645827801	-0.3589311365810176	0.3715854797944724	0.3670663983617049	0.3092306877204945	Regulatory/TF	GCCGGC-only	Constitutive
SC_RS07290	63.81394108075069	-1.12117072134405	0.0003276286488456835	-0.444787002229206	0.1247916762562627	Transport	GCCGGC-only	T2-down (transient)
SC_RS07295	113.599519653794	1.0106375790187048	1.7990317708829536e-05	0.5962298104896819	0.0104473927676788	Primary metabolism	GCCGGC-only	T2-up (transient)
SC_RS07300	25.126465373377595	0.9056248772386454	0.01949500379464	1.4404947404836528	9.350819054233296e-05	Regulatory/TF	GCCGGC-only	T3-up (late)
SC_RS07305	41.616453177918224	2.1570962280876937	3.533152619373427e-09	1.7718991886588795	8.286979035651012e-07	Other	GCCGGC-only	Sustained up
SC_RS07310	41.46399623032509	0.8554671122958086	0.0093976469799525	1.1693772573508867	0.00019423233162970804	Regulatory/TF	GCCGGC-only	T3-up (late)
SC_RS07315	135.5723126805645	-0.5537055044374075	0.0110854738563776	0.1775888193538409	0.3935731515773479	Primary metabolism	Background	Constitutive
SC_RS07320	599.3205554555788	-1.2006610472854642	1.1304947249641064e-13	-1.7846484904469164	2.1893016294512727e-28	Primary metabolism	Background	Monotonic decreasing
SC_RS07325	1145.5212823958088	-0.5626423129303338	0.0011081636095329	-2.1629950417329007	1.3083805445597646e-36	Stress/Defense	Background	T3-down (late)
SC_RS07330	122.2846629927166	-1.4484774115435664	3.6467126298646186e-11	-1.2709193079883103	1.190188579832462e-09	Primary metabolism	Background	Sustained down
SC_RS07340	47.34597971939001	-1.336802143759116	5.088662743962786e-05	-1.1586859781966956	0.00019118614795207207	Other	Background	Sustained down
SC_RS07345	136.31319931722794	0.0266350070979697	0.9124537132472672	0.0409726964229538	0.8488072963632805	Regulatory/TF	Background	Constitutive
SC_RS07350	80.53404393772074	-0.4670657162795359	0.0627411738683125	-0.4241990812146927	0.0724505186306126	Hypothetical	Background	Constitutive
SC_RS07355	69.93554327151092	-0.4908330806000484	0.0738482091330036	-0.1270542002641207	0.6285417051529231	Other	Background	Constitutive
SC_RS07360	1427.5230986154322	0.514069878417296	0.0174474801693341	-0.8343697762328222	7.31318098479853e-05	Other	GCCGGC-only	Constitutive
SC_RS07365	2055.8831745871007	0.3805897484685401	0.0755965501244904	-0.703416385812731	0.0005946447546470258	Other	GCCGGC-only	Constitutive
SC_RS07370	135.76348240672218	2.249081085002072	1.5632270015517472e-19	0.4682524264081196	0.0663130443750191	Primary metabolism	GCCGGC-only	T2-up (transient)
SC_RS07375	187.43087100335907	3.0977590879735355	6.494754810309563e-26	2.586665453938418	1.226419014914372e-18	Primary metabolism	GCCGGC-only	Sustained up
SC_RS07380	698.7772006707435	0.8981888705550395	6.647848887323985e-06	-0.1000804690441122	0.6164965478453278	Primary metabolism	Dual-targeted	Constitutive
SC_RS07385	189.88459249800417	-1.932833895517074	4.9243027490347666e-23	-2.36238523569291	7.775305481735631e-34	Other	Dual-targeted	Monotonic decreasing
SC_RS07390	843.0416994653914	-2.8691597457459728	1.4306399134581796e-43	-2.9318400185354108	3.670153529758602e-46	Other	Dual-targeted	Monotonic decreasing
SC_RS07395	1296.202253767694	-3.465438344934821	7.343161059623952e-51	-2.9965842776843856	1.7872912358432397e-39	Primary metabolism	AAGCCCG-only	Sustained down
SC_RS07400	2421.3199415185445	-3.620369886186328	9.55289557758009e-38	-2.8642313001263733	1.2945983004608135e-24	Other	AAGCCCG-only	Sustained down
SC_RS07405	89.358823602874	0.3373022549344261	0.2142893478833042	1.0473320253457568	2.1475898897320612e-05	Primary metabolism	Background	T3-up (late)
SC_RS07410	120.24685185384448	-0.0680547276493645	0.8037957041682544	-0.7330288482821053	0.0023607490905427	Primary metabolism	Background	Constitutive
SC_RS07415	21.76482874256552	-0.0032027278367031	0.9928751961100764	0.4158631242985345	0.2568537460826847	Other	Background	Constitutive
SC_RS07420	30.214715250042516	-0.5484770822970905	0.1212483361734404	0.0673475240948722	0.841149884235749	Other	Background	Constitutive
SC_RS07425	94.33708136766816	-1.1144842028219542	1.755398786193562e-06	-1.4337424656513416	4.0190790962800044e-10	Regulatory/TF	Background	Monotonic decreasing
SC_RS07430	49.70996316552608	-1.0874380656893547	0.0004671338725640538	-0.4838739913578703	0.0894747918990337		Background	T2-down (transient)
SC_RS07435	46.06386398276889	-0.8946339510813675	0.0034952603418337	-0.812148738943415	0.0049012407256234	Primary metabolism	GCCGGC-only	Constitutive
SC_RS07440	97.70193697868196	-0.7239327318856952	0.0016983258209083	-1.007643696953259	7.013353641733444e-06	Regulatory/TF	Dual-targeted	T3-down (late)
SC_RS07445	52.76684755431989	-2.7540958999006855	3.4093319123324666e-11	-0.4953816052874304	0.1314870628998826	Other	Dual-targeted	T2-down (transient)
SC_RS07450	228.3809144516861	5.7801659946485024	1.5933847449198095e-08	9.691075517736769	8.80513655863215e-21	Other	Dual-targeted	Monotonic increasing
SC_RS07455	366.706924657968	3.7203998646124288	1.2037426574023112e-70	2.189849151341056	4.7992517570744305e-25	Stress/Defense	Dual-targeted	Sustained up
SC_RS07460	110.17746389497016	1.449346060456511	8.324866876156817e-10	0.6461874108888548	0.0063333654312032	Primary metabolism	Background	T2-up (transient)
SC_RS07465	67.81531517286375	0.7735135689610652	0.0025401223844103	0.1054723682397014	0.69090211734592	Primary metabolism	Background	Constitutive
SC_RS07470	136.56865214062563	-1.0071282989965855	7.363319944453696e-06	-0.8762003473636338	4.96632325902417e-05	Regulatory/TF	Background	T2-down (transient)
SC_RS07475	787.3734021875018	5.356790498784847	2.146637840545197e-100	3.787493671197412	1.1983342249008318e-50	Other	Background	Sustained up
SC_RS07480	30.04273646787853	0.642932660445435	0.0770227076552624	1.145833649115522	0.0007645128003404315	Other	Background	T3-up (late)
SC_RS07485	24.842192700847345	-0.5089282981227519	0.2124269208323047	-1.0698383097278164	0.007749355505684	Other	Background	T3-down (late)
SC_RS07490	76.91335336373227	0.4578994300226446	0.0598043818562739	-0.543323809040149	0.0248076854450171	Regulatory/TF	Background	Constitutive
SC_RS07495	139.11260971496822	1.2822440471383216	1.3349216063134638e-09	-0.937589290355202	3.642523156469057e-05	Primary metabolism	Background	T2-up (transient)
SC_RS07500	17.020380738118668	0.7630616587072235	0.1313570821500554	2.0276399194571564	6.669291593439572e-05	Primary metabolism	Background	T3-up (late)
SC_RS07505	49.569623625567154	-1.2051155969880694	0.0001283752596530202	-0.1180711097639857	0.6806026758540547	Regulatory/TF	Background	T2-down (transient)
SC_RS07510	132.79722965647522	-0.3513992162312387	0.1254749914198777	0.1473979972976035	0.4994913453353577	Other	Background	Constitutive
SC_RS07515	312.33355207726703	0.1065600709609897	0.6429225862500383	0.3675472217698571	0.0721690591528439	Other	Background	Constitutive
SC_RS07520	443.490462556822	1.0963775354578091	1.291220562505267e-06	0.1515982980470915	0.5166615132606245	Other	Background	T2-up (transient)
SC_RS07525	313.7560408491979	0.1896609455688336	0.36178440454683	-0.539641083994215	0.005203464647878	Primary metabolism	Background	Constitutive
SC_RS07530	884.1554877843062	-0.3867769047132344	0.0590013516582275	-1.5958302490463372	8.323813635486775e-16	Other	Background	T3-down (late)
SC_RS07535	140.7946100663528	-2.2598740695565565	2.2075882322521094e-26	-2.2013961620549987	1.5099630423399631e-27	Other	Background	Sustained down
SC_RS07540	413.1270739748107	-6.424041739429212	3.809251957921021e-89	-4.195651036996581	1.5105096199974783e-77	Other	Background	Sustained down
SC_RS07545	20.372271474098973	-1.7492557819129302	0.0004748563523969769	-0.4492396339914815	0.2721403476482487	Regulatory/TF	Background	T2-down (transient)
SC_RS07550	55.27921215252407	0.4868855572855314	0.0731980075613617	-0.1157182347700324	0.6729024768146914	Primary metabolism	Background	Constitutive
SC_RS07555	69.42103502658568	-0.2965983603708257	0.2930794896169219	0.4463192062336541	0.0744777076175775	Other	Background	Constitutive
SC_RS07560	307.67905937913974	-0.2796669422137035	0.1696859684266855	-0.9162789863158152	2.061172136544172e-06	Other	Background	Constitutive
SC_RS07565	467.1082114485394	-1.282964268250271	2.606485419240429e-12	-2.287438653042854	7.135300469529387e-35	Other	Background	Monotonic decreasing
SC_RS07570	59.800818903539984	-2.4428905024252785	2.4610874262429193e-13	-2.151227460776073	3.7810716245714836e-12	Other	Background	Sustained down
SC_RS07575	19.42677349571333	-1.5826802783724638	0.0002860162984505971	-0.8703678440953547	0.0193133742931469	Other	Background	T2-down (transient)
SC_RS07580	16.302616039618222	-1.0257834125303955	0.0809606318602554	2.0916591423056	1.8496191164498433e-05	Secondary metabolism	Background	T3-up (late)
SC_RS07585	20.095678863696985	-0.6362460729686319	0.1716903642729123	0.9220217642486328	0.0239025728054304	Primary metabolism	Background	Constitutive
SC_RS07590	14.857477963637852	-1.0446306249311297	0.0447070279375114	0.8295109710542098	0.050819710463109	Transport	Background	T2-down (transient)
SC_RS07595	12.48914075574796	0.0402084255442259	0.9438387698164338	2.3061773126394205	1.8822271984945054e-05	Other	Background	T3-up (late)
SC_RS07600	59.60669275331006	1.1779393977629429	0.0003204964922104194	0.8076863237411517	0.0113572160064453	Primary metabolism	Background	T2-up (transient)
SC_RS07605	395.9448550537325	3.179702511898988	1.438350936783831e-59	1.3682285667207676	5.90448013112372e-12	Other	GCCGGC-only	Sustained up
SC_RS07610	765.0721519976521	4.254706140422943	6.2766813972030365e-80	1.9922800399613865	1.4339885025956261e-18	Primary metabolism	GCCGGC-only	Sustained up
SC_RS07615	277.3643174297619	4.396256383095729	5.559966337283357e-65	2.3233191039323793	7.8093151514611335e-19	Other	GCCGGC-only	Sustained up
SC_RS07620	222.2618151001967	3.984284665588413	3.2267571560570967e-46	1.86925433387678	3.7336511800749225e-11	Other	GCCGGC-only	Sustained up
SC_RS07625	201.3688429396708	-0.1824394143501976	0.4607413986458513	-1.0241957238543062	8.564480412145677e-06	Regulatory/TF	GCCGGC-only	T3-down (late)
SC_RS07630	23.55313670210528	-0.6190933241470504	0.115905057177043	0.4359985962071532	0.2038016784130646	Regulatory/TF	GCCGGC-only	Constitutive
SC_RS07635	41.75077082421803	-1.036258333678296	0.0063955062545698	0.5023650199334878	0.1335390753518728	Primary metabolism	GCCGGC-only	T2-down (transient)
SC_RS07640	75.61660677485091	-3.6495611008121576	2.5907298787983682e-21	-0.1324023377052195	0.5956276235162784	Transport	GCCGGC-only	T2-down (transient)
SC_RS07645	39.000718783896	-2.715296455626412	2.663253377815582e-10	-0.0710476249749792	0.8203793937993767	Transport	GCCGGC-only	T2-down (transient)
SC_RS07650	116.4340451207446	-3.091604044321343	3.0630698094546803e-23	-0.2021668399254597	0.4142884089995735	Transport	Background	T2-down (transient)
SC_RS07655	33.53691511764422	-0.0747536320567882	0.8406196106230717	0.0620706522415612	0.8575340278010951	Secondary metabolism	Background	Constitutive
SC_RS07660	72.88866773296854	0.7330269501304671	0.016911279686912	0.835804676438878	0.0045480920673142	Other	Background	Constitutive
SC_RS07665	88.06243842175246	-2.19890555616903	8.564529017390805e-16	0.1639173368842922	0.4551842791238275	Other	Background	T2-down (transient)
SC_RS07670	565.8028499217342	-2.199684612465041	8.575661824190631e-21	-0.2132245140108304	0.3540623956676125	Transport	Background	T2-down (transient)
SC_RS07675	241.04920123640545	-3.0080310333944755	1.5860014578227278e-35	-0.7063274140367805	0.0007778153160894074	Regulatory/TF	Background	T2-down (transient)
SC_RS07680	296.57223250935164	0.0812647457892352	0.7282771709719792	-0.0647839250955275	0.7618963487741972	Other	Background	Constitutive
SC_RS07685	101.59450040840878	-0.3486640057624017	0.1430797657452814	-0.4942536693545588	0.0272661453862821	Transport	Background	Constitutive
SC_RS07690	129.1673851613991	-0.2547652405996904	0.2416644420111365	-0.4282121689437064	0.0344036135064329	Transport	AAGCCCG-only	Constitutive
SC_RS07695	88.84947695934868	-1.7326418798169014	3.808210020965401e-13	-1.2548112338902138	1.0160619733768176e-08	Other	AAGCCCG-only	Sustained down
SC_RS07700	32.12976774244662	-1.879717540833797	4.518163206380759e-07	-1.1282493430252234	0.0004564536402871238	Translation	AAGCCCG-only	Sustained down
SC_RS07705	338.73134640936877	-1.3272513273002482	2.7249695189321006e-16	-2.489968663148155	7.487675009550305e-50	Primary metabolism	AAGCCCG-only	Monotonic decreasing
SC_RS07710	813.5694941336562	-0.6469085624342422	0.00024794224611162237	-1.7630401388158188	7.659850702197324e-24	DNA/RNA metabolism	Dual-targeted	T3-down (late)
SC_RS07715	237.0210826811784	-1.2116591321324166	4.5524997685780226e-10	-1.999413501700614	2.5222448111920076e-24	Secondary metabolism	GCCGGC-only	Monotonic decreasing
SC_RS07720	205.7794551388803	1.344331090801024	2.144234579103335e-08	1.1123183104816892	2.7832810816015636e-06	Other	GCCGGC-only	Sustained up
SC_RS07725	142.3139376904233	2.9843104728388905	4.510360490035603e-31	2.2013856820138313	1.3992993254524706e-17	Other	GCCGGC-only	Sustained up
SC_RS07730	172.0998792729864	1.860640233092802	3.6187801945347156e-18	1.01747456759406	2.213317591292002e-06	Primary metabolism	Background	Sustained up
SC_RS07735	162.46142175152028	4.283150218294788	3.2926710884998875e-41	3.550253572029407	8.209128605177415e-29	Other	Background	Sustained up
SC_RS07740	87.03024245683262	7.797397384226884	8.479493404233172e-14	6.653448738161067	1.2530705205695168e-10	Other	Background	Sustained up
SC_RS07745	135.04295319964274	9.151755862920226	1.3493470863878652e-14	8.355048691631694	1.3550321504315318e-12	Other	Background	Sustained up
SC_RS07750	637.3478513438264	7.895713314069832	6.685778908988326e-80	6.821010401586004	5.485767658470406e-60	Primary metabolism	Background	Sustained up
SC_RS07755	225.79152632089668	8.016733937230526	6.433756506461773e-32	6.872222801941546	4.9225639845576996e-24	Other	Background	Sustained up
SC_RS07760	77.74713770888293	1.0235531913057043	5.585318675891304e-05	0.420935841766494	0.0970126098986438	DNA/RNA metabolism	Background	T2-up (transient)
SC_RS07765	284.53600036219353	3.838833539354519	4.2229801406672266e-46	3.7008437916507937	3.382439316224933e-43	Other	Background	Sustained up
SC_RS07770	54.75329388720468	2.1760947823603947	2.5255649151509898e-11	1.7444950765553089	6.401387803153628e-08	Hypothetical	Background	Sustained up
SC_RS07775	151.99793905857763	-0.1335946385740803	0.6248615843418484	-0.1906107600548182	0.4474122797503053	Hypothetical	Background	Constitutive
SC_RS07780	238.33461292017745	0.8307873738691064	0.001202415663282	1.8142511065847569	3.617263935202015e-13	Hypothetical	Background	T3-up (late)
SC_RS07785	166.279223714827	-2.1259980398079854	1.4458658828918965e-18	-1.2629966878574008	2.0845239776512057e-08	DNA/RNA metabolism	Background	Sustained down
SC_RS07790	106.76840978567704	-2.2223922409951293	3.66053768240222e-20	-1.0792990976410457	2.883466691390825e-07	Hypothetical	Background	Sustained down
SC_RS07795	296.7544067207405	-0.1076383648219685	0.5963180177773154	-0.779979897122192	2.1783008102438094e-05	Primary metabolism	Background	Constitutive
SC_RS07800	163.93818823374951	0.4206450068163403	0.0396393850336672	-0.2283399558376626	0.260320158754191	Primary metabolism	Background	Constitutive
SC_RS07805	68.46732095886956	-0.3179943136191664	0.2842343109855237	-0.3523605715949053	0.2039275259929603	Regulatory/TF	Background	Constitutive
SC_RS07810	70.49528656255035	3.8556821094623097	1.0087712552117132e-25	3.3240120939717555	1.2126802845890729e-19	Other	Background	Sustained up
SC_RS07815	81.01477679772131	2.2340847564695276	4.20962196648583e-16	2.081038687751396	1.6819091172412415e-14	Other	Background	Sustained up
SC_RS07820	457.72136213559247	5.844971819806858	1.461699498666612e-79	2.485758376294529	2.3305080282222432e-15	Primary metabolism	Background	Sustained up
SC_RS07825	9.631594157628788	2.6255967117513044	0.0040484074861833	3.698106436076509	0.00010612752836773552		Background	Monotonic increasing
SC_RS07835	93.21937488529277	1.9526324526487544	1.235248147421108e-11	2.9840340524583184	1.0765282522551431e-26	Other	Background	Monotonic increasing
SC_RS07840	27.937138589652264	-1.377622263653192	0.0036320597144062	1.4953789954273078	3.837150797910128e-05	Regulatory/TF	Background	Trough at T2
SC_RS07845	171.49522645349208	0.8461577276690752	0.0696533088691539	6.386293900592388	8.686455818523383e-48	Primary metabolism	Background	T3-up (late)
SC_RS07850	18.89359207605823	0.4820102031464182	0.3519242780070942	1.466054679617027	0.0045121555163399	Other	Background	T3-up (late)
SC_RS07855	34.233149715871406	0.5207870133760589	0.1569575178330389	1.106877259012562	0.0012410820526324	DNA/RNA metabolism	Background	T3-up (late)
SC_RS07860	501.4890626054538	-2.6968862430362464	1.764059145352293e-40	-2.8492511077218836	6.2426188190346785e-46	Other	Background	Monotonic decreasing
SC_RS07865	806.6646150017908	-1.3985577462956025	4.186714416167622e-19	-1.7670803674309683	8.344652166502054e-30	Hypothetical	Background	Monotonic decreasing
SC_RS07870	148.41293740819705	-1.2464934656286384	4.678264917308441e-10	-1.5365360160761368	6.210944788560967e-15	Other	Background	Monotonic decreasing
SC_RS07875	285.9681404097545	-1.5565273181158863	1.5595916783749365e-18	-1.3787100926992528	1.001633595989321e-15	Other	GCCGGC-only	Sustained down
SC_RS07880	79.789079478455	-0.7833834288299514	0.0040165544556456	-0.4290294892910543	0.0964121742338437	Hypothetical	GCCGGC-only	Constitutive
SC_RS07885	183.1368300439273	-0.7343485399361821	5.0772614772855054e-05	-0.7529504160205139	1.64549855734104e-05	Regulatory/TF	GCCGGC-only	Constitutive
SC_RS07890	18.248826033316092	-0.6948504608818091	0.2446525966942224	2.82386132529888	1.1821213775683555e-06	Primary metabolism	GCCGGC-only	T3-up (late)
SC_RS07895	17.794796459765873	0.1959513996372555	0.7098436370434976	2.338818992049352	3.302623814283644e-06	Other	Background	T3-up (late)
SC_RS07900	23.95660282208441	-1.8364016715081064	0.0008257456823979923	1.1469863754074243	0.0044085755871896	Other	Background	Trough at T2
SC_RS07905	84.55752762773105	-3.74907719634478	1.106634437307035e-28	-1.525779558789458	4.196038269468526e-10	Transport	Background	Sustained down
