gene_id,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS27170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3565620154063881,0.3919482988390498,0.5796410214859458,0.1261363011283275,0.2116924096536891,0.5981589182709387,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.0865689010044512,0.8606213451997702,0.8526221299841212,0.0400475070773428,0.9460991578494612,0.0301684006949108,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0143281854393245,0.0255383866341422,3.536477963806557,1.4489372081231837e-15,2.363841095514021,5.084726435960046e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.4585085866239,1.7138835620568004e-95,3.6769824889976106,7.922874503409957e-44,-1.7435489672449838,3.4358215248457375e-17,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.028743411366849,7.038528430374477e-108,3.3636279895486214,1.5908405038683186e-48,-1.6369930845786884,7.634109478428668e-21,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27200,0,0.0,0,0.0,0,0.0,1,65.57333333333334,0,0.0,0,0.0,3.779796692229396,1.2264003886998407e-47,3.105558649987277,7.8533572187861e-33,-0.6424279982500433,0.0051529314158208,0.0,0.0,0.0,-65.57333333333334,-65.57333333333334,0.0
SC_RS27205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.697276503525485,2.5973790651756772e-36,2.4141351033191474,2.0057124308891363e-16,-1.2240068525521308,2.3538012788509543e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.4169368630321326,2.1500531746004636e-65,2.4371383667015034,6.4144822928847994e-34,-0.9577684079889016,9.667518104428968e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27215,0,0.0,1,56.27333333333333,1,69.625,0,0.0,0,0.0,0,0.0,3.883217572954316,9.578019421288161e-59,2.451834590401017,3.3046693989409213e-24,-1.392404972291994,2.0526996775798063e-11,56.27333333333333,69.625,13.351666666666667,0.0,0.0,0.0
SC_RS27220,0,0.0,0,0.0,0,0.0,1,71.66666666666667,1,68.69,1,70.05499999999999,5.026768107387825,3.3640264369486513e-74,3.6937258706465226,1.414323783096109e-40,-1.295857911372271,1.227718623727821e-10,0.0,0.0,0.0,-2.9766666666666737,-1.6116666666666788,1.3649999999999949
SC_RS27225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.765825121668314,4.026305883724346e-51,3.569238428795161,2.5057794799875837e-29,-1.1521237708245928,3.794639458112793e-07,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27230,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.386972910395275,3.688724105849841e-73,3.906063219110273,3.5918664145682355e-39,-1.4268787224236217,1.774008795338111e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.758650842364535,2.0397352905024902e-37,1.7365153242768372,8.489398025473656e-16,-0.9900946485129622,1.1598667682656044e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27240,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.351424211861658,2.5338555993199462e-45,2.0766336923716056,3.0876087526290296e-18,-1.2382085329219297,1.0690771678645822e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3425897053232263,0.0065957805799004,1.8151796594886889,0.00016729081980255124,0.382376124565419,0.3786927468717661,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27250,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.835086357005902,1.019510159973563e-07,3.0503580420114256,1.6577149105720074e-20,1.1427867812965886,2.4559938857518784e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27255,0,0.0,0,0.0,0,0.0,1,68.81,1,80.92666666666666,0,0.0,1.0030971831714777,0.0174091835754113,2.16933118849737,5.33374483931247e-08,1.056638995811592,0.0029870630565006,0.0,0.0,0.0,12.11666666666666,-68.81,-80.92666666666666
SC_RS27260,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.49512562708479,0.4180684411485239,4.444290071076428,1.0411104415960738e-06,3.446109594940834,7.759484290460276e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2849130801268116,0.3689830688196308,0.3057985479934106,0.2691785652317204,0.5953772292866116,0.0428076459561703,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27270,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3336549233798409,0.1926685663931461,0.4754187746315818,0.0450501471593435,0.1400550399277727,0.5852491504483222,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7263665677235022,0.0003842719123249087,-0.4875141255868228,0.0163492351675948,-1.225097471815609,2.31028720270386e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1419349042955295,0.5525457962673352,-0.551279175916009,0.0095151756566797,-0.6891329711871057,0.0013547041966055,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1578383157839626,0.4845026859819421,-0.8690424170036402,2.1780940763313335e-05,-0.707510347375693,0.0007476800090689186,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27290,0,0.0,0,0.0,0,0.0,1,90.21666666666664,1,87.60333333333334,1,97.06,0.281321289476046,0.2603734013270567,-0.3669551641606063,0.1196461749733829,-0.6520134652388221,0.0063467033241518,0.0,0.0,0.0,-2.6133333333333013,6.843333333333362,9.456666666666663
SC_RS27295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1581127664696197,0.5600844080814967,-0.268427950475296,0.2732413834789733,-0.4278796273167599,0.0879417808608669,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27300,1,58.98333333333333,0,0.0,1,53.36,0,0.0,0,0.0,0,0.0,-2.2543700120671244,1.2788777406186013e-17,-1.101360873538775,1.6746998758808693e-06,1.1134905586101698,3.470378898288983e-05,-58.98333333333333,-5.623333333333328,53.36,0.0,0.0,0.0
SC_RS27305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.3212521598065035,1.2311160929635642e-51,3.202039053954103,3.4822828936826376e-48,-0.1129441626480928,0.6286969335510442,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3772438446452795,7.607169871345108e-09,-0.529898091656074,0.024793601341792,-1.9395952087535897,1.1978162462602332e-15,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.34493512142352,1.3110195282313848e-13,-1.4402117999858786,7.603420187475066e-16,-0.0917315978701518,0.6490876093498703,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27320,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.9987043354782168,1.4157731155887574e-05,-3.648991343462389,2.2285859705331285e-55,-2.6111888539767336,1.5043746699025239e-28,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27325,0,0.0,0,0.0,0,0.0,1,64.81333333333333,1,69.65666666666667,0,0.0,-1.2202822346203603,9.685258423669305e-07,-3.389217631732562,2.2719634033017858e-41,-2.1144956974756717,1.114860048186509e-16,0.0,0.0,0.0,4.843333333333334,-64.81333333333333,-69.65666666666667
SC_RS27330,0,0.0,0,0.0,0,0.0,1,64.81333333333333,1,69.65666666666667,0,0.0,-0.7524789925700364,8.29034539128199e-05,-0.7356701192056007,4.6814481594224416e-05,0.0184676339481256,0.9351004541170912,0.0,0.0,0.0,4.843333333333334,-64.81333333333333,-69.65666666666667
SC_RS27335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.570881455993147,0.0059722657190696,-0.550224808923937,0.0063795370393388,0.0215501866531439,0.9318006034192764,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27340,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.6796511441035251,1.849198820395016e-17,-1.589850004719783,1.4850396305207062e-16,0.0878837234229962,0.692185533538035,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.4778833850748785,3.1746450444535344e-32,-2.0559753428390293,2.084515105407194e-24,0.4058577463463044,0.0643800434303649,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.0815485532179916,1.7891227513514533e-12,-1.8238786718942008,2.2692898644732988e-11,0.2417992166095335,0.4448876805560087,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.9132656821909968,5.0556394809899756e-20,-1.1894937649744346,1.1337682800846575e-09,0.7026024056547526,0.0010508259156363,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27360,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.4723903421829682,0.0047312065452495,-1.7185323648568749,6.793700043199525e-26,-1.2352112373619055,1.4868961169279304e-13,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5107597667062043,0.011830888254666,-0.3697867554386089,0.0618955223123318,-0.8855941238499596,9.471654899146677e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27370,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.306415710469344,2.490724276869069e-13,-0.7419010960399578,3.9167733285100466e-05,-2.06601590400613,2.4270890663516652e-30,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.659357084565934,5.888581176568903e-27,0.657387598150394,0.0072573789772925,-1.9643038276187157,2.590730440866773e-15,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27380,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.046350471493885,6.293487525422229e-07,0.5315611669495512,0.1112539450673695,2.648998759323786,1.5890557827545824e-10,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.102428663921818,0.6240739932077974,-1.8259464395597331,1.96160872760554e-22,-1.7191262693815874,1.810003462620999e-19,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27390,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.886387342126196,7.002754522054794e-19,-1.3480329343891575,1.2169492946663593e-11,0.520437195858599,0.0183383798729303,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8775802374359299,0.0002621104742387417,1.4280030396106225,1.0896253344352955e-09,0.5298988704018722,0.0247560542173521,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27400,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.8615856775090465,1.091672567038716e-24,-1.8258174899143595,1.3248563200531128e-24,0.0346138632127955,0.8718446945868998,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.130409567055613,3.4141176223648036e-08,-1.6178617398925563,2.178564365717668e-15,-0.4664270510658165,0.0262421331102335,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27410,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.909432697739118,4.6287404396311655e-45,-2.7969789258379087,8.1025874487538e-48,0.1104486006452839,0.644546248588382,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27415,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-3.4807417422495552,9.160292536519912e-15,-0.3383754032789692,0.2997271206136264,3.098466173437712,8.654624377668936e-12,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27420,0,0.0,0,0.0,1,53.705,0,0.0,0,0.0,0,0.0,-1.3101242665530148,0.0169806029299503,2.342027139923961,1.582330824143219e-07,3.8885978924037734,2.3950442943323464e-11,0.0,53.705,53.705,0.0,0.0,0.0
SC_RS27425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.836723993556624,9.360009135133993e-18,-0.6884273219630072,0.0112053423501379,2.0975659526363972,3.786023965869923e-10,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.5019219654960103,1.2143918518417855e-06,-1.683027981614777,8.178977446019321e-09,-0.1596978634081582,0.6381638058640475,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.7731094248221357,0.00012079721501911616,-1.5780135794988033,2.1037948696136437e-15,-0.7850489938841054,0.00015760763731289176,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27440,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.4839399487826306,6.8673735808106e-39,-2.5882900759333807,3.021897937859609e-44,-0.0956147708618968,0.6585303032499928,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3527074062432899,0.1612638794318618,0.5188367101539668,0.0204342001101115,0.8781326011538226,0.0002035459835151516,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27450,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0057700887012636,0.9832519651781938,-1.65542610926712,1.588713706327346e-14,-1.6627041753030358,3.8990712617715415e-14,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3739497636220651,0.0567946728356378,-1.722613239606735,1.2588655281473104e-19,-1.33489182887785,6.88586234278138e-12,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27460,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3928422745693698,0.0980471869763733,-0.6394185827025005,0.004628114836723,-1.0411322970509975,6.172215273543996e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27465,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.758305856154036,3.824507629747901e-18,-2.462876988888427,3.563002074994993e-34,-0.6807091476581635,0.0010981739890256,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27470,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.9872148073402104,3.0160289186634135e-05,-1.4057394140728496,8.542899447207256e-10,-0.3978549459227039,0.1126087527971674,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27475,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.4371844041020453,0.0742922291372812,-0.697123344305371,0.0023978199103573,-0.2526220845811496,0.3110853462872983,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.0840284654206998,0.6559984397593595,-0.2784702378775413,0.0940340697176525,-0.1939189682678092,0.2690886089180161,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4864064030164255,0.0151475783728203,0.1361638038173445,0.4973620202894707,-0.3492496239093415,0.0778983663720104,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27490,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4001408217500202,0.4516154834943283,2.7998518737309066,4.427469696150774e-07,2.244113566607734,3.659616144374477e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.318109295867078,0.0002170052455525568,-0.1236757807971657,0.7116547588515193,1.183735195617053,0.0008405907182073305,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2016682321445138,0.4152549499091742,-1.2597489101391814,7.33929929835192e-08,-1.0473577333356086,1.677286143956539e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27505,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.291468658734121,0.0010458372562035,1.9666046481872224,2.47410224009934e-07,0.5994717179588348,0.0861916632499722,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27510,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4210869122576681,0.1578048137068623,4.242990108498201,4.754672405680768e-53,3.788516242300434,1.2448220259459024e-42,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27515,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.24633732616446,0.1025718489342979,11.33944914956524,8.522600213715649e-27,9.334074170607888,6.98989833063374e-51,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27520,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.6050095836143912,0.0002129588739613309,10.892241142255408,2.527546177747066e-158,9.144022538007633,1.2778561208538199e-185,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0052736106236175,0.0065957805799004,8.611226971620342,6.786719925715309e-130,7.509024032650517,2.5362317402149755e-112,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27530,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7267121382991433,6.488991124607168e-05,10.867722381003082,5.390511280933042e-153,9.00840994953344,2.5724345635515308e-163,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27535,0,0.0,0,0.0,0,0.0,1,79.92,1,87.3,0,0.0,1.0452559451933645,0.0006437011489382198,8.95466927920362,1.5575303737509818e-215,7.846546805273743,3.68066066794961e-192,0.0,0.0,0.0,7.3799999999999955,-79.92,-87.3
SC_RS27540,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2149238029343046,1.599212607658745e-06,5.764206995301499,3.156812981348246e-118,4.500654743503694,8.198334580117752e-75,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0782913377319443,1.8539355383982545e-13,5.424960901490119,1.0914830893859566e-84,3.287074364916155,1.3214458449305077e-35,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27550,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.6991290041587663,1.1961908827727948e-10,7.223983298845959,9.917087773020967e-172,5.474992473227411,9.684067457784602e-109,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27555,0,0.0,0,0.0,0,0.0,1,70.77333333333333,0,0.0,0,0.0,1.4447110627908997,3.7281607100575967e-06,8.288223317244007,2.886690545457848e-169,6.77351802515178,1.2700534721153045e-134,0.0,0.0,0.0,-70.77333333333333,-70.77333333333333,0.0
SC_RS27560,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.6087260311127491,6.053188035380332e-08,8.38583179192141,2.0899787612258524e-185,6.714577649245036,1.93613318475478e-136,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27565,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.160935131907637,0.6563970227925459,6.12408325268824,1.3852964762441308e-85,6.301054640479805,3.7560895704096065e-85,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27570,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8299871201264029,0.0013098396526155,2.5950361467035115,1.2009819406248371e-24,3.473700450913632,4.747243057541226e-41,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.4687563772126313,9.491116754254408e-07,7.650774631333633,1.9849450067480533e-189,9.176632074020992,2.9181027179661297e-217,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27580,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.768552089846399,1.3646169198481685e-08,7.651215977481651,1.0533120488418204e-179,9.487931447599452,2.1692892514376705e-212,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27585,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9854878028690233,4.664076720967501e-14,6.435870540124959,6.340036627731633e-136,4.401681273271182,4.3009237815193156e-70,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27590,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7441447828977934,4.7080826147847056e-05,11.105699808385983,4.495349197686715e-162,9.2277358983701,6.86529112615449e-172,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.415688330363807,0.0008091443101114333,10.00695369830058,6.006864083553254e-135,8.46374587628064,4.17538562581971e-130,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27600,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.4172458085396251,0.0020325493471884,9.66355085117524,8.14447485196653e-108,8.092203066775841,2.5674696659236564e-113,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3301751778177041,0.5797439505065637,10.16612622316572,5.945453449712093e-31,9.450870047937403,8.997153659676828e-34,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27610,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4572023291793345,0.2664891864050023,8.980642417444969,5.831969291532206e-129,8.43612523678872,9.648423415273855e-121,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27615,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7699355049212259,0.0610163056694146,8.915130894432423,3.6828874695949866e-123,8.036928731363771,1.051865815063494e-118,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27620,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2304729116500555,0.6619610641488134,8.380921630823952,5.667585175282901e-83,8.671460259172843,5.185594733725247e-68,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27625,0,0.0,1,55.620000000000005,1,52.47,0,0.0,0,0.0,0,0.0,0.610112960809319,0.1180571312842551,6.335838478940648,4.685793131854953e-70,5.64406820019393,1.1621755009663098e-60,55.620000000000005,52.47,-3.1500000000000057,0.0,0.0,0.0
SC_RS27630,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7546650198801633,0.0289251819411501,5.139700559745333,4.112661800165308e-60,4.313462966011328,8.080892334880359e-48,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.0878972619303078,0.0011668950302162,0.3087348055727429,0.2762876445114488,1.421885789745447,1.6064482564769198e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27640,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.4284463849017733,0.1463777512692755,0.7240305687427514,0.004565606877063,1.170006996387615,2.439315300865693e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27645,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.819393982067355,1.1376143850248642e-09,2.0886236771899593,4.155636359346848e-13,0.2495725690847102,0.3294549575846266,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27650,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3304447028127417,0.4531997625528181,1.1006936448147568,0.0053394666849708,0.7278595383499674,0.0659658938016056,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27655,0,0.0,0,0.0,1,53.379999999999995,0,0.0,0,0.0,0,0.0,-0.2036033062466687,0.3135058646999198,0.0384189245344983,0.8425098086515539,0.2424396589497901,0.2126892209177004,0.0,53.379999999999995,53.379999999999995,0.0,0.0,0.0
SC_RS27660,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.315196156832278,6.0423150606532635e-55,2.5243311219258464,1.2924278515378338e-32,-0.7645408099380019,0.00012590031393427888,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27665,0,0.0,0,0.0,1,56.44,0,0.0,0,0.0,0,0.0,2.291355497047164,2.066920739832508e-18,1.1720319602761204,5.756997382594029e-06,-1.0706675942420238,3.248093621801192e-05,0.0,56.44,56.44,0.0,0.0,0.0
SC_RS27670,0,0.0,0,0.0,1,56.44,0,0.0,0,0.0,0,0.0,2.156657344863432,1.425608294263421e-19,0.3477655277907515,0.1477280662453897,-1.7869089658828756,6.517094834982314e-14,0.0,56.44,56.44,0.0,0.0,0.0
SC_RS27675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9026933553659257,0.0003892285242692644,1.4149251587994744,7.026182677448472e-09,0.4906333779400554,0.043110513940122,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27680,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9571493846623425,4.045850414099635e-27,1.2411200276877594,7.180871513222139e-12,-0.6983024418635242,0.0001168542819012871,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.362903188279048,5.610540994824862e-34,-1.3667273786461285,2.2599842811199033e-15,0.974104866655919,1.3667091225619384e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27690,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.6590632736887567,1.2086221018544517e-08,0.2150563950291758,0.3696928678250997,1.8886595728529372,7.437742964011934e-11,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3125472650697045,0.3145144159639987,2.34737041105582,1.2420595799289855e-17,2.006480893080474,5.459526832373968e-13,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS27700,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.7541813554997482,0.0404262109431398,0.9073429504675552,0.0045981744329998,1.7224299708906392,1.931149800897034e-06,0.0,0.0,0.0,0.0,0.0,0.0
