gene_id,old_locus_tag,log2FC_T2_vs_T1,padj_T2_vs_T1,6mA_change_T2_vs_T1,comparison,mod_type,4mC_change_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,6mA_change_T3_vs_T1,4mC_change_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,6mA_change_T3_vs_T2,4mC_change_T3_vs_T2
SC_RS14510,SCO2492,,,,T3_vs_T2,6mA,,,,,,1.3437496314980713,2.3884378151357954e-06,-58.443333333333335,
SC_RS14730,SCO2536,,,,T3_vs_T2,6mA,,,,,,1.1320943693109773,9.600012407148813e-05,-53.27333333333333,
SC_RS15045,SCO2598,,,,T3_vs_T2,6mA,,,,,,1.137718017225002,1.1088320779031613e-07,-58.669999999999995,
SC_RS15145,SCO2615,,,,T3_vs_T2,6mA,,,,,,-1.1729862723155846,9.636041798914603e-10,56.93333333333334,
SC_RS15255,SCO2636,,,,T3_vs_T2,6mA,,,,,,4.053364293910456,4.035167468343544e-49,-58.576666666666675,
SC_RS15500,SCO2684,,,,T3_vs_T2,6mA,,,,,,2.87826877373787,6.559840929827211e-17,-54.60999999999999,
SC_RS15650,SCO2713,,,,T3_vs_T2,6mA,,,,,,1.5600218504114625,0.0001262862997482492,-66.96666666666667,
SC_RS16375,SCO2855,,,,T3_vs_T2,6mA,,,,,,-1.4820788091427757,1.459014870172192e-15,-60.12833333333333,
SC_RS16500,SCO2880,,,,T3_vs_T2,6mA,,,,,,-1.8249465926870765,4.105562194496048e-16,-59.629999999999995,
SC_RS17235,SCO3024,,,,T3_vs_T2,6mA,,,,,,-1.1956461784856214,2.2939000599494514e-12,-11.31666666666667,
SC_RS18715,SCO3322,,,,T3_vs_T2,6mA,,,,,,-2.113291225469219,3.738987715011911e-34,57.333333333333336,
SC_RS19040,SCO3383,,,,T3_vs_T2,6mA,,,,,,1.1425199842832088,1.222959616383179e-06,58.52,
SC_RS19695,SCO3515,,,,T3_vs_T2,6mA,,,,,,4.471886179938653,1.5840514843727336e-11,65.12,
SC_RS20050,SCO3583,,,,T3_vs_T2,6mA,,,,,,1.2426953759728587,0.00016248037232629675,59.22666666666667,
SC_RS20270,SCO3627,,,,T3_vs_T2,6mA,,,,,,1.1006433054668894,0.0486936827998777,-51.95666666666667,
SC_RS20360,SCO3644,,,,T3_vs_T2,6mA,,,,,,1.0328458930944255,1.890127909738432e-05,-11.209999999999987,
SC_RS21755,SCO3922,,,,T3_vs_T2,6mA,,,,,,-1.0315052357405077,5.02062796163548e-07,-67.84666666666668,
SC_RS22135,SCO4005,,,,T3_vs_T2,6mA,,,,,,2.944306837725684,2.3878723294802857e-27,-65.98666666666666,
SC_RS22225,SCO4021,,,,T3_vs_T2,6mA,,,,,,2.958234155082584,4.715384032182094e-11,-59.40666666666667,
SC_RS22235,SCO4023,,,,T3_vs_T2,6mA,,,,,,2.65253564980767,2.700643963691164e-10,-56.68333333333334,
SC_RS22470,SCO4069,,,,T3_vs_T2,6mA,,,,,,-1.3657183399979085,4.436349519156554e-12,-53.31,
SC_RS22915,SCO4145,,,,T3_vs_T2,6mA,,,,,,-1.6840231077896948,5.013821460149289e-16,-57.7,
SC_RS23450,SCO4252,,,,T3_vs_T2,6mA,,,,,,-2.745204619316097,7.606523826199135e-29,57.55,
SC_RS24070,SCO4380,,,,T3_vs_T2,6mA,,,,,,1.587247169368083,1.0047550863882787e-05,-54.873333333333335,
SC_RS24180,SCO4402,,,,T3_vs_T2,6mA,,,,,,-1.4097645968152104,7.001196094298749e-12,-61.333333333333336,
SC_RS24370,SCO4441,,,,T3_vs_T2,6mA,,,,,,-1.1793556713316675,6.904607453239323e-09,66.46333333333332,
SC_RS24380,SCO4443,,,,T3_vs_T2,6mA,,,,,,-1.4992048095719197,4.728599344389068e-13,-58.3,
SC_RS24385,SCO4444,,,,T3_vs_T2,6mA,,,,,,-1.3724975041781005,2.055845951667242e-09,57.60999999999999,
SC_RS24960,SCO4561,,,,T3_vs_T2,6mA,,,,,,-1.1038040784890455,1.6650040846551295e-06,51.723333333333336,
SC_RS25055,SCO4580,,,,T3_vs_T2,6mA,,,,,,-1.6894066573890498,3.2547623350540623e-16,-58.67666666666667,
SC_RS25060,SCO4581,,,,T3_vs_T2,6mA,,,,,,-2.121089785067431,7.6807740577236035e-22,-58.67666666666667,
SC_RS25385,SCO4642,,,,T3_vs_T2,6mA,,,,,,1.709091568742732,0.0007786034972189799,-60.446666666666665,
SC_RS26200,SCO4808,,,,T3_vs_T2,6mA,,,,,,-2.5941893756693544,2.179563382590509e-22,-64.39666666666666,
SC_RS26445,SCO4857,,,,T3_vs_T2,6mA,,,,,,-1.744017424752386,6.206524433821883e-14,-64.58333333333333,
SC_RS26535,SCO4875,,,,T3_vs_T2,6mA,,,,,,-1.8918751331336243,7.602830777443335e-20,59.49333333333334,
SC_RS26675,SCO4903,,,,T3_vs_T2,6mA,,,,,,3.3393598830916,1.7318820703496767e-24,54.906666666666666,
SC_RS26890,SCO4945,,,,T3_vs_T2,6mA,,,,,,-2.478238892488811,3.759340551363e-30,12.47666666666666,
SC_RS27085,SCO4985,,,,T3_vs_T2,6mA,,,,,,1.2831918903036283,0.00020336353669725993,15.339999999999996,
SC_RS27215,SCO5010,,,,T3_vs_T2,6mA,,,,,,-1.392404972291994,2.0526996775798063e-11,15.143333333333338,
SC_RS27420,SCO5051,,,,T3_vs_T2,6mA,,,,,,3.8885978924037734,2.3950442943323464e-11,54.32333333333333,
SC_RS27625,SCO5093,,,,T3_vs_T2,6mA,,,,,,5.64406820019393,1.1621755009663098e-60,-55.620000000000005,
SC_RS27665,SCO5101,,,,T3_vs_T2,6mA,,,,,,-1.0706675942420238,3.248093621801192e-05,54.29333333333333,
SC_RS27670,SCO5102,,,,T3_vs_T2,6mA,,,,,,-1.7869089658828756,6.517094834982314e-14,54.29333333333333,
SC_RS27880,,,,,T3_vs_T2,6mA,,,,,,-1.7066956130048716,6.706783522409928e-14,-56.51333333333333,
SC_RS27920,SCO5151,,,,T3_vs_T2,6mA,,,,,,-1.5152753099390095,3.648163967116632e-11,-61.41777777777778,
SC_RS28320,SCO5228,,,,T3_vs_T2,6mA,,,,,,-1.1269733905102384,7.115108424212368e-08,54.54,
SC_RS28490,SCO5262,,,,T3_vs_T2,6mA,,,,,,-2.177122631189827,8.036567502224537e-25,-59.10333333333333,
SC_RS28555,SCO5274,,,,T3_vs_T2,6mA,,,,,,1.4067259141026014,1.803877977679941e-07,-69.36,
SC_RS28745,SCO5313,,,,T3_vs_T2,6mA,,,,,,-1.8165020434633907,9.473640346349771e-25,-56.63999999999999,
SC_RS29185,SCO5401,,,,T3_vs_T2,6mA,,,,,,1.585254521398635,1.3041082773517267e-05,53.333333333333336,
SC_RS29900,SCO5543,,,,T3_vs_T2,6mA,,,,,,-1.6293476945141765,3.3861401464450088e-12,56.81,
SC_RS29935,SCOt56,,,,T3_vs_T2,6mA,,,,,,-2.28924672161179,9.071027637261983e-12,62.47,
SC_RS29940,SCOt57,,,,T3_vs_T2,6mA,,,,,,-1.2277313042231148,0.0014402783987916,62.47,
SC_RS29945,SCOt58,,,,T3_vs_T2,6mA,,,,,,-2.560866638594721,9.67408768844194e-07,62.47,
SC_RS30775,SCO5712,,,,T3_vs_T2,6mA,,,,,,1.5819926391696535,1.8332271824896156e-05,-65.74,
SC_RS31095,SCO5772,,,,T3_vs_T2,6mA,,,,,,-3.9001654664930783,1.4838785278878749e-55,-13.930000000000007,
SC_RS31100,,,,,T3_vs_T2,6mA,,,,,,-1.210597294683221,0.0039267773309046,-13.930000000000007,
SC_RS32180,SCO5987,,,,T3_vs_T2,6mA,,,,,,2.365564304859458,7.579294063194432e-10,-56.20666666666667,
SC_RS32185,SCO5988,,,,T3_vs_T2,6mA,,,,,,2.344272277750834,5.1658159349661496e-05,-56.20666666666667,
SC_RS32440,SCO6040,,,,T3_vs_T2,6mA,,,,,,1.2976462228519257,1.351849191836534e-06,54.85333333333333,
SC_RS32445,SCO6041,,,,T3_vs_T2,6mA,,,,,,1.7862310150279836,2.884691577195933e-11,54.85333333333333,
SC_RS33075,SCO6165,,,,T3_vs_T2,6mA,,,,,,2.654344788259696,0.000378693565432415,-55.45333333333334,
SC_RS33170,SCO6184,,,,T3_vs_T2,6mA,,,,,,2.135805457690117,5.111547055056999e-07,-54.69,
SC_RS33190,,,,,T3_vs_T2,6mA,,,,,,3.5539494455119054,3.6956525054513084e-08,-56.85333333333333,
SC_RS33200,SCO6190,,,,T3_vs_T2,6mA,,,,,,3.297632220518512,9.687848900137451e-09,-54.153333333333336,
SC_RS34185,SCO6394,,,,T3_vs_T2,6mA,,,,,,-1.2233185426763595,2.39471277316618e-14,-53.79333333333333,
SC_RS34310,SCO6423,,,,T3_vs_T2,6mA,,,,,,-1.460011495078535,3.8262851878549824e-11,-58.21666666666666,
SC_RS35025,SCO6566,,,,T3_vs_T2,6mA,,,,,,2.850715617802922,3.2476379693788694e-37,10.556666666666672,
SC_RS35070,SCO6575,,,,T3_vs_T2,6mA,,,,,,2.773685583945652,3.813915527513224e-09,-53.370000000000005,
SC_RS35090,SCO6579,,,,T3_vs_T2,6mA,,,,,,3.0711546074209712,1.0225103496842049e-29,-64.07666666666667,
SC_RS35270,SCO6614,,,,T3_vs_T2,6mA,,,,,,-1.2019391199950782,1.0917342187886494e-11,58.394999999999996,
SC_RS35605,SCO6684,,,,T3_vs_T2,6mA,,,,,,2.096297914281735,6.230994288030032e-15,-58.16,
SC_RS35890,SCO6741,,,,T3_vs_T2,6mA,,,,,,2.1345082875696058,5.233143204308377e-10,-65.0,
SC_RS36175,SCO6799,,,,T3_vs_T2,6mA,,,,,,-1.2974867024985182,2.121638515921061e-09,-10.47666666666666,
SC_RS36715,SCO6903,,,,T3_vs_T2,6mA,,,,,,3.8662598329951257,3.6009825901026385e-07,-53.54,
SC_RS37320,SCO7019,,,,T3_vs_T2,6mA,,,,,,2.236787827328617,1.3456563394651252e-10,-56.26666666666667,
SC_RS37675,SCO7089,,,,T3_vs_T2,6mA,,,,,,2.242975511519141,1.1423066406963477e-07,55.29333333333333,
SC_RS37735,SCO7102,,,,T3_vs_T2,6mA,,,,,,-1.0619980243611007,1.8996569431667615e-06,54.47,
SC_RS38200,SCO7196,,,,T3_vs_T2,6mA,,,,,,1.3698911843902954,0.00033900179427213115,-56.46333333333333,
SC_RS38395,SCO7236,,,,T3_vs_T2,6mA,,,,,,1.435245812664267,3.954132705012138e-06,-68.92666666666666,
SC_RS38670,SCO7291,,,,T3_vs_T2,6mA,,,,,,1.33137565229572,2.0718248124656532e-08,-56.50666666666666,
SC_RS38930,SCO7343,,,,T3_vs_T2,6mA,,,,,,-1.045192419889911,1.1070702121772165e-05,14.383333333333326,
SC_RS39180,SCO7395,,,,T3_vs_T2,6mA,,,,,,1.535336597814521,1.6235439414445283e-05,-72.8,
SC_RS39185,SCO7396,,,,T3_vs_T2,6mA,,,,,,2.2537644466563274,8.018516019697858e-06,63.89000000000001,
SC_RS40045,SCO7569,,,,T3_vs_T2,6mA,,,,,,1.710446930327289,3.773196236518428e-05,-64.80333333333333,
SC_RS40350,SCO7631,,,,T3_vs_T2,6mA,,,,,,-4.022970907321084,1.5965917401860564e-61,-64.07,
SC_RS40355,SCO7632,,,,T3_vs_T2,6mA,,,,,,-2.6330366753740972,8.813577524834503e-35,-64.07,
SC_RS40670,SCO7697,,,,T3_vs_T2,6mA,,,,,,-3.5099887628965285,9.834818988177903e-48,58.75,
SC_RS41220,SCO7814,,,,T3_vs_T2,6mA,,,,,,2.4292375536293394,7.6032420127528436e-06,57.27333333333333,
SC_RS02090,SCO0005,,,,T3_vs_T2,4mC,,,,,,-2.1587889055421576,2.5901919498219063e-11,,-90.79333333333334
SC_RS02650,SCO0138,,,,T3_vs_T2,4mC,,,,,,2.061782769724094,6.62113508830061e-05,,-92.96666666666664
SC_RS03745,,,,,T3_vs_T2,4mC,,,,,,2.3774676496135494,1.6310411816480434e-05,,-89.52333333333333
SC_RS03785,SCO0375,,,,T3_vs_T2,4mC,,,,,,1.310348258229728,8.284801978464451e-09,,-67.09666666666668
SC_RS04810,SCO0577,,,,T3_vs_T2,4mC,,,,,,1.5045266591499868,0.0010802617810044,,-94.53333333333336
SC_RS04840,SCO0583,,,,T3_vs_T2,4mC,,,,,,-1.4200213255006993,5.283605156211216e-14,,-80.08333333333333
SC_RS04900,SCO0595,,,,T3_vs_T2,4mC,,,,,,1.0428525058583429,0.0228110549435756,,-95.24
SC_RS05315,SCO0679,,,,T3_vs_T2,4mC,,,,,,1.123379497862968,0.0014945323733726,,-93.73333333333332
SC_RS05430,SCO0701,,,,T3_vs_T2,4mC,,,,,,-1.0942557468436611,2.2439094685926095e-06,,-97.91666666666669
SC_RS05450,SCO0705,,,,T3_vs_T2,4mC,,,,,,-1.027221155163064,7.569466549030354e-06,,-79.39666666666666
SC_RS05850,SCO0784,,,,T3_vs_T2,4mC,,,,,,1.0928855610740864,0.0002275845201850772,,-60.693333333333335
SC_RS06075,SCO0829,,,,T3_vs_T2,4mC,,,,,,2.086258763928883,3.099445852313853e-06,,-90.5
SC_RS06390,SCO0890,,,,T3_vs_T2,4mC,,,,,,1.3690869886274224,0.00043278699054392927,,-78.77666666666666
SC_RS06510,SCO0912,,,,T3_vs_T2,4mC,,,,,,-2.5424657343394443,1.2513800363505396e-37,,-96.49333333333334
SC_RS06535,SCO0917,,,,T3_vs_T2,4mC,,,,,,-1.0429914074285394,1.9291020452184544e-05,,-89.13999999999999
SC_RS06995,SCO1007,,,,T3_vs_T2,4mC,,,,,,1.0371128815645625,0.0037236807977836,,-87.99333333333334
SC_RS07000,SCO1008,,,,T3_vs_T2,4mC,,,,,,-1.4743243438897244,6.999704350951624e-11,,-87.99333333333334
SC_RS07215,SCO1052,,,,T3_vs_T2,4mC,,,,,,1.8953912744782015,0.0001459126441753963,,-94.10333333333334
SC_RS07245,SCO1058,,,,T3_vs_T2,4mC,,,,,,1.9970093745687567,9.206320280437784e-05,,-91.95
SC_RS07280,SCO1065,,,,T3_vs_T2,4mC,,,,,,3.119530426022321,1.2622295874289048e-08,,-83.30333333333333
SC_RS07285,SCO1066,,,,T3_vs_T2,4mC,,,,,,1.133326143745732,0.0015970509501359,,-83.30333333333333
SC_RS07565,SCO1123,,,,T3_vs_T2,4mC,,,,,,-1.1929562083829506,5.106624493895285e-09,,-76.75
SC_RS08365,SCO1281,,,,T3_vs_T2,4mC,,,,,,2.8630773042228004,1.2666322221045582e-06,,-85.77
SC_RS08615,SCO1330,,,,T3_vs_T2,4mC,,,,,,1.0053113346963416,0.0063037648302918,,-84.52333333333333
SC_RS09425,SCO1490,,,,T3_vs_T2,4mC,,,,,,-1.2587186285619016,2.086282875654953e-07,,-70.79666666666667
SC_RS09630,SCO1532,,,,T3_vs_T2,4mC,,,,,,2.301476222601129,6.308020888714727e-23,,-92.33333333333331
SC_RS10070,SCO1612,,,,T3_vs_T2,4mC,,,,,,1.6638005569836236,7.607620394214296e-07,,-91.09
SC_RS10200,SCO1638,,,,T3_vs_T2,4mC,,,,,,-1.7240178636980628,1.519790742996618e-13,,-81.42
SC_RS10995,SCO1794,,,,T3_vs_T2,4mC,,,,,,-1.7366736953499544,1.4530627638948618e-13,,-53.88666666666666
SC_RS11300,SCO1854,,,,T3_vs_T2,4mC,,,,,,-2.059230309988233,8.970638535648754e-28,,-93.57
SC_RS11305,SCO1855,,,,T3_vs_T2,4mC,,,,,,-2.1778046817038628,1.3123898947520843e-37,,-93.57
SC_RS11430,SCO1880,,,,T3_vs_T2,4mC,,,,,,3.868047962268409,1.4454004095016156e-10,,-85.78333333333335
SC_RS11705,SCO1934,,,,T3_vs_T2,4mC,,,,,,-1.2179040543454152,9.513858901663033e-08,,-63.346666666666664
SC_RS11710,SCO1935,,,,T3_vs_T2,4mC,,,,,,-2.3100431430020976,8.823958500635553e-22,,-72.30666666666667
SC_RS11755,SCO1944,,,,T3_vs_T2,4mC,,,,,,-1.6424335754251147,4.2438080645573104e-19,,-83.69666666666666
SC_RS11760,SCO1945,,,,T3_vs_T2,4mC,,,,,,-1.761073019664451,8.813661277419203e-13,,-79.14999999999999
SC_RS12015,SCO1997,,,,T3_vs_T2,4mC,,,,,,-1.2797591934234167,3.571395731522053e-07,,-77.13666666666667
SC_RS12210,SCO2035,,,,T3_vs_T2,4mC,,,,,,-2.2663815071123525,5.8586550441638346e-18,,-93.76666666666668
SC_RS12265,SCO2046,,,,T3_vs_T2,4mC,,,,,,-1.391964449755613,8.089687004966798e-16,,-93.02333333333333
SC_RS12310,SCO2054,,,,T3_vs_T2,4mC,,,,,,-1.1244708941254988,2.5477812871105972e-08,,-85.55666666666667
SC_RS12315,SCO2055,,,,T3_vs_T2,4mC,,,,,,2.6722335543702784,7.045442835624529e-20,,-85.55666666666667
SC_RS12380,SCO2068,,,,T3_vs_T2,4mC,,,,,,-2.9015448214064423,3.9249873253852475e-42,,-79.73
SC_RS12425,SCO2077,,,,T3_vs_T2,4mC,,,,,,-1.2119174612051105,2.647675454897581e-07,,80.64
SC_RS12740,SCO2139,,,,T3_vs_T2,4mC,,,,,,1.5147660761385382,0.00027381415572980903,,-91.30666666666669
SC_RS13205,SCO2235,,,,T3_vs_T2,4mC,,,,,,-1.395896361684464,1.6509112805827304e-08,,-77.45
SC_RS13210,SCO2236,,,,T3_vs_T2,4mC,,,,,,-1.1779478104129035,8.784763833908636e-08,,-77.45
SC_RS13295,SCO2254,,,,T3_vs_T2,4mC,,,,,,-1.9295813716923509,3.4107021085225393e-20,,-56.419999999999995
SC_RS13305,SCO2256,,,,T3_vs_T2,4mC,,,,,,1.497728893618931,3.7547590717773156e-12,,-57.49333333333334
SC_RS13345,SCO2264,,,,T3_vs_T2,4mC,,,,,,1.6382085922683405,1.3025416931851218e-06,,-81.66666666666667
SC_RS13410,SCO2277,,,,T3_vs_T2,4mC,,,,,,-1.9307024796387988,1.2507503525573853e-24,,-64.28666666666668
SC_RS13455,SCO2286,,,,T3_vs_T2,4mC,,,,,,-4.1706649836794085,4.7728470369742815e-57,,-71.09333333333332
SC_RS13840,SCO2361,,,,T3_vs_T2,4mC,,,,,,-1.4620190528541888,1.1164037719729935e-09,,-89.65333333333335
SC_RS14190,SCO2431,,,,T3_vs_T2,4mC,,,,,,1.831284082830845,4.03899213889875e-07,,-89.09666666666666
SC_RS14295,SCO2452,,,,T3_vs_T2,4mC,,,,,,2.744497632852834,6.090410116881321e-09,,-95.21333333333332
SC_RS14305,SCO2454,,,,T3_vs_T2,4mC,,,,,,1.1859558038836524,9.141253908964776e-05,,-67.86333333333333
SC_RS14490,SCO2488,,,,T3_vs_T2,4mC,,,,,,2.48692080769552,0.000449771296361204,,-87.18
SC_RS14505,SCO2491,,,,T3_vs_T2,4mC,,,,,,1.2485906352342773,8.020408792085732e-10,,-63.076666666666675
SC_RS14510,SCO2492,,,,T3_vs_T2,4mC,,,,,,1.3437496314980713,2.3884378151357954e-06,,-63.076666666666675
SC_RS14785,SCO2547,,,,T3_vs_T2,4mC,,,,,,-1.318751226535072,2.3944314486256258e-11,,-94.07333333333332
SC_RS15170,SCO2620,,,,T3_vs_T2,4mC,,,,,,-1.558192224112473,1.5274944542829435e-10,,-84.30666666666667
SC_RS15215,SCO2627,,,,T3_vs_T2,4mC,,,,,,-2.1159225042409826,1.6010512948130458e-18,,-71.99
SC_RS15255,SCO2636,,,,T3_vs_T2,4mC,,,,,,4.053364293910456,4.035167468343544e-49,,-71.82666666666667
SC_RS15275,SCO2640,,,,T3_vs_T2,4mC,,,,,,-1.437381343868127,4.027268537839461e-11,,-82.27333333333333
SC_RS15340,SCO2653,,,,T3_vs_T2,4mC,,,,,,1.1363767451700186,0.0025888708903656,,-92.2
SC_RS15500,SCO2684,,,,T3_vs_T2,4mC,,,,,,2.87826877373787,6.559840929827211e-17,,-85.71833333333333
SC_RS15835,SCO2750,,,,T3_vs_T2,4mC,,,,,,1.0592580983180155,0.0007967026875578882,,-74.20666666666666
SC_RS15840,SCO2751,,,,T3_vs_T2,4mC,,,,,,1.8420257765770909,8.952333737770116e-06,,-62.083333333333336
SC_RS16000,SCO2783,,,,T3_vs_T2,4mC,,,,,,-2.408665726608874,6.367323437862054e-15,,-91.79
SC_RS16425,,,,,T3_vs_T2,4mC,,,,,,-1.1858354088374792,3.6809556770085145e-07,,-86.72000000000001
SC_RS16525,SCO2885,,,,T3_vs_T2,4mC,,,,,,-1.4235960142036697,6.695875342237763e-10,,-91.91333333333334
SC_RS16665,SCO2913,,,,T3_vs_T2,4mC,,,,,,-3.252946549914556,1.1263073072968345e-78,,-85.27666666666666
SC_RS16765,SCO2933,,,,T3_vs_T2,4mC,,,,,,1.3315641027105714,1.5032211790549e-05,,-85.03
SC_RS16825,SCO2944,,,,T3_vs_T2,4mC,,,,,,1.2619139663476049,0.00023340052935826312,,-84.58333333333333
SC_RS16920,SCO2964,,,,T3_vs_T2,4mC,,,,,,2.6002006672414266,2.5989121021799087e-10,,-66.90333333333334
SC_RS17210,SCOr09,,,,T3_vs_T2,4mC,,,,,,-1.3073523493811343,4.966188972693392e-05,,78.31
SC_RS17235,SCO3024,,,,T3_vs_T2,4mC,,,,,,-1.1956461784856214,2.2939000599494514e-12,,-87.10333333333334
SC_RS17665,SCO3108,,,,T3_vs_T2,4mC,,,,,,1.3577925286494896,0.00012899675855153477,,-90.85
SC_RS17905,SCO3159,,,,T3_vs_T2,4mC,,,,,,-1.917526368667958,2.5045852272638897e-25,,-73.14666666666666
SC_RS17970,SCO3172,,,,T3_vs_T2,4mC,,,,,,2.776796680935037,2.1076355446042923e-10,,-74.61333333333333
SC_RS18605,SCO3299,,,,T3_vs_T2,4mC,,,,,,1.0931481151550266,9.60595736663115e-08,,-79.26
SC_RS18855,SCO3347,,,,T3_vs_T2,4mC,,,,,,-1.8421611024877456,3.4581465606692484e-26,,-67.68
SC_RS19910,SCO3555,,,,T3_vs_T2,4mC,,,,,,2.23079244058392,4.677016164177458e-05,,-87.89
SC_RS20360,SCO3644,,,,T3_vs_T2,4mC,,,,,,1.0328458930944255,1.890127909738432e-05,,-96.96999999999998
SC_RS20720,SCO3717,,,,T3_vs_T2,4mC,,,,,,1.5935750070294077,1.5244910300621325e-07,,-72.12333333333333
SC_RS20855,SCO3746,,,,T3_vs_T2,4mC,,,,,,1.3394155028997523,0.000671281292212322,,-69.11000000000001
SC_RS20860,SCO3747,,,,T3_vs_T2,4mC,,,,,,1.989120185804453,4.2519800367019223e-10,,-69.11000000000001
SC_RS20895,SCO3754,,,,T3_vs_T2,4mC,,,,,,2.5033501064452337,7.971684505847202e-15,,-64.78666666666668
SC_RS20925,SCO3760,,,,T3_vs_T2,4mC,,,,,,1.068355612843818,9.549464670559724e-05,,-65.40666666666668
SC_RS20985,SCO3773,,,,T3_vs_T2,4mC,,,,,,1.7294039558261791,1.6879534495523438e-06,,-83.20666666666666
SC_RS21280,SCO3830,,,,T3_vs_T2,4mC,,,,,,-2.661453449255357,3.473835904872947e-44,,-73.20333333333333
SC_RS21345,SCOt31,,,,T3_vs_T2,4mC,,,,,,1.6527488470706522,0.0012365564184957,,-73.55
SC_RS21590,SCO3889,,,,T3_vs_T2,4mC,,,,,,-1.6083622705175602,5.6971434140190756e-11,,-77.96666666666667
SC_RS22390,SCO4053,,,,T3_vs_T2,4mC,,,,,,2.190134534695396,3.532919133910222e-13,,-87.91666666666667
SC_RS22805,SCO4124,,,,T3_vs_T2,4mC,,,,,,2.0746980278382963,1.918700988662622e-09,,-88.89
SC_RS22975,SCO4157,,,,T3_vs_T2,4mC,,,,,,2.046495439154399,5.531719551520384e-08,,-54.54666666666666
SC_RS23015,SCO4165,,,,T3_vs_T2,4mC,,,,,,-3.3700061878881455,1.1718027841124668e-33,,-79.87
SC_RS23405,SCO4243,,,,T3_vs_T2,4mC,,,,,,-2.436797222987476,2.5167311683048075e-41,,-71.82666666666667
SC_RS23580,SCO4279,,,,T3_vs_T2,4mC,,,,,,1.2578536675507386,1.114188557136313e-06,,-86.90333333333332
SC_RS23655,SCO4294,,,,T3_vs_T2,4mC,,,,,,-2.8335211324853007,1.0595372613126223e-24,,-74.66333333333334
SC_RS23725,SCO4308,,,,T3_vs_T2,4mC,,,,,,1.6186437990952558,3.2573568255504833e-13,,-78.68666666666667
SC_RS23840,SCO4332,,,,T3_vs_T2,4mC,,,,,,1.1611359666512753,1.6818902774998044e-06,,-78.64999999999999
SC_RS24000,SCO4366,,,,T3_vs_T2,4mC,,,,,,-1.728045623364508,3.883673842102363e-12,,-71.15333333333334
SC_RS24060,SCO4378,,,,T3_vs_T2,4mC,,,,,,2.2599544149369573,4.45274410291421e-06,,-80.72666666666667
SC_RS24175,SCO4401,,,,T3_vs_T2,4mC,,,,,,-2.34647515363383,1.5071941548093915e-41,,-82.03666666666666
SC_RS24370,SCO4441,,,,T3_vs_T2,4mC,,,,,,-1.1793556713316675,6.904607453239323e-09,,-64.69
SC_RS24385,SCO4444,,,,T3_vs_T2,4mC,,,,,,-1.3724975041781005,2.055845951667242e-09,,-56.43333333333334
SC_RS24725,SCO4514,,,,T3_vs_T2,4mC,,,,,,-1.1037595939396088,1.3479063701346156e-07,,-58.20333333333334
SC_RS24815,SCO4532,,,,T3_vs_T2,4mC,,,,,,1.5742862431397242,4.393661712716259e-05,,-76.93
SC_RS25030,SCO4575,,,,T3_vs_T2,4mC,,,,,,1.7739493494541525,6.821602155692059e-14,,-83.54
SC_RS25085,SCO4586,,,,T3_vs_T2,4mC,,,,,,-1.81591339552257,1.7494898167426614e-20,,-83.27
SC_RS25120,SCO4593,,,,T3_vs_T2,4mC,,,,,,-1.1491750921800317,3.1966456144702916e-08,,-80.97
SC_RS25360,SCO4637,,,,T3_vs_T2,4mC,,,,,,-1.0016063087726186,7.364875088057852e-05,,-91.92666666666666
SC_RS25935,SCO4755,,,,T3_vs_T2,4mC,,,,,,1.219284039350528,0.0006459791003262601,,-59.583333333333336
SC_RS26030,SCO4774,,,,T3_vs_T2,4mC,,,,,,-1.1829305204987035,7.161064905906907e-13,,-88.25666666666666
SC_RS26245,SCO4816,,,,T3_vs_T2,4mC,,,,,,2.6842028203594053,1.937723054826807e-12,,-76.16333333333334
SC_RS26295,SCO4827,,,,T3_vs_T2,4mC,,,,,,-1.0751874900832876,5.308247876518284e-05,,-94.48666666666666
SC_RS26435,SCO4855,,,,T3_vs_T2,4mC,,,,,,-1.6471730124534942,1.1765510448279725e-12,,-82.35666666666667
SC_RS26720,SCO4912,,,,T3_vs_T2,4mC,,,,,,-1.6117724319715696,2.5534109559960757e-14,,-90.72
SC_RS26845,SCO4936,,,,T3_vs_T2,4mC,,,,,,1.309692779356977,0.000373841357851747,,-92.76666666666668
SC_RS27075,SCO4983,,,,T3_vs_T2,4mC,,,,,,1.7042438964025477,4.251529626737587e-09,,-82.52333333333333
SC_RS27220,SCO5011,,,,T3_vs_T2,4mC,,,,,,-1.295857911372271,1.227718623727821e-10,,-68.69
SC_RS27255,SCO5018,,,,T3_vs_T2,4mC,,,,,,1.056638995811592,0.0029870630565006,,-80.92666666666666
SC_RS27325,SCO5032,,,,T3_vs_T2,4mC,,,,,,-2.1144956974756717,1.114860048186509e-16,,-69.65666666666667
SC_RS27535,SCO5075,,,,T3_vs_T2,4mC,,,,,,7.846546805273743,3.68066066794961e-192,,-87.3
SC_RS27810,SCO5130,,,,T3_vs_T2,4mC,,,,,,1.0963869255228111,0.0028646467480969,,-63.653333333333336
SC_RS27920,SCO5151,,,,T3_vs_T2,4mC,,,,,,-1.5152753099390095,3.648163967116632e-11,,-73.69166666666666
SC_RS28275,SCO5219,,,,T3_vs_T2,4mC,,,,,,-1.4286952752234523,2.1714928750162924e-11,,-70.3
