gene_id	in_2v1	in_3v1	in_3v2	overlap_count	category
SC_RS22945	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS22955	FALSE	TRUE	FALSE	1	3v1 only
SC_RS22980	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS22995	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23005	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23025	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23055	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23065	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23070	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23090	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23095	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23110	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23120	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23135	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23140	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23210	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23240	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23255	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23295	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23305	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23350	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23355	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23390	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23500	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23505	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23515	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23520	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23555	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23585	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23595	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23665	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23675	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23695	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23710	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23730	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23740	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23770	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23850	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23900	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23925	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS23945	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23955	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23965	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23970	FALSE	TRUE	FALSE	1	3v1 only
SC_RS23975	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24060	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24065	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24070	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24075	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24080	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24090	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24100	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24115	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24150	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24155	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24180	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24185	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24205	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24240	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24255	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24260	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24310	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24315	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24320	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24360	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24365	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24395	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24420	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24440	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24550	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24575	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24650	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24655	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24660	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24845	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24865	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24885	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24905	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24910	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24920	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24925	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24930	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS24940	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24950	FALSE	TRUE	FALSE	1	3v1 only
SC_RS24980	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25040	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25045	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25075	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25080	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25150	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25155	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25165	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25170	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25200	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25210	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25225	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25235	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25245	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25250	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25255	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25260	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25265	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25270	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25310	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25315	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25325	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25330	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25355	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25365	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25375	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25450	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25455	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25490	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25505	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25610	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25625	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25630	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25770	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25820	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25910	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25915	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25920	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25965	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25970	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25980	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS25990	FALSE	TRUE	FALSE	1	3v1 only
SC_RS25995	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26010	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26070	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26075	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26110	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26120	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26140	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26150	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26160	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26200	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26205	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26260	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26340	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26355	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26375	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26395	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26435	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26440	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26445	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26450	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26675	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26705	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26765	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26775	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26805	FALSE	TRUE	FALSE	1	3v1 only
SC_RS26835	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26845	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26850	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26925	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26950	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26955	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26960	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS26995	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27015	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27025	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27055	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27075	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27260	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27320	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27360	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27385	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27395	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27435	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27450	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27455	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27470	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27490	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27500	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27510	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27515	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27565	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27570	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27605	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27610	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27615	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27620	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27625	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27630	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27650	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27675	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27695	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27705	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27750	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27755	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27790	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27795	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27800	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27810	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27830	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27835	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27870	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27875	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27880	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27890	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27920	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27925	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS27930	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27935	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27945	FALSE	TRUE	FALSE	1	3v1 only
SC_RS27980	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28000	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28090	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28095	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28130	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28185	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28190	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28215	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28220	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28285	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28300	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28305	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28310	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28315	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28335	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28380	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28385	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28390	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28415	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28475	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28525	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28590	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28630	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28635	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28640	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28645	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28650	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28655	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28685	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28690	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28695	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28710	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28720	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28740	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28745	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28780	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28800	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28815	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28845	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28855	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28880	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28900	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28910	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28920	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28925	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28950	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28955	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28960	FALSE	TRUE	FALSE	1	3v1 only
SC_RS28965	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS28970	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29005	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29070	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29090	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29110	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29115	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29120	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29140	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29165	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29275	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29295	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29305	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29310	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29315	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29320	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29420	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29425	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29430	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29435	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29445	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29450	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29465	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29495	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29535	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29540	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29560	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29565	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29570	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29575	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29580	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29585	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29645	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29665	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29685	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29690	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29695	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29700	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29705	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29760	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29800	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29815	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29825	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29830	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29835	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29840	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29855	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29860	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29865	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29870	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29875	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29890	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29895	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29900	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29945	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS29950	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29955	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29960	FALSE	TRUE	FALSE	1	3v1 only
SC_RS29970	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30000	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30005	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30010	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30020	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30055	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30060	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30120	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30140	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30150	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30160	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30205	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30240	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30280	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30290	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30305	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30310	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30315	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30320	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30355	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30360	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30365	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30375	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30380	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30385	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30390	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30395	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30440	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30535	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30580	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30605	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30630	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30640	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30645	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30650	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30655	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30660	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30665	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30670	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30685	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30690	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30695	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30710	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30750	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30755	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30770	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30780	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30785	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30790	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30795	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30800	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30805	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30810	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30815	FALSE	TRUE	FALSE	1	3v1 only
SC_RS30930	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS30940	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31085	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31100	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31105	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31175	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31195	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31200	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31205	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31230	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31250	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31260	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31265	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31305	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31355	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31425	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31440	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31445	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31460	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31465	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31475	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31520	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31540	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31545	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31575	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31585	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31590	FALSE	TRUE	TRUE	2	3v1 & 3v2 only
SC_RS31595	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31620	FALSE	TRUE	FALSE	1	3v1 only
SC_RS31625	FALSE	TRUE	FALSE	1	3v1 only
