methylation_type	bin_center_bp	observed_density	random_mean	random_ci_lo	random_ci_hi	obs_over_random	n_valid_centers
All_6mA_T1	1575	0.20950216603934382	0.22296993148496558	0.2055451027725514	0.24211899605949802	0.9395982886305463	56324
All_6mA_T1	1625	0.21340813862651803	0.22285988142994045	0.20341510170755084	0.24069899534949765	0.9575888547423744	56324
All_6mA_T1	1675	0.2343583552304524	0.2226575313287656	0.2055451027725514	0.24069899534949765	1.0525507663354532	56324
All_6mA_T1	1725	0.22050990696683476	0.2230196315098157	0.2048351024175512	0.24175512087756043	0.9887466205284691	56324
All_6mA_T1	1775	0.20311057453305875	0.22313607156803558	0.20696510348255173	0.24176399588199793	0.9102543264553669	56324
All_6mA_T1	1825	0.22761167530715148	0.2228510064255031	0.2048351024175512	0.24105399552699774	1.021362563974957	56324
All_6mA_T1	1875	0.21766919963070805	0.22271184635592342	0.20411622705811353	0.24140899570449784	0.9773579771003446	56324
All_6mA_T1	1925	0.2293871173922307	0.2233529766764883	0.20447122723561362	0.2424739962369981	1.0270161643042817	56324
All_6mA_T1	1975	0.22548114480505646	0.22738471369235674	0.2083851041925521	0.24672512336256167	0.9916284219093296	56324
All_T1	-1975	0.44421560968681206	0.4517934608967311	0.4252902126451063	0.4785757392878696	0.9832271782002371	56324
All_T1	-1925	0.4253959235849727	0.4516287408143701	0.42422521211260605	0.479977989988995	0.941915084540247	56324
All_T1	-1875	0.4253959235849727	0.4521555610777807	0.426346338173169	0.478194114097057	0.9408176304875641	56324
All_T1	-1825	0.46374547262268306	0.45181227590613826	0.4256452128226064	0.4789129894564947	1.0264118470278658	56324
All_T1	-1775	0.48292024714153825	0.45109269054634504	0.4256452128226064	0.4782029891014945	1.0705565779765684	56324
All_T1	-1725	0.42681627725303606	0.4523685611842806	0.42706521353260674	0.4781852390926195	0.9435144567421976	56324
All_T1	-1675	0.4445706981038279	0.4522769711384859	0.4245802122901061	0.48104299052149524	0.9829611642280623	56324
All_T1	-1625	0.474753213550174	0.45257978628989337	0.42918633959316976	0.47783023891511944	1.0489934105145335	56324
All_T1	-1575	0.44528087493785956	0.45119031559515793	0.4256452128226064	0.47712911356455673	0.9869025543034909	56324
All_T1	-1525	0.45451317378027134	0.4518232809116409	0.426346338173169	0.4806702403351201	1.0059534180337122	56324
All_T1	-1475	0.4591293232014772	0.4515747807873901	0.42493521246760624	0.47996023998012	1.0167293275344442	56324
All_T1	-1425	0.4410198139336695	0.4524487912243954	0.42420746210373106	0.48032411516205753	0.9747397329545354	56324
All_T1	-1375	0.46552091470776225	0.4519539209769608	0.4260002130001065	0.47783023891511944	1.0300185330873433	56324
All_T1	-1325	0.459484411618493	0.45168980084490057	0.4249263374631687	0.47996023998012	1.0172565569534942	56324
All_T1	-1275	0.4484766706910021	0.45198480599240326	0.4249263374631687	0.478194114097057	0.9922383778063103	56324
All_T1	-1225	0.44634614018890706	0.4514860307430155	0.4256452128226064	0.4796052398026199	0.9886156155359898	56324
All_T1	-1175	0.43107733825722605	0.4518445809222901	0.42599133799566896	0.4774929887464944	0.9540389692786077	56324
All_T1	-1125	0.45593352744833465	0.4517075508537761	0.42422521211260605	0.4785402392701196	1.009355558893295	56324
All_T1	-1075	0.48043462822242744	0.45127516063758	0.42387021193510593	0.4782029891014945	1.064615715927395	56324
All_T1	-1025	0.4889567502308075	0.4515474457737233	0.4260002130001065	0.4792502396251198	1.0828468963942064	56324
All_T1	-975	0.4523826432781763	0.4517224608612299	0.4252813376406688	0.478194114097057	1.0014614779519435	56324
All_T1	-925	0.4917974575669342	0.4511338705669359	0.4256363378181689	0.4781852390926195	1.0901364088422285	56324
All_T1	-875	0.46445564945671475	0.45217863608931763	0.4252902126451063	0.47996023998012	1.0271508036593133	56324
All_T1	-825	0.48007953980541157	0.451690510845256	0.4245802122901061	0.47784798892399444	1.0628506206761588	56324
All_T1	-775	0.42326539308287764	0.4518115659057837	0.42316021158010575	0.47996911498455747	0.9368184106449838	56324
All_T1	-725	0.4261061004190044	0.4517025808512911	0.4252902126451063	0.47961411480705735	0.9433333314499844	56324
All_T1	-675	0.43924437184859033	0.45188931094465545	0.4256452128226064	0.4774752387376194	0.9720176184968141	56324
All_T1	-625	0.4438605212697962	0.4521800560900276	0.4252902126451063	0.4781852390926195	0.981601278720318	56324
All_T1	-575	0.4715574177970315	0.45260144130072044	0.4249263374631687	0.4796052398026199	1.0418822716114953	56324
All_T1	-525	0.42859171933811524	0.45090063545031756	0.42316021158010575	0.4785668642834321	0.9505236534210642	56324
All_T1	-475	0.47404303671614234	0.4514622457311232	0.42599133799566896	0.47892186446093216	1.0500170085063272	56324
All_T1	-425	0.4584191463674455	0.45210231105115534	0.42422521211260605	0.4792502396251198	1.0139721367528587	56324
All_T1	-375	0.46054967686954057	0.45149384074692106	0.42421633710816853	0.47784798892399444	1.0200574964824285	56324
All_T1	-325	0.4672963567928414	0.4523742411871204	0.42635521317760655	0.47961411480705735	1.0329862185931773	56324
All_T1	-275	0.4520275548611605	0.45097696048848057	0.42422521211260605	0.4796052398026199	1.0023295965530965	56324
All_T1	-225	0.4445706981038279	0.45164897582448754	0.42633746316873156	0.48031524015762006	0.9843279225692071	56324
All_T1	-175	0.4630352957886514	0.4521892860946432	0.42493521246760624	0.4813802406901203	1.023985552129464	56324
All_T1	-125	0.44030963709963783	0.45125244062622044	0.42351521175760587	0.4785491142745571	0.9757501510431792	56324
All_T1	-75	0.4456359633548754	0.4520093010046502	0.42422521211260605	0.47996023998012	0.9858999856073554	56324
All_T1	-25	0.45522335061430297	0.45256913628456813	0.42635521317760655	0.47996911498455747	1.0058647709641118	56324
All_T1	25	0.47262268304807903	0.4517217508608756	0.42706521353260674	0.47996023998012	1.0462694836973672	56324
All_T1	75	0.45415808536325547	0.4523941211970604	0.4256363378181689	0.48033299016649506	1.0038991757044222	56324
All_T1	125	0.4413749023506853	0.451522950761475	0.4256452128226064	0.47996023998012	0.9775248447644237	56324
All_T1	175	0.46445564945671475	0.4517647058823532	0.42279633639816816	0.479977989988995	1.0280919323911648	56324
All_T1	225	0.442085079184717	0.45275622137811156	0.4256452128226064	0.478194114097057	0.9764307110768938	56324
All_T1	275	0.44741140543995456	0.4520433810216896	0.42491746245873124	0.4767652383826192	0.9897532498512287	56324
All_T1	325	0.4495419359420496	0.45190812595406293	0.4277663388831694	0.4785402392701196	0.9947640020700715	56324
All_T1	375	0.439954548682622	0.45243494621747316	0.4252813376406688	0.4806791153395576	0.972415045214363	56324
All_T1	425	0.4449257865208437	0.45157868578934346	0.422086336043168	0.48032411516205753	0.9852674639484573	56324
All_T1	475	0.4513173780271288	0.4517341758670875	0.42635521317760655	0.4792502396251198	0.999077338261692	56324
All_T1	525	0.4353383992614161	0.45205403102701636	0.42421633710816853	0.4806702403351201	0.9630229339452538	56324
All_T1	575	0.4658760031247781	0.4512368206184104	0.42350633675316834	0.4785491142745571	1.032442349199928	56324
All_T1	625	0.4424401676017329	0.45149810074905095	0.4252902126451063	0.47996911498455747	0.9799380481727594	56324
All_T1	675	0.4520275548611605	0.4520945010472506	0.4252813376406688	0.4785491142745571	0.9998519199283888	56324
All_T1	725	0.47191250621404734	0.4521999360999676	0.4252724626362313	0.4781852390926195	1.0435925981858651	56324
All_T1	775	0.4413749023506853	0.45177287088643503	0.42421633710816853	0.4792591146295573	0.9769840793774368	56324
All_T1	825	0.42894680775513105	0.4518843409421711	0.4245713372856686	0.4781852390926195	0.9492402566125312	56324
All_T1	875	0.4335629571763369	0.4522645461322729	0.4284763392381696	0.4785491142745571	0.9586490050660165	56324
All_T1	925	0.4332078687593211	0.4519596009798011	0.42599133799566896	0.47821186410593197	0.9585101584747217	56324
All_T1	975	0.4158085363255451	0.4519532109766057	0.4252635876317938	0.4788952394476197	0.9200256270489656	56324
All_T1	1025	0.44705631702293874	0.4520462210231106	0.4266924633462317	0.47996023998012	0.9889615181631687	56324
All_T1	1075	0.4229103046658618	0.4515275657637827	0.4228052114026057	0.48104299052149524	0.9366212314202494	56324
All_T1	1125	0.4523826432781763	0.45291703645851833	0.42671021335510667	0.4785402392701196	0.9988201080168664	56324
All_T1	1175	0.4672963567928414	0.4522428911214453	0.4252813376406688	0.47890411445205716	1.0332862405732182	56324
All_T1	1225	0.442085079184717	0.45118676559338244	0.4252902126451063	0.4785402392701196	0.9798272309767436	56324
All_T1	1275	0.4388892834315745	0.4516077958038979	0.42421633710816853	0.478194114097057	0.9718372612463798	56324
All_T1	1325	0.48292024714153825	0.4514352657176327	0.42493521246760624	0.4785491142745571	1.0697441777701058	56324
All_T1	1375	0.4587742347844614	0.4519471759735884	0.4252902126451063	0.47748411374205685	1.0151058777968156	56324
All_T1	1425	0.4502521127760813	0.4521640810820399	0.4256363378181689	0.4792679896339948	0.9957715166109983	56324
All_T1	1475	0.46161494212058807	0.4521328410664205	0.4256363378181689	0.4778391139195569	1.0209719361057752	56324
All_T1	1525	0.4509622896101129	0.45215911107955603	0.4270563385281692	0.47712023856011926	0.9973530966420523	56324
All_T1	1575	0.43746892976351115	0.45169690084845093	0.42421633710816853	0.4774752387376194	0.9685010655193461	56324
All_T1	1625	0.42681627725303606	0.45249636124818093	0.42741133870566933	0.4792502396251198	0.9432479767918839	56324
All_T1	1675	0.4680065336268731	0.4520661010330509	0.42351521175760587	0.47783023891511944	1.0352612871378666	56324
All_T1	1725	0.4197145089127193	0.4519674109837054	0.4256452128226064	0.4792502396251198	0.9286388768588695	56324
All_T1	1775	0.43107733825722605	0.4519872909936456	0.4256452128226064	0.4785491142745571	0.9537377418501054	56324
All_T1	1825	0.4488317591080179	0.45189321594660736	0.4245802122901061	0.4792591146295573	0.9932252648843678	56324
All_T1	1875	0.44528087493785956	0.451022755511378	0.42422521211260605	0.47890411445205716	0.9872691998278265	56324
All_T1	1925	0.4598395000355089	0.4521353260676633	0.4252902126451063	0.4792502396251198	1.0170395311396054	56324
All_T1	1975	0.4609047652865564	0.46087081543540753	0.43380134190067093	0.48671411835705913	1.000073664571528	56324
