pathway_id	pathway_name	n_query	n_pathway	enrichment	odds_ratio	pvalue	gene_list	padj
sco03010	Ribosome - Streptomyces coelicolor	22	59	0.8852630774771629	0.8157359694324675	0.8120473522176876	SC_RS04770,SC_RS04775,SC_RS12020,SC_RS14865,SC_RS17745,SC_RS19245,SC_RS19265,SC_RS19270,SC_RS21545,SC_RS21685,SC_RS21690,SC_RS25350,SC_RS25440,SC_RS25445,SC_RS25480,SC_RS25790,SC_RS25795,SC_RS25800,SC_RS25810,SC_RS30035,SC_RS30175,SC_RS30195	0.9615095575296893
sco00750	Vitamin B6 metabolism - Streptomyces coelicolor	3	10	0.712234385061172	0.5885088163528382	0.8646968093823123	SC_RS23650,SC_RS24000,SC_RS28955	0.9615095575296893
sco00660	C5-Branched dibasic acid metabolism - Streptomyces coelicolor	3	10	0.712234385061172	0.5885088163528382	0.8646968093823123	SC_RS17775,SC_RS26205,SC_RS29795	0.9615095575296893
sco00650	Butanoate metabolism - Streptomyces coelicolor	16	46	0.8257789971723732	0.7314778856526429	0.8778910859618045	SC_RS03215,SC_RS06880,SC_RS08945,SC_RS16210,SC_RS17510,SC_RS19205,SC_RS24675,SC_RS25125,SC_RS25130,SC_RS26060,SC_RS27690,SC_RS27695,SC_RS30595,SC_RS35695,SC_RS35700,SC_RS35845	0.9615095575296893
sco00760	Nicotinate and nicotinamide metabolism - Streptomyces coelicolor	7	22	0.7554001053679096	0.6404431537054964	0.8856034760459539	SC_RS03960,SC_RS10915,SC_RS14950,SC_RS16210,SC_RS16320,SC_RS19035,SC_RS26060	0.9615095575296893
sco00623	Toluene degradation - Streptomyces coelicolor	1	4	0.5935286542176432	0.45786366076221147	0.8878426252423347	SC_RS39000	0.9615095575296893
sco00450	Selenocompound metabolism - Streptomyces coelicolor	4	14	0.6783184619630209	0.5490651192778853	0.905670948676891	SC_RS08430,SC_RS21080,SC_RS32725,SC_RS32730	0.9615095575296893
sco00130	Ubiquinone and other terpenoid-quinone biosynthesis - Streptomyces coelicolor	3	11	0.6474858046010654	0.514824363519175	0.9070462861421474	SC_RS24905,SC_RS25120,SC_RS30525	0.9615095575296893
sco00625	Chloroalkane and chloroalkene degradation - Streptomyces coelicolor	3	11	0.6474858046010654	0.514824363519175	0.9070462861421474	SC_RS19355,SC_RS22400,SC_RS37920	0.9615095575296893
sco03410	Base excision repair - Streptomyces coelicolor	6	20	0.712234385061172	0.5881105990783411	0.9098870055016579	SC_RS10985,SC_RS12595,SC_RS17980,SC_RS19985,SC_RS29655,SC_RS34500	0.9615095575296893
sco00740	Riboflavin metabolism - Streptomyces coelicolor	2	8	0.5935286542176432	0.4576890034364261	0.9142004986092306	SC_RS15530,SC_RS18585	0.9615095575296893
sco02010	ABC transporters - Streptomyces coelicolor	65	175	0.8818140005519272	0.8079579085827031	0.9239484064167439	SC_RS05465,SC_RS07275,SC_RS07280,SC_RS08805,SC_RS09800,SC_RS10115,SC_RS11520,SC_RS11525,SC_RS11530,SC_RS12070,SC_RS12075,SC_RS12080,SC_RS12085,SC_RS12090,SC_RS13175,SC_RS13185,SC_RS14060,SC_RS14065,SC_RS14120,SC_RS14125,SC_RS14130,SC_RS14145,SC_RS14175,SC_RS14365,SC_RS15830,SC_RS16065,SC_RS16070,SC_RS16760,SC_RS16765,SC_RS16995,SC_RS17000,SC_RS17905,SC_RS17910,SC_RS17915,SC_RS20655,SC_RS21875,SC_RS22885,SC_RS22890,SC_RS22895,SC_RS22900,SC_RS23385,SC_RS24175,SC_RS26310,SC_RS26315,SC_RS26580,SC_RS26585,SC_RS26590,SC_RS26595,SC_RS26600,SC_RS27745,SC_RS27750,SC_RS30505,SC_RS31860,SC_RS31865,SC_RS32035,SC_RS32265,SC_RS32715,SC_RS32720,SC_RS36260,SC_RS36265,SC_RS36270,SC_RS37365,SC_RS37370,SC_RS37375,SC_RS39920	0.9615095575296893
sco00930	Caprolactam degradation - Streptomyces coelicolor	1	5	0.4748229233741146	0.343317230273752	0.9351100344685638	SC_RS19200	0.9615095575296893
sco00907	Pinene, camphor and geraniol degradation - Streptomyces coelicolor	1	5	0.4748229233741146	0.343317230273752	0.9351100344685638	SC_RS32370	0.9615095575296893
sco00523	Polyketide sugar unit biosynthesis - Streptomyces coelicolor	1	5	0.4748229233741146	0.343317230273752	0.9351100344685638	SC_RS33145	0.9615095575296893
sco00564	Glycerophospholipid metabolism - Streptomyces coelicolor	7	24	0.6924500965872505	0.5648311599567223	0.9351990251674948	SC_RS08910,SC_RS12655,SC_RS22020,SC_RS26030,SC_RS30520,SC_RS35640,SC_RS37250	0.9615095575296893
sco00220	Arginine biosynthesis - Streptomyces coelicolor	9	30	0.7122343850611719	0.5877116103141289	0.9397455763168641	SC_RS08065,SC_RS09865,SC_RS13085,SC_RS13235,SC_RS17100,SC_RS22530,SC_RS25400,SC_RS27080,SC_RS29815	0.9615095575296893
sco02060	Phosphotransferase system (PTS) - Streptomyces coelicolor	2	9	0.5275810259712385	0.39221281296023564	0.9450734967172159	SC_RS02645,SC_RS18100	0.9615095575296893
sco00975	Biosynthesis of various siderophores - Streptomyces coelicolor	1	7	0.33915923098151046	0.22877079978529255	0.9782855842953795	SC_RS12120	0.986719080711719
sco00561	Glycerolipid metabolism - Streptomyces coelicolor	4	24	0.3956857694784289	0.27388781431334625	0.9981383540414105	SC_RS12655,SC_RS26890,SC_RS35245,SC_RS37920	0.9981383540414105
