GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0051213	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS18135,SC_RS32400	0.9946689495497726
GO:0030435	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS10990,SC_RS20950	0.9946689495497726
GO:0008810	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS07890,SC_RS34925	0.9946689495497726
GO:0009098	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS14690,SC_RS29795	0.9946689495497726
GO:0015937	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12010,SC_RS25850	0.9946689495497726
GO:0004181	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS11775,SC_RS27510	0.9946689495497726
GO:0005980	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS15320,SC_RS32650	0.9946689495497726
GO:0043546	4	9	3197	7646	1.0629409515865569	1.113435640463514	0.5624913363530795	SC_RS07610,SC_RS23270,SC_RS27025,SC_RS36290	0.9946689495497726
GO:0004672	4	9	3197	7646	1.0629409515865569	1.113435640463514	0.5624913363530795	SC_RS12590,SC_RS21225,SC_RS26250,SC_RS35590	0.9946689495497726
GO:0046677	4	9	3197	7646	1.0629409515865569	1.113435640463514	0.5624913363530795	SC_RS11670,SC_RS20075,SC_RS23750,SC_RS26680	0.9946689495497726
GO:0016791	13	31	3197	7646	1.002936220448606	1.0050774706867671	0.5629006734659403	SC_RS05295,SC_RS05300,SC_RS06680,SC_RS11070,SC_RS20535,SC_RS20745,SC_RS20755,SC_RS27365,SC_RS30585,SC_RS30965,SC_RS32600,SC_RS38845,SC_RS39905	0.9946689495497726
GO:0006468	6	14	3197	7646	1.0249787747441799	1.0437950485741148	0.5698236927428639	SC_RS12590,SC_RS18840,SC_RS21225,SC_RS26250,SC_RS26715,SC_RS35590	0.9946689495497726
