GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0009396	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS19130	0.5514494303887555
GO:0006261	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS12045	0.5514494303887555
GO:0004075	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS15970	0.5514494303887555
GO:0016421	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS15970	0.5514494303887555
GO:0006886	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS33050	0.5514494303887555
GO:0016298	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS03520	0.5514494303887555
GO:0006353	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS30735	0.5514494303887555
GO:0009982	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS25815	0.5514494303887555
GO:0009451	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS25815	0.5514494303887555
GO:0019430	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS21595	0.5514494303887555
GO:0015891	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS15990	0.5514494303887555
GO:0006526	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS19005	0.5514494303887555
GO:0019213	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS35865	0.5514494303887555
GO:0001522	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS25815	0.5514494303887555
GO:0008199	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS07205	0.5514494303887555
GO:0009132	2	15	448	7646	2.275595238095238	2.478440841669541	0.21825523353335693	SC_RS10445,SC_RS31325	0.5538226550908932
GO:0140359	19	268	448	7646	1.2099713486140726	1.2360022841950553	0.22441663841789397	SC_RS10110,SC_RS10550,SC_RS13650,SC_RS14200,SC_RS15370,SC_RS16750,SC_RS16830,SC_RS17575,SC_RS18290,SC_RS19210,SC_RS20895,SC_RS24190,SC_RS27805,SC_RS27810,SC_RS29140,SC_RS29145,SC_RS31330,SC_RS35030,SC_RS35035	0.5611662595825863
GO:0045892	2	16	448	7646	2.1333705357142856	2.301089045483664	0.24038722866381984	SC_RS03185,SC_RS19010	0.5611662595825863
GO:0003676	5	58	448	7646	1.4712900246305418	1.5215724690148644	0.25154859196092677	SC_RS07710,SC_RS12045,SC_RS22605,SC_RS27995,SC_RS34390	0.5611662595825863
GO:0009002	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS19165	0.5611662595825863
GO:0003908	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS33005	0.5611662595825863
GO:0008173	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS09775	0.5611662595825863
GO:0004659	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS02875	0.5611662595825863
GO:0015450	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS33050	0.5611662595825863
GO:0036211	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS26795	0.5611662595825863
GO:0004725	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS21750	0.5611662595825863
GO:0043952	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS33050	0.5611662595825863
GO:0008408	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS12045	0.5611662595825863
GO:0005198	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS23430	0.5611662595825863
GO:0006265	1	5	448	7646	3.413392857142857	4.023489932885906	0.2606460853328827	SC_RS19850	0.5611662595825863
GO:0051537	2	17	448	7646	2.007878151260504	2.1473841554559043	0.2626147520214073	SC_RS08745,SC_RS11650	0.5611662595825863
GO:0071555	3	31	448	7646	1.6516417050691243	1.7263242375601926	0.27203156049590727	SC_RS12480,SC_RS20035,SC_RS29620	0.575233403965304
