bgc_name	gene_id	old_locus_tag	gene_name	product	bgc_role	baseMean	log2FoldChange_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4
cda	SC_RS18240	SCO3225		sensor histidine kinase	regulator	1107.610595997191	2.1995931224098624	2.165481344834267e-17	2.7250091300866304	5.104086381675095e-26	0.494241935705737	0.055013569071653	262.57303752604014	282.8622972391164	250.93415901207308	1355.363552124781	1406.2085115734626	1003.8762255044392	1264.3571032295406	2584.105582101644	1558.2148956636204
cda	SC_RS18245	SCO3226	absA2	two component system response regulator	regulator	714.5405376561552	0.948799424560244	3.8856279285358134e-05	0.5403133470339974	0.0175229390864308	-0.39908625727976	0.0866232899597614	490.28160533907914	479.58545869348137	473.29218603700616	929.7425995570898	1139.635383501863	781.2072733789192	557.6676357706722	958.9368981763496	620.515798450935
cda	SC_RS18250	SCO3227		aminotransferase-like domain-containing protein	biosynthesis	863.0300979104791	2.411549325277755	1.2236233529587368e-31	2.048421774852027	1.9262477737274794e-23	-0.3485750173909855	0.0908966598791202	257.12546413338373	224.66017846563568	248.25514663827872	1346.777538672407	1441.469507350129	1166.8350675627808	890.0561744189538	1329.1870217319106	862.9047822208315
cda	SC_RS18255	SCO3228		alpha-hydroxy acid oxidase	biosynthesis	1399.7958453730687	6.224433899575814	1.3365240605935144e-140	5.544264267390027	8.82257431965084e-112	-0.6577437816864717	0.0011464521528311	35.95398439153247	40.741483141436525	25.89711961334562	2599.108929368698	2651.6268824053254	2435.6749064903247	1347.017650494087	2029.2764883959655	1432.8651640569024
cda	SC_RS18260	SCO3229	hppD	4-hydroxyphenylpyruvate dioxygenase	biosynthesis	1492.1816747568466	8.983131614474294	1.0327728988876064e-94	8.332518371542532	1.3006163682393347e-81	-0.6207497370339974	0.006619833992371	8.716117428250296	6.984254252817689	0.8930041245981248	2742.618011358381	3036.6769562865243	2403.3319302039363	1533.2949401043325	2253.174055737824	1443.945803314955
cda	SC_RS18265	SCO3230		non-ribosomal peptide synthase/polyketide synthase	biosynthesis	6870.692452591665	4.675120296298312	5.6618588106901434e-148	5.019522124516924	3.839826199351115e-170	0.3393766794163464	0.0638542909816261	353.00275584413697	315.45548375226565	370.59671170822185	9743.898695094354	9352.62651980304	7682.700828643639	9855.232853442045	13526.689617214226	10636.028607823058
cda	SC_RS18270	SCO3231		non-ribosomal peptide synthetase	biosynthesis	5356.838820629525	5.625427363202369	2.1864221629033962e-190	5.584974806677529	6.407605899640585e-187	-0.0434453221715032	0.8324986877148436	174.3223485650059	161.80189019027648	150.9176970570831	8054.907191677319	8644.585724607574	7528.449710970094	6423.655908903306	9659.26871010437	7413.640203590691
cda	SC_RS18275	SCO3232		amino acid adenylation domain-containing protein	biosynthesis	3384.573286892879	5.547150169209117	1.249625094059957e-164	5.591366984459822	4.095539282436389e-167	0.0432722473334871	0.8392197859968651	117.667585281379	97.77955953944766	99.12345783039186	4610.689223924935	5266.582329202918	4963.402899334216	4172.0291707394645	6340.123797168235	4793.761559014924
cda	SC_RS18280	SCO3233		alpha/beta fold hydrolase	biosynthesis	826.2429566789392	6.585460198352837	1.5504478801806883e-79	6.804819386925363	7.154028463785757e-85	0.2078923133305376	0.4192160048819847	17.432234856500592	13.96850850563538	4.465020622990624	1049.9467878903283	1307.477723398796	1062.3423749452184	1068.183832608751	1726.7417266706252	1185.628400611608
cda	SC_RS18285	SCO3234	hasP	3-hydroxyasparagine phosphotransferase	biosynthesis	937.3414543498184	5.736611208208141	6.394103631075943e-95	6.067928946812113	2.9096479040299887e-106	0.3181283592883899	0.1513017587153658	18.52174953503188	25.608932260331528	24.111111364149373	1243.745377243917	1417.4920302219955	1044.9269261756244	1311.508542162134	1976.851692140311	1373.3067280448706
