bin	start	PC_M	FIRE_M	PC_L	FIRE_L	center	core	m_n_T1	m_fq_T1	m_n_T2	m_fq_T2	methyl_bin
881	4405000.0	0.762947313672724	2.04107272727273	0.753596696	1.4845	4407500.0	1	0.0	0.0	0.0	0.0	0
882	4410000.0	0.66828435576833	1.95911818181818	0.628911653	1.42673636363636	4412500.0	1	0.0	0.0	0.0	0.0	0
883	4415000.0	0.70983465209091	2.01921818181818	0.625091951	1.44082727272727	4417500.0	1	1.0	65.59	1.0	61.69	1
884	4420000.0	0.478712434835778	2.04648181818182	0.524610644	1.4763	4422500.0	1	2.0	169.87	2.0	185.26	1
885	4425000.0	0.533513870567197	2.09224545454545	0.581987267	1.47453636363636	4427500.0	1	2.0	170.81	2.0	166.12	1
886	4430000.0	0.606228932752822	2.17479090909091	0.683461424	1.52273636363636	4432500.0	1	1.0	60.99	1.0	58.16	1
887	4435000.0	0.640819730031709	2.20354545454545	0.732293743	1.54698181818182	4437500.0	1	0.0	0.0	0.0	0.0	0
888	4440000.0	0.640735075250935	2.21021818181818	0.7483416	1.53533636363636	4442500.0	1	0.0	0.0	0.0	0.0	0
889	4445000.0	0.625222104457914	2.21555454545455	0.70730359	1.54722727272727	4447500.0	1	2.0	163.99	2.0	170.93	1
890	4450000.0	0.673148041901513	2.1841	0.610879533	1.55680909090909	4452500.0	1	0.0	0.0	0.0	0.0	0
891	4455000.0	0.598590950372257	2.34916363636364	0.618222244	1.60280909090909	4457500.0	1	1.0	92.09	1.0	89.29	1
892	4460000.0	0.673109825661031	2.2763	0.633291313	1.57770909090909	4462500.0	1	0.0	0.0	0.0	0.0	0
893	4465000.0	0.660834924942661	2.28687272727273	0.655978194	1.57353636363636	4467500.0	1	2.0	156.75	2.0	148.85	1
894	4470000.0	0.773981804732976	2.19069090909091	0.685292482	1.51564545454545	4472500.0	1	1.0	79.0	1.0	67.3	1
895	4475000.0	0.908541555088508	2.18796363636364	0.650265758	1.52197272727273	4477500.0	1	1.0	88.36	1.0	88.25	1
896	4480000.0	0.138698624298196	2.0071	0.16525732	1.43488181818182	4482500.0	1	1.0	78.7	1.0	85.42	1
897	4485000.0	-0.0377193766478384	1.96123636363636	0.038036117	1.36074545454545	4487500.0	1	0.0	0.0	0.0	0.0	0
898	4490000.0	-0.230632145262392	1.86331818181818	-0.354798993	1.3054	4492500.0	1	3.0	230.86	2.0	161.99	1
899	4495000.0	-0.255582459061838	1.81896363636364	-0.32147014	1.3023	4497500.0	1	0.0	0.0	0.0	0.0	0
900	4500000.0	-0.266243642632098	1.78928181818182	-0.350415651	1.30252727272727	4502500.0	1	0.0	0.0	0.0	0.0	0
901	4505000.0	-0.266823459392047	1.77723636363636	-0.302978022	1.27514545454545	4507500.0	1	2.0	118.27000000000001	0.0	0.0	1
902	4510000.0	-0.634829972658538	1.61765454545455	-0.394332093	1.2272	4512500.0	1	1.0	93.83	1.0	91.54	1
903	4515000.0	-0.655694018629066	1.58329090909091	-0.383119977	1.24410909090909	4517500.0	1	0.0	0.0	0.0	0.0	0
904	4520000.0	-0.641788631663957	1.51404545454545	-0.346234978	1.22964545454545	4522500.0	1	1.0	92.04	1.0	80.84	1
905	4525000.0	-0.482936065256608	1.55644545454545	-0.300380569	1.28539090909091	4527500.0	1	2.0	177.32	2.0	166.56	1
906	4530000.0	-0.34547708642378	1.54466363636364	-0.164120166	1.28078181818182	4532500.0	1	0.0	0.0	0.0	0.0	0
907	4535000.0	0.261991204958371	1.65547272727273	0.109507371	1.3392	4537500.0	1	1.0	89.86	1.0	88.89	1
908	4540000.0	0.707940973821888	1.63199090909091	-0.106980058	1.40260909090909	4542500.0	1	1.0	94.99	1.0	96.03	1
909	4545000.0	0.72574770224028	1.64225454545455	-0.147311324	1.39466363636364	4547500.0	1	1.0	82.15	1.0	89.67	1
910	4550000.0	0.611349742621926	1.63182727272727	-0.169094968	1.39728181818182	4552500.0	1	1.0	89.05	1.0	81.97	1
911	4555000.0	0.567399741642497	1.63431818181818	-0.147265074	1.40878181818182	4557500.0	1	2.0	155.17000000000002	2.0	146.72	1
912	4560000.0	0.551762417886419	1.64176363636364	0.100531448	1.42363636363636	4562500.0	1	0.0	0.0	0.0	0.0	0
913	4565000.0	0.262652202917235	1.65265454545455	-0.027355951	1.45323636363636	4567500.0	1	0.0	0.0	0.0	0.0	0
914	4570000.0	0.321950510302062	1.63164545454545	0.088239641	1.4181	4572500.0	1	0.0	0.0	0.0	0.0	0
915	4575000.0	0.299030124167744	1.64069090909091	0.054850142	1.42565454545455	4577500.0	1	1.0	69.09	1.0	57.22	1
916	4580000.0	0.276322652885407	1.60151818181818	0.226553501	1.41275454545455	4582500.0	1	0.0	0.0	0.0	0.0	0
917	4585000.0	0.455223164779389	1.62494545454545	0.273774469	1.41344545454545	4587500.0	1	0.0	0.0	0.0	0.0	0
918	4590000.0	0.42199445230642	1.62733636363636	0.242139526	1.42983636363636	4592500.0	1	0.0	0.0	0.0	0.0	0
919	4595000.0	0.363306728573595	1.61116363636364	0.34138212	1.39272727272727	4597500.0	1	0.0	0.0	0.0	0.0	0
920	4600000.0	0.400342699678991	1.63230909090909	0.386755594	1.43492727272727	4602500.0	1	0.0	0.0	0.0	0.0	0
921	4605000.0	0.437697605154232	1.66746363636364	0.522312061	1.42399090909091	4607500.0	1	2.0	152.23	2.0	163.95	1
922	4610000.0	0.526980279175624	1.69609090909091	0.783109952	1.47283636363636	4612500.0	1	0.0	0.0	0.0	0.0	0
923	4615000.0	0.431184771124075	1.66949090909091	0.662062875	1.45451818181818	4617500.0	1	1.0	87.18	0.0	0.0	1
924	4620000.0	0.556076824085141	1.7323	0.66569514	1.47927272727273	4622500.0	1	0.0	0.0	0.0	0.0	0
925	4625000.0	0.321856750511695	1.79387272727273	0.535725723	1.51069090909091	4627500.0	1	1.0	88.33	1.0	91.21	1
926	4630000.0	0.453562674818393	1.78685454545455	0.591911474	1.49978181818182	4632500.0	1	2.0	155.84	2.0	145.76	1
927	4635000.0	0.495304560476987	1.78122727272727	0.630959469	1.46323636363636	4637500.0	1	1.0	89.55	1.0	85.45	1
928	4640000.0	0.237317914869234	1.73020909090909	0.507828228	1.44118181818182	4642500.0	1	4.0	322.93	4.0	318.46000000000004	1
929	4645000.0	0.198661734047305	1.75425454545455	0.517563483	1.44908181818182	4647500.0	1	0.0	0.0	0.0	0.0	0
930	4650000.0	0.196986998582016	1.75604545454545	0.493504266	1.46211818181818	4652500.0	1	3.0	252.62	3.0	238.36	1
931	4655000.0	0.188722266402397	1.74581818181818	0.472775341	1.44474545454545	4657500.0	1	0.0	0.0	0.0	0.0	0
932	4660000.0	0.0967917668875493	1.70798181818182	0.489052534	1.4699	4662500.0	1	2.0	182.24	2.0	179.01	1
933	4665000.0	0.0888756563525119	1.66841818181818	0.330348897	1.42203636363636	4667500.0	1	0.0	0.0	0.0	0.0	0
934	4670000.0	0.125029007717725	1.71280909090909	0.42878194	1.45396363636364	4672500.0	1	1.0	98.52	1.0	94.92	1
935	4675000.0	0.0314764955682377	1.66735454545455	0.359552599	1.44345454545455	4677500.0	1	1.0	80.37	1.0	87.62	1
936	4680000.0	0.0778886597015321	1.6277	0.397572485	1.4272	4682500.0	1	2.0	180.92000000000002	2.0	165.16	1
937	4685000.0	-0.0596981340399813	1.6684	0.330425755	1.46441818181818	4687500.0	1	0.0	0.0	0.0	0.0	0
938	4690000.0	-0.21874026009662	1.69933636363636	-0.043853663	1.51084545454545	4692500.0	1	1.0	90.42	1.0	86.9	1
939	4695000.0	0.0483252447005347	1.70181818181818	0.261292975	1.5234	4697500.0	1	1.0	90.63	1.0	96.07	1
940	4700000.0	0.130569906934219	1.64889090909091	0.185297368	1.4818	4702500.0	1	2.0	176.88	2.0	175.36	1
941	4705000.0	0.211076488841358	1.60441818181818	0.216074369	1.46409090909091	4707500.0	1	4.0	250.13	3.0	213.67	1
942	4710000.0	0.230544375129598	1.5587	0.141633778	1.43316363636364	4712500.0	1	1.0	56.04	1.0	58.89	1
943	4715000.0	0.0391487285824949	1.5169	-0.513464757	1.3939	4717500.0	1	0.0	0.0	0.0	0.0	0
944	4720000.0	0.0615164981458424	1.51132727272727	-0.52472759	1.39100909090909	4722500.0	1	1.0	85.64	1.0	78.69	1
945	4725000.0	0.113398605071646	1.45894545454545	-0.387820804	1.35572727272727	4727500.0	1	3.0	232.89	3.0	220.84999999999997	1
946	4730000.0	0.113455399660979	1.44618181818182	-0.23384631	1.33569090909091	4732500.0	1	2.0	168.39999999999998	2.0	158.63	1
947	4735000.0	0.163259177555267	1.42389090909091	0.0457062	1.30631818181818	4737500.0	1	0.0	0.0	0.0	0.0	0
948	4740000.0	-0.316660261915338	1.38992727272727	-0.134569228	1.28485454545455	4742500.0	1	0.0	0.0	0.0	0.0	0
949	4745000.0	-0.259517188156549	1.3288	0.060431596	1.23459090909091	4747500.0	1	1.0	83.11	1.0	78.65	1
950	4750000.0	-0.321672497432999	1.31487272727273	-0.002615117	1.21048181818182	4752500.0	1	2.0	166.39999999999998	2.0	161.20999999999998	1
951	4755000.0	-0.107496533210942	1.32807272727273	0.347045736	1.26536363636364	4757500.0	1	0.0	0.0	0.0	0.0	0
952	4760000.0	0.0385803359684332	1.34777272727273	0.367010936	1.2735	4762500.0	1	1.0	71.88	1.0	91.76	1
953	4765000.0	0.109029552848883	1.38143636363636	0.477638794	1.30386363636364	4767500.0	1	0.0	0.0	0.0	0.0	0
954	4770000.0	0.395112930592228	1.40202727272727	0.606329705	1.30832727272727	4772500.0	1	1.0	91.2	1.0	93.27	1
955	4775000.0	0.411344301530654	1.42332727272727	0.646395111	1.32465454545455	4777500.0	1	1.0	84.7	1.0	88.49	1
956	4780000.0	0.724186176152182	1.43551818181818	0.751773406	1.34918181818182	4782500.0	1	1.0	71.19	1.0	76.29	1
957	4785000.0	0.712182992959921	1.43200909090909	0.74815635	1.34022727272727	4787500.0	1	2.0	152.87	2.0	154.04000000000002	1
958	4790000.0	0.668824227249585	1.47234545454545	0.772107822	1.39473636363636	4792500.0	1	1.0	79.5	1.0	80.73	1
959	4795000.0	0.602454191586358	1.45653636363636	0.801421634	1.38201818181818	4797500.0	1	0.0	0.0	0.0	0.0	0
960	4800000.0	0.454188845191321	1.48037272727273	0.73707429	1.42189090909091	4802500.0	1	0.0	0.0	0.0	0.0	0
961	4805000.0	0.386846099077815	1.51497272727273	0.656495923	1.45425454545455	4807500.0	1	1.0	52.57	0.0	0.0	1
962	4810000.0	0.356206257254895	1.51308181818182	0.450974969	1.42151818181818	4812500.0	1	2.0	156.02	3.0	226.16	1
963	4815000.0	0.33440197788438	1.49363636363636	0.458544103	1.4134	4817500.0	1	1.0	96.05	1.0	94.16	1
964	4820000.0	0.450698152198288	1.46880909090909	0.549159943	1.38412727272727	4822500.0	1	1.0	76.58	1.0	82.04	1
965	4825000.0	0.498672377970761	1.46941818181818	0.633018412	1.38567272727273	4827500.0	1	1.0	78.36	1.0	78.21	1
966	4830000.0	0.452039005404853	1.43912727272727	0.632718045	1.35720909090909	4832500.0	1	1.0	80.13	1.0	83.2	1
967	4835000.0	0.600139189325847	1.4695	0.676315474	1.38289090909091	4837500.0	1	0.0	0.0	0.0	0.0	0
968	4840000.0	0.732229184705829	1.52035454545455	0.65956053	1.40467272727273	4842500.0	1	2.0	166.45999999999998	2.0	163.92	1
969	4845000.0	0.684841113518263	1.49423636363636	0.492548435	1.37436363636364	4847500.0	1	1.0	67.59	1.0	53.62	1
970	4850000.0	0.710003052127514	1.50062727272727	0.522534297	1.37884545454545	4852500.0	1	1.0	62.61	1.0	74.61	1
971	4855000.0	0.717649729261367	1.5014	0.571627839	1.35665454545455	4857500.0	1	0.0	0.0	0.0	0.0	0
972	4860000.0	0.743703578926306	1.51750909090909	0.577335968	1.35996363636364	4862500.0	1	1.0	89.58	1.0	89.1	1
973	4865000.0	0.798956244329604	1.56037272727273	0.717930421	1.36934545454545	4867500.0	1	1.0	64.72	1.0	56.43	1
974	4870000.0	0.799636622796779	1.56862727272727	0.816045816	1.34453636363636	4872500.0	1	2.0	171.94	2.0	162.36	1
975	4875000.0	0.607753261651509	1.59308181818182	0.652253461	1.35816363636364	4877500.0	1	2.0	175.79	2.0	166.51999999999998	1
976	4880000.0	0.512749487299262	1.59529090909091	0.618745828	1.3698	4882500.0	1	0.0	0.0	0.0	0.0	0
977	4885000.0	0.451244113026828	1.59515454545455	0.461664208	1.36597272727273	4887500.0	1	0.0	0.0	0.0	0.0	0
978	4890000.0	0.46203286590518	1.5576	0.50494286	1.31758181818182	4892500.0	1	3.0	246.81	2.0	167.15	1
979	4895000.0	0.415681965013908	1.52744545454545	0.462992612	1.3184	4897500.0	1	3.0	228.34	3.0	214.98000000000002	1
980	4900000.0	0.411112382157537	1.53769090909091	0.523554492	1.31526363636364	4902500.0	1	1.0	80.73	1.0	87.08	1
981	4905000.0	0.318621732409289	1.53297272727273	0.516307679	1.30550909090909	4907500.0	1	0.0	0.0	0.0	0.0	0
982	4910000.0	0.265763699452833	1.50774545454545	0.443758559	1.28254545454545	4912500.0	1	0.0	0.0	0.0	0.0	0
983	4915000.0	0.24906611888951	1.51048181818182	0.453842664	1.27963636363636	4917500.0	1	0.0	0.0	0.0	0.0	0
984	4920000.0	0.325704255210699	1.43466363636364	0.414506713	1.26468181818182	4922500.0	1	1.0	71.58	1.0	62.11	1
985	4925000.0	0.396688728962382	1.49578181818182	0.247920558	1.31508181818182	4927500.0	1	0.0	0.0	0.0	0.0	0
986	4930000.0	0.463825424723671	1.46290909090909	0.116807143	1.29619090909091	4932500.0	1	0.0	0.0	0.0	0.0	0
987	4935000.0	0.567154186301681	1.43584545454545	0.085064466	1.26940909090909	4937500.0	1	2.0	163.01999999999998	2.0	158.29	1
988	4940000.0	0.712099768559832	1.40271818181818	0.175723044	1.24225454545455	4942500.0	1	0.0	0.0	0.0	0.0	0
989	4945000.0	0.70208249415751	1.39788181818182	0.110955562	1.252	4947500.0	1	2.0	186.37	2.0	186.77	1
990	4950000.0	0.697757280319178	1.38388181818182	0.143563041	1.24425454545455	4952500.0	1	0.0	0.0	0.0	0.0	0
991	4955000.0	0.70109299964874	1.38790909090909	0.29858667	1.25903636363636	4957500.0	1	2.0	154.26	2.0	133.44	1
992	4960000.0	0.70758258644285	1.40623636363636	0.273617865	1.27472727272727	4962500.0	1	0.0	0.0	0.0	0.0	0
993	4965000.0	0.571272840651659	1.34235454545455	0.295321807	1.21466363636364	4967500.0	1	1.0	77.24	1.0	76.14	1
994	4970000.0	0.542411500184031	1.28281818181818	0.299830314	1.18468181818182	4972500.0	1	0.0	0.0	0.0	0.0	0
995	4975000.0	0.527046540586336	1.3123	0.454316458	1.17702727272727	4977500.0	1	0.0	0.0	0.0	0.0	0
996	4980000.0	0.402408903710364	1.2528	0.375311119	1.15595454545455	4982500.0	1	2.0	157.31	2.0	163.68	1
997	4985000.0	0.49215656308929	1.29509090909091	0.420312087	1.18479090909091	4987500.0	1	2.0	175.73000000000002	2.0	180.0	1
998	4990000.0	0.427782037530425	1.30393636363636	0.382824112	1.18897272727273	4992500.0	1	2.0	169.41	2.0	163.28	1
999	4995000.0	0.282552634157569	1.34092727272727	0.369895262	1.21767272727273	4997500.0	1	1.0	78.97	1.0	88.85	1
1000	5000000.0	0.225757551175821	1.32161818181818	0.331567605	1.20589090909091	5002500.0	1	1.0	89.89	1.0	78.25	1
1001	5005000.0	0.223761310213051	1.30350909090909	0.310422829	1.19831818181818	5007500.0	1	3.0	262.62	3.0	261.74	1
1002	5010000.0	0.308190358075974	1.33932727272727	0.390094491	1.22358181818182	5012500.0	1	1.0	85.97	1.0	77.48	1
1003	5015000.0	0.329893573999681	1.33665454545455	0.396001758	1.22033636363636	5017500.0	1	2.0	159.18	2.0	138.98	1
1004	5020000.0	0.788909013791106	1.49898181818182	0.860711877	1.35327272727273	5022500.0	1	0.0	0.0	0.0	0.0	0
1005	5025000.0	0.851788963980166	1.59331818181818	0.885001927	1.41329090909091	5027500.0	1	1.0	76.09	0.0	0.0	1
1006	5030000.0	0.823301029906764	1.60949090909091	0.877550183	1.45259090909091	5032500.0	1	1.0	91.47	1.0	92.59	1
1007	5035000.0	0.843353123533397	1.68145454545455	0.872907273	1.47972727272727	5037500.0	1	1.0	81.51	1.0	70.11	1
1008	5040000.0	0.808645891993769	1.69311818181818	0.811420473	1.4826	5042500.0	1	0.0	0.0	0.0	0.0	0
1009	5045000.0	0.8066484127762	1.69724545454545	0.823201047	1.47548181818182	5047500.0	1	0.0	0.0	0.0	0.0	0
1010	5050000.0	0.81152757622258	1.69589090909091	0.812201228	1.48047272727273	5052500.0	1	1.0	83.93	1.0	82.44	1
1011	5055000.0	0.854385516175486	1.71604545454545	0.769291221	1.48265454545455	5057500.0	1	1.0	84.22	1.0	78.36	1
1012	5060000.0	0.841158928989091	1.70454545454545	0.77890228	1.46766363636364	5062500.0	1	3.0	247.54	3.0	234.57	1
1013	5065000.0	0.830348129043948	1.66785454545455	0.733386662	1.43142727272727	5067500.0	1	2.0	148.55	2.0	139.02	1
1014	5070000.0	0.845724263753309	1.63357272727273	0.760847506	1.4137	5072500.0	1	1.0	94.33	1.0	79.5	1
1015	5075000.0	0.839886142125945	1.58412727272727	0.718793886	1.36068181818182	5077500.0	1	1.0	90.38	1.0	87.28	1
1016	5080000.0	0.831642660168475	1.53689090909091	0.70275424	1.32004545454545	5082500.0	1	2.0	170.39999999999998	2.0	170.09	1
1017	5085000.0	0.845447768790965	1.5688	0.722369568	1.3353	5087500.0	1	0.0	0.0	0.0	0.0	0
1018	5090000.0	0.866880766194956	1.57629090909091	0.701324499	1.36178181818182	5092500.0	1	2.0	129.15	1.0	74.05	1
1019	5095000.0	0.786621884006106	1.62703636363636	0.648331103	1.39106363636364	5097500.0	1	2.0	145.58	2.0	143.05	1
1020	5100000.0	0.751872664873511	1.66995454545455	0.625283917	1.39548181818182	5102500.0	1	0.0	0.0	0.0	0.0	0
1021	5105000.0	0.751691506454812	1.67428181818182	0.673195302	1.38304545454545	5107500.0	1	0.0	0.0	0.0	0.0	0
1022	5110000.0	0.695390995642977	1.71568181818182	0.578825977	1.42633636363636	5112500.0	1	0.0	0.0	0.0	0.0	0
1023	5115000.0	0.673757241260948	1.74403636363636	0.570355642	1.43416363636364	5117500.0	1	0.0	0.0	0.0	0.0	0
1024	5120000.0	0.645082236909892	1.73632727272727	0.577894241	1.43172727272727	5122500.0	1	0.0	0.0	0.0	0.0	0
1025	5125000.0	0.612443346381596	1.76562727272727	0.551811773	1.44090909090909	5127500.0	1	0.0	0.0	0.0	0.0	0
1026	5130000.0	0.638525350277982	1.75235454545455	0.601079301	1.43189090909091	5132500.0	1	0.0	0.0	0.0	0.0	0
1027	5135000.0	0.686584978769295	1.70869090909091	0.687333465	1.40865454545455	5137500.0	1	0.0	0.0	0.0	0.0	0
1028	5140000.0	0.614313869211279	1.70448181818182	0.610783491	1.38017272727273	5142500.0	1	3.0	262.77	4.0	322.95	1
1029	5145000.0	0.442506257966588	1.64127272727273	0.405810224	1.32947272727273	5147500.0	1	0.0	0.0	0.0	0.0	0
1030	5150000.0	0.161599109733312	1.54535454545455	0.213270799	1.2505	5152500.0	1	1.0	60.46	0.0	0.0	1
1031	5155000.0	0.210796780819565	1.53996363636364	0.185834512	1.27711818181818	5157500.0	1	2.0	182.92000000000002	2.0	185.5	1
1032	5160000.0	0.193903513952294	1.54541818181818	0.098573636	1.28363636363636	5162500.0	1	0.0	0.0	0.0	0.0	0
1033	5165000.0	0.209268410574277	1.51407272727273	0.293040879	1.25172727272727	5167500.0	1	1.0	90.17	0.0	0.0	1
1034	5170000.0	0.194115201274576	1.51544545454545	0.289481747	1.25732727272727	5172500.0	1	1.0	83.67	1.0	82.64	1
1035	5175000.0	0.457248347544258	1.48788181818182	0.345492997	1.24922727272727	5177500.0	1	2.0	180.24	2.0	183.08999999999997	1
1036	5180000.0	0.462430527653799	1.49438181818182	0.305574422	1.25603636363636	5182500.0	1	0.0	0.0	0.0	0.0	0
1037	5185000.0	0.268568335888428	1.48373636363636	-0.12258216	1.24101818181818	5187500.0	1	2.0	164.54	2.0	163.44	1
1038	5190000.0	0.300244374809208	1.49427272727273	-0.128564182	1.25069090909091	5192500.0	1	0.0	0.0	0.0	0.0	0
1039	5195000.0	0.669926639872824	1.41359090909091	0.07077661	1.21609090909091	5197500.0	1	1.0	93.39	1.0	85.21	1
1040	5200000.0	0.647203218901738	1.38142727272727	0.091631342	1.2026	5202500.0	1	2.0	149.31	1.0	73.88	1
1041	5205000.0	0.65599551705302	1.42785454545455	-0.139181043	1.22825454545455	5207500.0	1	3.0	219.32	1.0	75.14	1
1042	5210000.0	0.662301310195454	1.4017	-0.280892162	1.22624545454545	5212500.0	1	2.0	176.23000000000002	2.0	178.94	1
1043	5215000.0	0.667955615608519	1.38766363636364	-0.136280097	1.21734545454545	5217500.0	1	1.0	81.87	1.0	78.24	1
1044	5220000.0	0.66610521947633	1.38827272727273	-0.151758986	1.21453636363636	5222500.0	1	0.0	0.0	0.0	0.0	0
1045	5225000.0	0.669690189635312	1.36665454545455	-0.158430525	1.19930909090909	5227500.0	1	3.0	245.73	2.0	181.01	1
1046	5230000.0	0.650980425619073	1.38873636363636	-0.126853138	1.20360909090909	5232500.0	1	0.0	0.0	0.0	0.0	0
1047	5235000.0	0.704043772418391	1.38855454545455	0.062800181	1.20605454545455	5237500.0	1	1.0	90.7	1.0	97.9	1
1048	5240000.0	0.703788753434299	1.36821818181818	0.497834203	1.21314545454545	5242500.0	1	0.0	0.0	0.0	0.0	0
1049	5245000.0	0.687314985700713	1.34042727272727	0.273936574	1.17785454545455	5247500.0	1	2.0	152.67000000000002	2.0	157.74	1
1050	5250000.0	0.669370633691027	1.3459	0.204160915	1.18304545454545	5252500.0	1	2.0	124.19	2.0	128.99	1
1051	5255000.0	0.808419283320183	1.31930909090909	0.193167912	1.17734545454545	5257500.0	1	1.0	92.48	1.0	94.49	1
1052	5260000.0	0.733515776384436	1.2629	0.030515363	1.16331818181818	5262500.0	1	1.0	99.05	2.0	164.4	1
1053	5265000.0	0.585255665467333	1.24034545454545	0.198564002	1.13362727272727	5267500.0	1	0.0	0.0	0.0	0.0	0
1054	5270000.0	0.523438210785891	1.22931818181818	0.318774703	1.11669090909091	5272500.0	1	2.0	179.62	2.0	170.74	1
1055	5275000.0	0.487939259737075	1.22406363636364	0.320286053	1.11059090909091	5277500.0	1	0.0	0.0	0.0	0.0	0
1056	5280000.0	0.474708472505325	1.2284	0.208256149	1.11984545454545	5282500.0	1	1.0	93.64	1.0	95.47	1
1057	5285000.0	0.436184900843471	1.2263	0.185608186	1.11005454545455	5287500.0	1	0.0	0.0	0.0	0.0	0
1058	5290000.0	0.333440943975594	1.21893636363636	-0.032889006	1.09804545454545	5292500.0	1	1.0	81.07	1.0	78.01	1
1059	5295000.0	0.423310110575789	1.22617272727273	-0.007751638	1.10514545454545	5297500.0	1	1.0	62.92	0.0	0.0	1
1060	5300000.0	0.527277906130775	1.26343636363636	0.088810923	1.14398181818182	5302500.0	1	0.0	0.0	0.0	0.0	0
1061	5305000.0	0.464590455266974	1.26199090909091	0.095194249	1.13765454545455	5307500.0	1	0.0	0.0	0.0	0.0	0
1062	5310000.0	0.169171572315517	1.29544545454545	0.168449733	1.12801818181818	5312500.0	1	1.0	81.25	1.0	69.34	1
1063	5315000.0	0.224997855985241	1.32595454545455	0.431178564	1.14681818181818	5317500.0	1	1.0	92.86	1.0	87.33	1
1064	5320000.0	0.580760552123131	1.33024545454545	0.491644421	1.15456363636364	5322500.0	1	2.0	156.53	2.0	137.39999999999998	1
1065	5325000.0	0.588010655655585	1.33615454545455	0.548212484	1.16571818181818	5327500.0	1	2.0	131.64	1.0	73.81	1
1066	5330000.0	0.718777089371779	1.3149	0.542906913	1.16601818181818	5332500.0	1	1.0	82.74	1.0	86.54	1
1067	5335000.0	0.760700738300935	1.29299090909091	0.633904918	1.15124545454545	5337500.0	1	2.0	182.37	2.0	187.75	1
1068	5340000.0	0.702971968970391	1.26962727272727	0.564063384	1.14502727272727	5342500.0	1	1.0	91.03	1.0	83.24	1
1069	5345000.0	0.686066922840923	1.25675454545455	0.549804766	1.13649090909091	5347500.0	1	0.0	0.0	0.0	0.0	0
1070	5350000.0	0.67454981078357	1.25231818181818	0.585487994	1.13067272727273	5352500.0	1	0.0	0.0	0.0	0.0	0
1071	5355000.0	0.546844753388072	1.23306363636364	0.312881344	1.13109090909091	5357500.0	1	1.0	90.72	1.0	89.33	1
1072	5360000.0	0.589384179866303	1.24115454545455	0.218206488	1.14853636363636	5362500.0	1	1.0	88.31	1.0	83.4	1
1073	5365000.0	0.623065755474677	1.21341818181818	0.23202285	1.14621818181818	5367500.0	1	0.0	0.0	0.0	0.0	0
1074	5370000.0	0.411041438507327	1.16895454545455	-0.091605289	1.10688181818182	5372500.0	1	1.0	93.99	1.0	92.77	1
1075	5375000.0	0.210535087480236	1.14602727272727	0.020761421	1.09911818181818	5377500.0	1	2.0	156.85	1.0	93.16	1
1076	5380000.0	0.164284361580244	1.14031818181818	0.059743635	1.11112727272727	5382500.0	1	2.0	141.16	1.0	59.51	1
1077	5385000.0	0.181986536880963	1.13647272727273	-0.025724189	1.11178181818182	5387500.0	1	1.0	96.96	1.0	90.82	1
1078	5390000.0	0.291689418975739	1.13150909090909	-0.010212275	1.10754545454545	5392500.0	1	1.0	97.78	1.0	96.3	1
1079	5395000.0	0.306035867815658	1.10897272727273	-0.046346038	1.09898181818182	5397500.0	1	0.0	0.0	0.0	0.0	0
1080	5400000.0	0.287460320529481	1.07087272727273	-0.108960772	1.08646363636364	5402500.0	1	0.0	0.0	0.0	0.0	0
1081	5405000.0	-0.224413610555501	1.02972727272727	-0.545046395	1.05629090909091	5407500.0	1	0.0	0.0	0.0	0.0	0
1082	5410000.0	0.472642437208472	1.07491818181818	0.274814931	1.07777272727273	5412500.0	1	1.0	83.8	1.0	78.63	1
1083	5415000.0	0.597663378245562	1.0938	0.571500447	1.09395454545455	5417500.0	1	1.0	89.03	1.0	79.72	1
1084	5420000.0	0.597705710216014	1.09728181818182	0.562149171	1.10229090909091	5422500.0	1	2.0	175.93	2.0	173.63	1
1085	5425000.0	0.614473574212908	1.14151818181818	0.554532486	1.14821818181818	5427500.0	1	2.0	174.83	2.0	140.19	1
1086	5430000.0	0.657988402008638	1.15570909090909	0.543771867	1.15103636363636	5432500.0	1	2.0	170.82999999999998	2.0	164.92000000000002	1
1087	5435000.0	0.67976562950533	1.19105454545455	0.527213452	1.17406363636364	5437500.0	1	0.0	0.0	0.0	0.0	0
1088	5440000.0	0.568270724383821	1.21908181818182	0.529150485	1.17107272727273	5442500.0	1	1.0	65.57	1.0	66.96	1
1089	5445000.0	0.519237553490072	1.23193636363636	0.488907976	1.1745	5447500.0	1	2.0	162.10000000000002	2.0	149.11	1
1090	5450000.0	0.445202167856191	1.25602727272727	0.475793981	1.18889090909091	5452500.0	1	2.0	146.57	2.0	145.78	1
1091	5455000.0	0.436970520031295	1.26986363636364	0.557783935	1.1871	5457500.0	1	1.0	90.22	1.0	87.6	1
1092	5460000.0	0.626851499065455	1.28125454545455	0.67723999	1.20640909090909	5462500.0	1	0.0	0.0	0.0	0.0	0
1093	5465000.0	0.642899536471938	1.20941818181818	0.476320499	1.16944545454545	5467500.0	1	2.0	143.25	2.0	141.4	1
1094	5470000.0	0.581855162254239	1.17117272727273	0.166234402	1.12778181818182	5472500.0	1	1.0	71.94	1.0	75.09	1
1095	5475000.0	0.66505216690928	1.14871818181818	-0.034731879	1.10553636363636	5477500.0	1	2.0	176.86	2.0	188.42000000000002	1
