gene_id	T1	T2	T3	trend
SC_RS14885	12.22707011669164	12.53094033271247	74.76555451699817	mono_inc
SC_RS14905	2574.8105462333447	1680.6272525838729	504.80851746821463	mono_dec
SC_RS14925	381.4654135489289	330.32251248414565	236.57078537583087	mono_dec
SC_RS14935	1604.2761491123347	452.4342362221427	220.17841713352064	mono_dec
SC_RS14940	1175.8429180017063	391.5910724876158	242.38607926824284	mono_dec
SC_RS14945	975.9604757151574	600.8088213311771	343.87954454664026	mono_dec
SC_RS14950	576.2718112256048	202.8025066203808	114.47298193328834	mono_dec
SC_RS14955	196.80204569682863	106.44248342837953	66.40695033630466	mono_dec
SC_RS14960	119.67960382934929	91.6432218113697	72.1741491974835	mono_dec
SC_RS14965	1566.7678534662844	1389.3086780047554	1293.2550369771964	mono_dec
SC_RS14970	97.64032285606555	123.99146635888712	391.985401494662	mono_inc
SC_RS14975	301.3464924548541	1253.1285641038771	1430.1309704527575	mono_inc
SC_RS14990	408.1320654403591	286.7195878127575	177.11976329373587	mono_dec
SC_RS15030	1432.3238842345581	464.1423590791364	250.38159925199935	mono_dec
SC_RS15035	4100.670103193105	1777.741854523594	1382.625523099439	mono_dec
SC_RS15040	10928.727701017968	3426.638727104817	2632.719791486809	mono_dec
SC_RS15050	6075.160050947655	1697.2663147163184	1690.5316686335525	mono_dec
SC_RS15055	3559.326034381975	1151.8257594622455	930.8149830708913	mono_dec
SC_RS15065	412.36233044873103	344.57908278106356	252.60111463548665	mono_dec
SC_RS15080	51.64352260545437	69.5031287830573	91.51102387118169	mono_inc
SC_RS15085	267.23900532583826	143.72373783527019	128.71876400640338	mono_dec
SC_RS15095	139.7848553847929	56.3516277155693	42.39200387124553	mono_dec
SC_RS15100	1130.658699889076	461.48222591466447	284.8998958134902	mono_dec
SC_RS15110	675.1681879832882	636.5242931641998	457.81741990087363	mono_dec
SC_RS15115	95.16700289796363	67.47795482299826	53.46922304586766	mono_dec
SC_RS15120	491.7665353897189	253.30373506445383	165.53556198493996	mono_dec
SC_RS15125	2656.945100901932	1224.93049171369	771.5639674731668	mono_dec
SC_RS15130	772.7690298004287	195.5171610710743	122.14458016366235	mono_dec
SC_RS15135	502.8308265944866	180.6425489022079	136.4216355459016	mono_dec
SC_RS15140	2566.9776458166507	1187.6723352134272	782.9572417540247	mono_dec
SC_RS15145	6381.821552063823	2553.6437440663817	1270.8677271558686	mono_dec
SC_RS15150	4177.2186724013545	1057.110817202266	806.9764078735226	mono_dec
SC_RS15155	3375.4033019613976	2744.8641408575318	2030.4850927570358	mono_dec
SC_RS15170	21106.31294179452	8874.953893772947	3463.438847185654	mono_dec
SC_RS15175	51.285971894393555	24.092828328494875	23.29008844300549	mono_dec
SC_RS15185	449.23005536048913	684.3796796258613	1610.2534469038008	mono_inc
SC_RS15195	108.5762168546911	73.8051095449888	70.56503180414381	mono_dec
SC_RS15210	143.7370234219928	107.90408292790528	69.36788515608026	mono_dec
SC_RS15220	183.3109164741829	104.11635411052794	58.62707089221556	mono_dec
SC_RS15225	606.3110890369786	213.25991510715517	90.27668849230663	mono_dec
SC_RS15250	2537.318338340245	1499.9623927246714	589.8150109981161	mono_dec
SC_RS15275	1356.4091927840589	1102.6091695748073	449.52662764058874	mono_dec
SC_RS15285	7.052550181279462	23.726508466461908	28.088005806323096	mono_inc
SC_RS15290	6406.147220931277	4917.243081539497	2237.4198471268624	mono_dec
SC_RS15300	19.159690909477742	30.470520354929544	42.24718580728024	mono_inc
SC_RS15335	359.96195569459536	124.4344944320297	82.88999273037378	mono_dec
SC_RS15345	38.55357764678439	56.07998719531242	65.46605183016457	mono_inc
SC_RS15375	8.155551390672722	13.337376375908006	27.696928862756824	mono_inc
SC_RS15380	115.33044756098143	87.49140613541545	82.42571832634819	mono_dec
SC_RS15385	79.87112968029565	67.55175114212786	61.811798782592525	mono_dec
SC_RS15390	988.7036622724705	771.8564551349544	750.8160137335038	mono_dec
SC_RS15400	450.68221521532763	417.95138233941617	396.21930734385984	mono_dec
SC_RS15415	833.094538647966	618.6610283239393	542.1697576465332	mono_dec
SC_RS15420	277.70366087374174	317.511803677338	529.221785635563	mono_inc
